Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),108.54,0.00,267.62,,,,,,108.32,,121.85,128.10,144.46,13.15
Active Decode Throughput Per User (tokens/sec/user),108.54,0.00,267.62,,,,,,108.32,,121.85,128.10,144.46,13.15
Active Prefill Throughput (tokens/sec),1815.78,143.04,2475.79,,,,,,1973.43,,2475.79,2475.79,2475.79,867.69
Active Prefill Throughput Per User (tokens/sec/user),1815.78,143.04,2475.79,,,,,,1973.43,,2475.79,2475.79,2475.79,867.69
Active Total Throughput (tokens/sec),212.46,102.61,2475.79,,,,,,110.33,,123.02,143.04,2475.79,460.96
Credit-to-Start Latency (ms),1.41,0.99,1.65,4.22,1.00,1.05,1.11,1.29,1.59,1.62,1.63,1.64,1.64,0.29
Decode Duration (ms),2149.71,877.90,2933.57,6449.12,913.09,1053.87,1229.85,1757.78,2637.65,2785.61,2874.38,2903.97,2927.65,907.38
E2E Output Token Throughput (tokens/sec/user),103.17,97.17,107.29,309.52,97.32,97.96,98.75,101.11,105.06,106.18,106.85,107.07,107.25,4.34
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.04
Effective Decode Concurrency,0.94,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.24
Effective Decode Throughput (tokens/sec),101.79,0.00,267.62,,,,,,107.37,,121.11,127.53,144.46,29.15
Effective Decode Throughput Per User (tokens/sec/user),101.79,0.00,267.62,,,,,,107.37,,121.11,127.53,144.46,29.15
Effective Latency (CO-aware) (ms),2290.45,1039.10,3109.05,6871.34,1072.78,1207.51,1375.92,1881.15,2723.19,2916.12,3031.88,3070.46,3101.33,898.75
Effective Prefill Concurrency,0.06,0.00,1.00,,,,,,0.00,,0.00,1.00,1.00,0.24
Effective Prefill Throughput (tokens/sec),110.37,0.00,2475.79,,,,,,0.00,,0.00,143.04,2475.79,483.72
Effective Prefill Throughput Per User (tokens/sec/user),110.37,0.00,2475.79,,,,,,0.00,,0.00,143.04,2475.79,483.72
Effective Total Throughput (tokens/sec),212.15,0.00,2475.79,,,,,,110.33,,123.02,143.04,2475.79,460.70
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,79.67,33.00,108.00,239.00,34.30,39.50,46.00,65.50,98.00,103.00,106.00,107.00,107.80,33.25
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.48,0.00,1.43,1.43,0.00,0.00,0.00,0.00,0.00,0.71,1.14,1.29,1.40,0.67
HTTP Connection Overhead (ms),0.69,0.00,2.08,2.08,0.00,0.00,0.00,0.00,0.00,1.04,1.66,1.87,2.04,0.98
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),23.22,9.90,31.29,69.67,10.27,11.76,13.62,19.19,28.48,29.89,30.73,31.01,31.23,9.49
HTTP Data Sent (KB),1.39,0.24,2.26,4.16,0.27,0.38,0.52,0.95,1.66,1.96,2.14,2.20,2.25,0.85
HTTP DNS Lookup (ms),0.22,0.00,0.65,0.65,0.00,0.00,0.00,0.00,0.00,0.32,0.52,0.58,0.64,0.31
HTTP Duration (excl. conn) (ms),2288.75,1037.34,3107.60,6866.24,1071.02,1205.73,1374.13,1879.32,2721.30,2914.45,3030.34,3068.97,3099.88,898.82
HTTP Receiving (ms),2149.76,877.93,2933.59,6449.27,913.13,1053.91,1229.90,1757.84,2637.75,2785.67,2874.42,2904.01,2927.67,907.39
HTTP Sending (ms),0.94,0.43,1.95,2.83,0.43,0.44,0.44,0.44,0.45,1.20,1.65,1.80,1.92,0.71
HTTP Total Time (ms),2289.44,1037.34,3107.60,6868.32,1071.06,1205.94,1374.55,1880.36,2723.38,2915.49,3030.76,3069.18,3099.92,899.16
HTTP Waiting (TTFB) (ms),138.05,81.60,173.56,414.14,83.15,89.34,97.07,120.29,158.97,166.27,170.65,172.10,173.27,40.35
Input Sequence Length (tokens),253.00,12.00,432.00,759.00,18.06,42.30,72.60,163.50,315.00,373.50,408.60,420.30,429.66,176.98
Inter Chunk Latency (ms),27.33,12.36,35.06,6449.12,19.65,23.78,24.62,25.62,27.35,28.91,30.47,30.94,33.23,2.59
Inter Token Latency (ms),8.98,8.13,9.75,26.94,8.15,8.22,8.32,8.60,9.06,9.41,9.61,9.68,9.73,0.66
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),234.33,109.00,302.00,703.00,112.66,127.30,145.60,200.50,292.00,297.00,300.00,301.00,301.80,88.72
Output Token Throughput Per User (tokens/sec/user),111.98,102.61,123.02,335.95,102.76,103.38,104.15,106.47,110.33,116.67,120.48,121.75,122.77,8.42
Prefill Throughput Per User (tokens/sec/user),1530.76,143.04,2475.79,4592.27,179.65,326.08,509.12,1058.24,1973.43,2224.61,2375.32,2425.56,2465.75,1002.46
Reasoning Token Count (tokens),234.33,109.00,302.00,703.00,112.66,127.30,145.60,200.50,292.00,297.00,300.00,301.00,301.80,88.72
Request Latency (ms),2289.04,1037.52,3108.05,6867.12,1071.20,1205.92,1374.32,1879.53,2721.55,2914.80,3030.75,3069.40,3100.32,898.92
Time to First Token (ms),139.33,83.89,174.49,418.00,85.41,91.46,99.04,121.76,159.62,167.06,171.52,173.00,174.19,39.67
Time to Second Token (ms),19.79,17.74,23.42,59.37,17.75,17.79,17.83,17.97,18.21,20.81,22.38,22.90,23.31,2.57
Tokens In Flight (tokens),374.49,0.00,734.00,,,,,,383.50,,660.86,697.43,722.75,210.96

Metric,Value
Benchmark Duration (sec),6.87
Good Request Count,3.00
GoodRequestFraction (ratio),1.00
Goodput (requests/sec),0.44
Input Token Throughput (tokens/sec),110.37
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),102.22
Request Count,3.00
Request Throughput (requests/sec),0.44
Total Input Sequence Length (tokens),759.00
Total Output Sequence Length (tokens),703.00
Total Reasoning Tokens (tokens),703.00
Total Token Throughput (tokens/sec),212.59
