Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),96.40,0.00,456.94,,,,,,116.81,,170.71,179.35,191.35,68.95
Active Decode Throughput Per User (tokens/sec/user),61.91,0.00,338.58,,,,,,72.75,,105.75,119.66,145.78,43.22
Active Prefill Throughput (tokens/sec),107.74,8.57,968.01,,,,,,8.57,,96.63,968.01,968.01,275.90
Active Prefill Throughput Per User (tokens/sec/user),101.95,8.57,968.01,,,,,,8.57,,48.32,968.01,968.01,276.58
Active Total Throughput (tokens/sec),130.98,51.28,1041.39,,,,,,98.09,,171.47,171.47,1041.39,172.89
Credit-to-Start Latency (ms),1.65,1.50,1.85,4.94,1.50,1.51,1.52,1.54,1.58,1.72,1.80,1.83,1.85,0.15
Decode Duration (ms),2304.22,1743.24,2879.99,6912.66,1754.16,1797.86,1852.48,2016.34,2289.43,2584.71,2761.88,2820.93,2868.18,464.19
E2E Output Token Throughput (tokens/sec/user),57.73,40.06,90.07,173.20,40.12,40.36,40.66,41.56,43.07,66.57,80.67,85.37,89.13,22.90
Effective Concurrency,1.78,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.41
Effective Decode Concurrency,1.38,0.00,2.00,,,,,,1.00,,2.00,2.00,2.00,0.57
Effective Decode Throughput (tokens/sec),92.18,0.00,456.94,,,,,,107.77,,170.71,179.35,191.35,70.25
Effective Decode Throughput Per User (tokens/sec/user),59.20,0.00,338.58,,,,,,71.80,,105.14,119.66,145.78,44.12
Effective Latency (CO-aware) (ms),2977.94,1911.06,3925.43,8933.81,1934.79,2029.69,2148.31,2504.19,3097.32,3511.38,3759.81,3842.62,3908.87,826.68
Effective Prefill Concurrency,0.40,0.00,2.00,,,,,,0.00,,1.00,1.00,2.00,0.57
Effective Prefill Throughput (tokens/sec),38.71,0.00,968.01,,,,,,0.00,,8.57,96.63,968.01,173.26
Effective Prefill Throughput Per User (tokens/sec/user),36.63,0.00,968.01,,,,,,0.00,,8.57,48.32,968.01,172.85
Effective Total Throughput (tokens/sec),130.89,0.00,1041.39,,,,,,98.09,,171.47,171.47,1041.39,172.87
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,50.67,40.00,58.00,152.00,40.28,41.40,42.80,47.00,54.00,56.00,57.20,57.60,57.92,7.72
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.73,0.00,1.22,2.19,0.02,0.10,0.19,0.48,0.97,1.09,1.17,1.20,1.22,0.53
HTTP Connection Overhead (ms),1.05,0.00,1.69,3.14,0.03,0.14,0.29,0.72,1.45,1.57,1.64,1.67,1.69,0.75
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),14.92,11.84,16.98,44.75,11.93,12.25,12.66,13.88,15.92,16.45,16.77,16.88,16.96,2.21
HTTP Data Sent (KB),0.47,0.23,0.92,1.40,0.23,0.23,0.23,0.24,0.25,0.58,0.79,0.85,0.91,0.32
HTTP DNS Lookup (ms),0.32,0.00,0.48,0.95,0.01,0.05,0.09,0.24,0.47,0.48,0.48,0.48,0.48,0.22
HTTP Duration (excl. conn) (ms),2976.08,1909.42,3923.30,8928.25,1933.14,2028.03,2146.64,2502.48,3095.53,3509.42,3757.75,3840.53,3906.75,826.49
HTTP Receiving (ms),2304.28,1743.25,2880.13,6912.85,1754.17,1797.87,1852.49,2016.36,2289.48,2584.80,2762.00,2821.06,2868.31,464.25
HTTP Sending (ms),1.18,0.34,1.81,3.53,0.36,0.44,0.55,0.86,1.39,1.60,1.73,1.77,1.80,0.62
HTTP Total Time (ms),2977.13,1909.42,3925.00,8931.39,1933.17,2028.17,2146.93,2503.20,3096.98,3510.99,3759.39,3842.19,3908.43,827.21
HTTP Waiting (TTFB) (ms),670.62,165.83,1632.02,2011.87,166.80,170.65,175.47,189.92,214.02,923.02,1348.42,1490.22,1603.66,680.09
Input Sequence Length (tokens),64.67,14.00,161.00,194.00,14.10,14.50,15.00,16.50,19.00,90.00,132.60,146.80,158.16,68.15
Inter Chunk Latency (ms),46.39,13.26,1418.48,6912.66,14.71,25.08,28.02,32.52,37.66,42.49,44.56,45.37,65.76,113.04
Inter Token Latency (ms),15.75,10.19,23.41,47.24,10.26,10.54,10.88,11.91,13.63,18.52,21.46,22.44,23.22,5.60
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Output Token Throughput Per User (tokens/sec/user),71.39,42.71,98.09,214.18,43.32,45.78,48.84,58.04,73.38,85.74,93.15,95.62,97.60,22.65
Prefill Throughput Per User (tokens/sec/user),354.88,8.57,968.01,1064.65,10.16,16.52,24.47,48.32,88.07,528.04,792.02,880.02,950.41,434.76
Reasoning Token Count (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Request Latency (ms),2976.29,1909.56,3923.58,8928.88,1933.28,2028.18,2146.80,2502.65,3095.74,3509.66,3758.01,3840.79,3907.02,826.55
Time to First Token (ms),672.07,166.32,1634.15,2016.22,167.31,171.26,176.21,191.03,215.75,924.95,1350.47,1492.31,1605.78,680.59
Time to Second Token (ms),488.98,13.26,1418.48,1466.94,13.70,15.46,17.65,24.23,35.21,726.84,1141.82,1280.15,1390.81,657.31
Tokens In Flight (tokens),170.34,0.00,396.62,,,,,,178.48,,326.55,359.58,384.28,120.98

Metric,Value
Benchmark Duration (sec),5.01
Input Token Throughput (tokens/sec),38.71
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),92.78
Request Count,3.00
Request Throughput (requests/sec),0.60
Total Input Sequence Length (tokens),194.00
Total Output Sequence Length (tokens),465.00
Total Reasoning Tokens (tokens),465.00
Total Token Throughput (tokens/sec),131.49
