Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),43.20,0.00,219.82,,,,,,54.97,,57.59,58.13,59.50,16.13
Active Decode Throughput Per User (tokens/sec/user),27.87,0.00,219.82,,,,,,28.76,,30.13,30.60,31.03,6.66
Active Prefill Throughput (tokens/sec),182.54,20.90,866.16,,,,,,48.61,,866.16,866.16,866.16,316.78
Active Prefill Throughput Per User (tokens/sec/user),171.65,20.90,866.16,,,,,,24.30,,866.16,866.16,866.16,321.57
Active Total Throughput (tokens/sec),58.50,26.41,892.57,,,,,,54.84,,55.96,55.96,892.57,108.87
Credit-to-Start Latency (ms),1.27,0.86,1.66,3.81,0.87,0.90,0.95,1.07,1.28,1.47,1.59,1.62,1.65,0.33
Decode Duration (ms),5491.76,4326.34,6361.04,16475.28,4355.57,4472.49,4618.65,5057.12,5787.91,6074.47,6246.41,6303.72,6349.57,856.65
E2E Output Token Throughput (tokens/sec/user),25.81,23.90,28.80,77.44,23.92,23.99,24.07,24.32,24.74,26.77,27.99,28.39,28.72,2.14
Effective Concurrency,1.61,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.49
Effective Decode Concurrency,1.48,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.58
Effective Decode Throughput (tokens/sec),41.37,0.00,219.82,,,,,,54.12,,57.57,58.10,59.50,18.03
Effective Decode Throughput Per User (tokens/sec/user),26.69,0.00,219.82,,,,,,28.74,,30.11,30.50,31.03,8.60
Effective Latency (CO-aware) (ms),5998.07,5189.18,6831.53,17994.20,5204.86,5267.61,5346.04,5581.34,5973.50,6402.51,6659.92,6745.72,6814.37,670.71
Effective Prefill Concurrency,0.14,0.00,2.00,,,,,,0.00,,0.00,1.00,2.00,0.45
Effective Prefill Throughput (tokens/sec),17.10,0.00,866.16,,,,,,0.00,,0.00,48.61,866.16,110.60
Effective Prefill Throughput Per User (tokens/sec/user),16.08,0.00,866.16,,,,,,0.00,,0.00,24.30,866.16,110.42
Effective Total Throughput (tokens/sec),58.48,0.00,892.57,,,,,,54.84,,55.96,55.96,892.57,108.85
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.93,0.00,1.46,2.78,0.03,0.13,0.26,0.66,1.32,1.39,1.43,1.44,1.46,0.66
HTTP Connection Overhead (ms),1.33,0.00,2.16,4.00,0.04,0.18,0.37,0.92,1.84,2.00,2.09,2.13,2.15,0.95
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),39.50,31.68,43.82,118.50,31.91,32.81,33.95,37.34,42.99,43.41,43.65,43.74,43.80,5.54
HTTP Data Sent (KB),0.46,0.20,0.94,1.37,0.20,0.20,0.21,0.21,0.23,0.58,0.80,0.87,0.92,0.34
HTTP DNS Lookup (ms),0.41,0.00,0.70,1.22,0.01,0.05,0.10,0.26,0.52,0.61,0.66,0.68,0.70,0.30
HTTP Duration (excl. conn) (ms),5996.57,5187.21,6830.00,17989.71,5202.91,5265.73,5344.26,5579.85,5972.50,6401.25,6658.50,6744.25,6812.85,670.89
HTTP Receiving (ms),5491.81,4326.37,6361.14,16475.43,4355.60,4472.53,4618.68,5057.14,5787.91,6074.53,6246.49,6303.82,6349.68,856.67
HTTP Sending (ms),1.38,0.25,1.96,4.13,0.29,0.42,0.59,1.09,1.92,1.94,1.95,1.96,1.96,0.80
HTTP Total Time (ms),5997.90,5189.04,6832.16,17993.70,5204.71,5267.39,5345.73,5580.77,5972.50,6402.33,6660.23,6746.20,6814.97,671.04
HTTP Waiting (TTFB) (ms),503.38,184.33,858.92,1510.15,189.98,212.59,240.84,325.62,466.90,662.91,780.51,819.71,851.08,276.60
Input Sequence Length (tokens),63.67,13.00,160.00,191.00,13.10,13.50,14.00,15.50,18.00,89.00,131.60,145.80,157.16,68.15
Inter Chunk Latency (ms),35.66,4.55,392.32,16475.28,32.31,32.87,33.27,34.07,34.87,35.42,35.91,36.65,38.22,16.94
Inter Token Latency (ms),35.63,33.85,37.86,106.88,33.87,33.98,34.11,34.51,35.17,36.52,37.33,37.59,37.81,1.67
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Output Token Throughput Per User (tokens/sec/user),28.13,26.41,29.54,84.39,26.45,26.61,26.81,27.42,28.43,28.99,29.32,29.43,29.52,1.30
Prefill Throughput Per User (tokens/sec/user),304.92,20.90,866.16,914.77,21.04,21.58,22.26,24.30,27.71,446.93,698.47,782.31,849.39,396.86
