Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),117.08,0.00,259.17,,,,,,102.55,,172.48,178.20,192.49,37.04
Active Decode Throughput Per User (tokens/sec/user),72.13,0.00,211.99,,,,,,75.18,,97.08,102.55,112.23,18.89
Active Prefill Throughput (tokens/sec),206.58,85.97,275.14,,,,,,275.14,,275.14,275.14,275.14,87.35
Active Prefill Throughput Per User (tokens/sec/user),92.05,85.97,94.58,,,,,,91.71,,93.09,93.09,93.09,1.12
Active Total Throughput (tokens/sec),119.90,70.47,275.14,,,,,,70.47,,181.76,181.76,275.14,55.77
Credit-to-Start Latency (ms),11.90,6.65,17.69,35.69,6.75,7.12,7.59,9.00,11.34,14.52,16.42,17.06,17.57,4.53
Decode Duration (ms),5903.94,3710.95,9578.17,17711.83,3725.18,3782.12,3853.30,4066.83,4422.71,7000.44,8547.08,9062.63,9475.06,2614.27
E2E Output Token Throughput (tokens/sec/user),59.08,50.64,69.10,177.23,50.78,51.33,52.01,54.06,57.48,63.29,66.78,67.94,68.87,7.62
Effective Concurrency,1.85,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.96
Effective Decode Concurrency,1.81,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.96
Effective Decode Throughput (tokens/sec),115.16,0.00,259.17,,,,,,101.83,,172.33,178.20,192.49,39.63
Effective Decode Throughput Per User (tokens/sec/user),70.95,0.00,211.99,,,,,,74.36,,97.08,102.50,112.23,20.86
Effective Latency (CO-aware) (ms),6075.50,3857.18,9799.96,18226.50,3871.42,3928.40,3999.62,4213.27,4569.36,7184.66,8753.84,9276.90,9695.35,2649.59
Effective Prefill Concurrency,0.05,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.36
Effective Prefill Throughput (tokens/sec),4.48,0.00,275.14,,,,,,0.00,,0.00,0.00,275.14,32.74
