Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),123.25,0.00,272.32,,,,,,125.27,,167.70,173.79,216.09,34.83
Active Decode Throughput Per User (tokens/sec/user),73.51,0.00,272.32,,,,,,71.57,,91.66,119.16,140.38,21.85
Active Prefill Throughput (tokens/sec),706.79,99.39,1032.66,,,,,,1032.66,,1032.66,1032.66,1032.66,403.80
Active Prefill Throughput Per User (tokens/sec/user),666.14,99.39,1032.66,,,,,,1032.66,,1032.66,1032.66,1032.66,454.16
Active Total Throughput (tokens/sec),175.46,64.17,1096.83,,,,,,136.14,,136.14,1032.66,1032.66,206.89
Credit-to-Start Latency (ms),1.23,1.06,1.51,3.68,1.07,1.07,1.07,1.09,1.11,1.31,1.43,1.47,1.50,0.20
Decode Duration (ms),1838.24,827.37,2353.15,5514.71,857.51,978.05,1128.73,1580.78,2334.19,2343.67,2349.36,2351.25,2352.77,714.83
E2E Output Token Throughput (tokens/sec/user),67.77,61.43,73.03,203.30,61.58,62.17,62.91,65.14,68.84,70.94,72.19,72.61,72.95,4.79
Effective Concurrency,1.71,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.46
Effective Decode Concurrency,1.59,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.64
Effective Decode Throughput (tokens/sec),112.83,0.00,272.32,,,,,,121.52,,165.25,171.74,216.09,47.81
Effective Decode Throughput Per User (tokens/sec/user),67.30,0.00,272.32,,,,,,68.90,,86.90,109.23,140.38,29.25
Effective Latency (CO-aware) (ms),1982.04,1014.41,2475.30,5946.13,1043.25,1158.61,1302.81,1735.42,2456.43,2465.86,2471.52,2473.41,2474.92,684.27
Effective Prefill Concurrency,0.12,0.00,2.00,,,,,,0.00,,0.00,1.00,2.00,0.42
Effective Prefill Throughput (tokens/sec),62.46,0.00,1032.66,,,,,,0.00,,0.00,1032.66,1032.66,233.79
Effective Prefill Throughput Per User (tokens/sec/user),58.87,0.00,1032.66,,,,,,0.00,,0.00,1032.66,1032.66,232.33
Effective Total Throughput (tokens/sec),175.30,0.00,1096.83,,,,,,136.14,,136.14,1032.66,1032.66,206.86
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,46.00,23.00,58.00,138.00,23.68,26.40,29.80,40.00,57.00,57.50,57.80,57.90,57.98,16.27
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.80,0.00,1.36,2.41,0.02,0.10,0.21,0.52,1.05,1.20,1.30,1.33,1.36,0.58
HTTP Connection Overhead (ms),1.18,0.00,2.02,3.53,0.03,0.15,0.30,0.76,1.52,1.77,1.92,1.97,2.01,0.86
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),13.53,7.00,16.90,40.60,7.20,7.97,8.94,11.85,16.69,16.80,16.86,16.88,16.90,4.62
HTTP Data Sent (KB),0.52,0.24,1.09,1.57,0.24,0.24,0.24,0.24,0.24,0.67,0.92,1.00,1.07,0.40
