Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),42.83,0.00,179.84,,,,,,50.71,,54.81,59.80,63.77,12.90
Active Decode Throughput Per User (tokens/sec/user),27.31,0.00,179.84,,,,,,27.29,,29.28,30.06,31.88,2.69
Active Prefill Throughput (tokens/sec),1328.95,102.13,2159.27,,,,,,2159.27,,2159.27,2159.27,2159.27,978.99
Active Prefill Throughput Per User (tokens/sec/user),1298.17,102.13,2159.27,,,,,,2159.27,,2159.27,2159.27,2159.27,1014.81
Active Total Throughput (tokens/sec),55.61,26.54,2185.81,,,,,,53.26,,54.46,54.46,54.46,161.31
Credit-to-Start Latency (ms),1.66,1.08,2.58,4.99,1.09,1.11,1.13,1.20,1.32,1.95,2.33,2.46,2.56,0.66
Decode Duration (ms),22794.11,18411.42,25437.93,68382.32,18533.85,19023.58,19635.73,21472.20,24532.98,24985.45,25256.94,25347.43,25419.83,3120.97
E2E Output Token Throughput (tokens/sec/user),26.88,26.44,27.69,80.65,26.44,26.45,26.46,26.48,26.52,27.10,27.45,27.57,27.66,0.57
Effective Concurrency,1.59,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.49
Effective Decode Concurrency,1.58,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.50
Effective Decode Throughput (tokens/sec),42.70,0.00,179.84,,,,,,50.70,,54.81,59.76,63.77,13.09
Effective Decode Throughput Per User (tokens/sec/user),27.23,0.00,179.84,,,,,,27.27,,29.28,30.03,31.88,3.08
Effective Latency (CO-aware) (ms),22978.54,18588.78,25566.30,68935.62,18712.61,19207.95,19827.13,21684.66,24780.55,25173.42,25409.15,25487.72,25550.58,3120.56
Effective Prefill Concurrency,0.01,0.00,2.00,,,,,,0.00,,0.00,0.00,0.00,0.14
Effective Prefill Throughput (tokens/sec),12.91,0.00,2159.27,,,,,,0.00,,0.00,0.00,0.00,162.18
Effective Prefill Throughput Per User (tokens/sec/user),12.61,0.00,2159.27,,,,,,0.00,,0.00,0.00,0.00,161.92
Effective Total Throughput (tokens/sec),55.61,0.00,2185.81,,,,,,53.26,,54.46,54.46,54.46,161.30
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,618.33,493.00,686.00,1855.00,496.66,511.30,529.60,584.50,676.00,681.00,684.00,685.00,685.80,88.72
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.69,0.00,1.12,2.06,0.02,0.09,0.19,0.47,0.93,1.03,1.08,1.10,1.12,0.49
HTTP Connection Overhead (ms),1.06,0.00,1.76,3.17,0.03,0.14,0.28,0.71,1.41,1.59,1.69,1.73,1.76,0.76
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),156.30,124.64,173.33,468.90,125.56,129.27,133.90,147.78,170.93,172.13,172.85,173.09,173.28,22.41
HTTP Data Sent (KB),0.93,0.20,2.36,2.79,0.20,0.20,0.21,0.21,0.23,1.29,1.93,2.15,2.32,1.01
HTTP DNS Lookup (ms),0.37,0.00,0.64,1.12,0.01,0.05,0.10,0.24,0.48,0.56,0.61,0.63,0.64,0.27
HTTP Duration (excl. conn) (ms),22976.71,18587.27,25564.98,68930.12,18711.08,19206.33,19825.39,21682.57,24777.88,25171.43,25407.56,25486.27,25549.24,3120.39
HTTP Receiving (ms),22794.19,18411.53,25438.05,68382.56,18533.96,19023.68,19635.82,21472.26,24532.98,24985.51,25257.03,25347.54,25419.95,3120.96
HTTP Sending (ms),1.04,0.24,1.53,3.13,0.26,0.35,0.46,0.80,1.36,1.44,1.50,1.51,1.53,0.57
HTTP Total Time (ms),22977.77,18589.03,25566.39,68933.30,18712.81,19207.92,19826.80,21683.45,24777.88,25172.13,25408.69,25487.54,25550.62,3119.96
HTTP Waiting (TTFB) (ms),181.48,125.57,244.65,544.43,126.55,130.44,135.30,149.89,174.21,209.43,230.57,237.61,243.25,48.89
Input Sequence Length (tokens),186.67,13.00,529.00,560.00,13.10,13.50,14.00,15.50,18.00,273.50,426.80,477.90,518.78,242.07
Inter Chunk Latency (ms),36.92,5.56,136.49,68382.32,31.23,32.74,33.91,35.23,37.20,38.56,39.42,40.06,40.94,3.45
Inter Token Latency (ms),36.97,35.81,37.69,110.92,35.85,35.98,36.14,36.62,37.42,37.55,37.63,37.66,37.68,0.83
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),618.33,493.00,686.00,1855.00,496.66,511.30,529.60,584.50,676.00,681.00,684.00,685.00,685.80,88.72
Output Token Throughput Per User (tokens/sec/user),27.06,26.54,27.92,81.18,26.54,26.55,26.57,26.63,26.72,27.32,27.68,27.80,27.90,0.61
Prefill Throughput Per User (tokens/sec/user),787.88,102.13,2159.27,2363.65,102.13,102.14,102.16,102.19,102.25,1130.76,1747.87,1953.57,2118.13,969.72
Reasoning Token Count (tokens),618.33,493.00,686.00,1855.00,496.66,511.30,529.60,584.50,676.00,681.00,684.00,685.00,685.80,88.72
Request Latency (ms),22976.88,18587.45,25565.21,68930.63,18711.26,19206.50,19825.56,21682.71,24777.97,25171.59,25407.76,25486.49,25549.47,3120.39
Time to First Token (ms),182.77,127.29,244.99,548.31,128.26,132.16,137.04,151.66,176.03,210.51,231.20,238.09,243.61,48.29
Time to Second Token (ms),41.25,34.39,48.92,123.75,34.51,35.00,35.60,37.42,40.45,44.68,47.22,48.07,48.75,5.96
Tokens In Flight (tokens),808.36,0.00,1398.00,,,,,,866.00,,1197.00,1282.00,1374.00,343.20

Metric,Value
Benchmark Duration (sec),43.37
Input Token Throughput (tokens/sec),12.91
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),42.77
Request Count,3.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),560.00
Total Output Sequence Length (tokens),1855.00
Total Reasoning Tokens (tokens),1855.00
Total Token Throughput (tokens/sec),55.68
