Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),138.93,0.00,356.01,,,,,,148.10,,162.88,167.40,175.72,35.85
Active Decode Throughput Per User (tokens/sec/user),70.80,0.00,223.65,,,,,,74.15,,81.61,83.93,89.50,15.61
Active Prefill Throughput (tokens/sec),3475.99,55.39,4926.22,,,,,,3883.21,,4815.31,4926.22,4926.22,1461.30
Active Prefill Throughput Per User (tokens/sec/user),3474.51,55.39,4926.22,,,,,,3883.21,,4815.31,4926.22,4926.22,1464.67
Active Total Throughput (tokens/sec),425.41,0.00,4995.99,,,,,,144.67,,161.28,3793.27,4876.81,1026.05
Decode Duration (error-adjusted) (ms),,1611.73,,,1611.73,3251.14,4310.71,5259.51,6972.50,9035.74,9863.95,12156.44,,
Inter Token Latency (error-adjusted) (ms),,11.31,,,11.31,11.92,12.55,13.06,13.74,14.40,15.00,15.23,,
Request Latency (error-adjusted) (ms),,2144.85,,,2144.85,4162.07,4438.44,5700.34,7382.98,9380.49,10381.63,12503.70,,
Time to First Token (error-adjusted) (ms),,107.81,,,107.81,110.34,117.06,129.83,256.33,440.83,625.81,819.29,,
Credit-to-Start Latency (ms),1.98,0.53,5.65,99.20,0.62,0.84,1.02,1.15,1.54,2.31,3.75,4.11,5.18,1.14
Decode Duration (ms),7085.36,1611.73,14553.39,347182.70,2026.32,3511.03,4269.05,5259.51,6972.50,8803.58,9666.43,10972.16,13402.86,2476.31
E2E Output Token Throughput (tokens/sec/user),70.02,53.15,86.88,3431.09,55.50,62.02,63.14,65.89,69.19,74.32,77.91,80.59,86.14,6.50
Effective Concurrency,2.00,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.06
Effective Decode Concurrency,1.91,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.29
Effective Decode Throughput (tokens/sec),138.76,0.00,356.01,,,,,,148.09,,162.86,167.36,175.72,36.15
Effective Decode Throughput Per User (tokens/sec/user),70.71,0.00,223.65,,,,,,74.14,,81.60,83.93,89.50,15.79
Effective Latency (CO-aware) (ms),7249.28,3.62,14677.95,362464.21,1054.46,3340.39,4238.13,5584.01,7368.57,9269.41,10025.47,11223.85,13613.31,2660.10
Effective Prefill Concurrency,0.08,0.00,2.00,,,,,,0.00,,0.00,1.00,1.00,0.28
Effective Prefill Throughput (tokens/sec),286.65,0.00,4926.22,,,,,,0.00,,0.00,3726.80,4807.38,1044.18
Effective Prefill Throughput Per User (tokens/sec/user),286.52,0.00,4926.22,,,,,,0.00,,0.00,3726.80,4807.38,1044.19
Effective Total Throughput (tokens/sec),425.41,0.00,4995.99,,,,,,144.67,,161.28,3793.27,4876.81,1026.04
Error Input Sequence Length (tokens),8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,0.00
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,194.29,46.00,394.00,9520.00,57.52,97.00,113.60,147.00,192.00,244.00,270.00,304.20,362.32,67.73
HTTP Chunks Sent,1.00,1.00,1.00,49.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.01,0.00,0.35,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.05
HTTP Connection Overhead (ms),0.01,0.00,0.35,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.05
HTTP Connection Reused (ratio),0.98,0.00,1.00,48.00,0.48,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.14
