Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),160.18,0.00,294.13,,,,,,128.61,,228.13,239.87,255.59,51.60
Active Decode Throughput Per User (tokens/sec/user),98.06,0.00,255.08,,,,,,110.91,,127.97,129.24,144.17,25.60
Active Prefill Throughput (tokens/sec),287.24,124.07,338.81,,,,,,338.81,,338.81,338.81,338.81,63.43
Active Prefill Throughput Per User (tokens/sec/user),109.67,104.59,129.63,,,,,,112.94,,112.94,112.94,112.94,4.18
Active Total Throughput (tokens/sec),175.98,99.19,338.81,,,,,,179.46,,246.63,276.35,338.81,79.02
Credit-to-Start Latency (ms),1.68,1.48,1.92,5.05,1.48,1.50,1.51,1.56,1.65,1.78,1.87,1.89,1.92,0.18
Decode Duration (ms),1072.68,714.55,1693.64,3218.04,716.46,724.08,733.61,762.20,809.85,1251.75,1516.89,1605.26,1675.97,440.81
E2E Output Token Throughput (tokens/sec/user),73.59,60.71,91.51,220.78,60.87,61.50,62.28,64.64,68.56,80.04,86.92,89.22,91.05,13.07
Effective Concurrency,1.95,0.00,3.00,,,,,,2.00,,3.00,3.00,3.00,0.96
Effective Decode Concurrency,1.74,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,1.00
Effective Decode Throughput (tokens/sec),151.81,0.00,294.13,,,,,,128.30,,228.13,239.87,255.59,61.59
Effective Decode Throughput Per User (tokens/sec/user),92.94,0.00,255.08,,,,,,94.06,,127.97,129.24,144.17,33.13
Effective Latency (CO-aware) (ms),1207.19,808.60,1848.42,3621.56,811.72,824.19,839.78,886.57,964.54,1406.48,1671.65,1760.03,1830.75,457.87
Effective Prefill Concurrency,0.22,0.00,3.00,,,,,,0.00,,0.00,2.00,3.00,0.73
Effective Prefill Throughput (tokens/sec),23.77,0.00,338.81,,,,,,0.00,,0.00,209.17,338.81,81.22
Effective Prefill Throughput Per User (tokens/sec/user),9.08,0.00,129.63,,,,,,0.00,,0.00,112.94,112.94,30.24
Effective Total Throughput (tokens/sec),175.58,0.00,338.81,,,,,,179.46,,246.63,276.35,338.81,79.37
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,30.00,16.00,54.00,90.00,16.08,16.40,16.80,18.00,20.00,37.00,47.20,50.60,53.32,17.05
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.08,0.92,1.19,3.25,0.92,0.94,0.96,1.03,1.14,1.16,1.18,1.18,1.19,0.12
HTTP Connection Overhead (ms),1.58,1.26,1.83,4.73,1.27,1.30,1.34,1.45,1.63,1.73,1.79,1.81,1.83,0.24
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),9.01,4.97,15.93,27.02,5.00,5.09,5.20,5.54,6.12,11.02,13.96,14.95,15.73,4.92
HTTP Data Sent (KB),0.23,0.22,0.26,0.70,0.22,0.22,0.22,0.22,0.22,0.24,0.25,0.26,0.26,0.02
HTTP DNS Lookup (ms),0.49,0.35,0.65,1.48,0.35,0.36,0.37,0.42,0.49,0.57,0.62,0.63,0.64,0.12
HTTP Duration (excl. conn) (ms),1205.16,806.92,1846.20,3615.49,810.02,822.46,838.01,884.64,962.37,1404.29,1669.43,1757.82,1828.52,457.70
HTTP Receiving (ms),1072.74,714.62,1693.70,3218.23,716.52,724.15,733.68,762.26,809.91,1251.81,1516.94,1605.32,1676.02,440.80
HTTP Sending (ms),1.49,1.24,1.62,4.48,1.25,1.28,1.32,1.43,1.61,1.62,1.62,1.62,1.62,0.18
HTTP Total Time (ms),1206.74,808.75,1847.46,3620.21,811.86,824.28,839.80,886.37,964.00,1405.73,1670.77,1759.12,1829.79,457.47
HTTP Waiting (TTFB) (ms),130.93,90.67,151.26,392.78,91.88,96.69,102.71,120.76,150.85,151.05,151.17,151.22,151.25,28.46
Input Sequence Length (tokens),14.67,12.00,19.00,44.00,12.02,12.10,12.20,12.50,13.00,16.00,17.80,18.40,18.88,3.09
Inter Chunk Latency (ms),36.99,21.99,82.66,3218.04,23.77,24.66,25.09,26.54,40.75,44.08,48.29,48.86,63.60,10.49
Inter Token Latency (ms),12.48,10.08,14.89,37.43,10.13,10.32,10.56,11.27,12.46,13.67,14.40,14.64,14.84,1.96
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),94.67,49.00,169.00,284.00,49.34,50.70,52.40,57.50,66.00,117.50,148.40,158.70,166.94,53.02
Output Token Throughput Per User (tokens/sec/user),82.21,67.18,99.19,246.63,67.44,68.48,69.79,73.72,80.26,89.73,95.41,97.30,98.82,13.14
Prefill Throughput Per User (tokens/sec/user),112.94,85.10,129.63,338.81,85.88,89.00,92.89,104.59,124.07,126.85,128.52,129.08,129.52,19.81
Reasoning Token Count (tokens),94.67,49.00,169.00,284.00,49.34,50.70,52.40,57.50,66.00,117.50,148.40,158.70,166.94,53.02
Request Latency (ms),1205.50,807.12,1846.78,3616.51,810.23,822.67,838.22,884.87,962.61,1404.70,1669.95,1758.36,1829.09,457.87
Time to First Token (ms),132.82,92.57,153.13,398.47,93.77,98.59,104.61,122.67,152.77,152.95,153.06,153.10,153.13,28.46
Time to Second Token (ms),45.68,38.24,60.50,137.05,38.24,38.25,38.25,38.27,38.31,49.41,56.06,58.28,60.06,10.48
Tokens In Flight (tokens),120.85,0.00,193.86,,,,,,125.33,,174.28,181.66,184.83,41.10

Metric,Value
Benchmark Duration (sec),1.85
Input Token Throughput (tokens/sec),23.77
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),153.43
Request Count,3.00
Request Throughput (requests/sec),1.62
Total Input Sequence Length (tokens),44.00
Total Output Sequence Length (tokens),284.00
Total Reasoning Tokens (tokens),284.00
Total Token Throughput (tokens/sec),177.20
