Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),76.29,0.00,211.70,,,,,,80.82,,87.06,89.00,92.65,12.76
Active Decode Throughput Per User (tokens/sec/user),28.24,0.00,211.70,,,,,,27.94,,30.52,31.13,33.45,5.51
Active Prefill Throughput (tokens/sec),239.67,64.92,272.37,,,,,,272.37,,272.37,272.37,272.37,52.63
Active Prefill Throughput Per User (tokens/sec/user),87.10,64.92,91.18,,,,,,90.79,,90.79,90.79,90.79,5.97
Active Total Throughput (tokens/sec),82.25,28.24,272.37,,,,,,83.92,,83.92,83.92,272.37,33.38
Credit-to-Start Latency (ms),1.30,1.11,1.47,3.89,1.11,1.13,1.15,1.21,1.32,1.39,1.44,1.45,1.46,0.15
Decode Duration (ms),5496.69,4469.79,6056.20,16490.08,4499.67,4619.22,4768.65,5216.94,5964.09,6010.15,6037.78,6046.99,6054.36,727.10
E2E Output Token Throughput (tokens/sec/user),27.24,26.55,27.74,81.71,26.57,26.64,26.73,26.98,27.42,27.58,27.67,27.71,27.73,0.50
Effective Concurrency,2.75,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.45
Effective Decode Concurrency,2.66,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.63
Effective Decode Throughput (tokens/sec),74.46,0.00,211.70,,,,,,80.72,,86.87,89.00,92.65,17.17
Effective Decode Throughput Per User (tokens/sec/user),27.56,0.00,211.70,,,,,,27.90,,30.41,31.13,33.45,6.94
Effective Latency (CO-aware) (ms),5679.65,4671.25,6202.06,17038.96,4701.14,4820.69,4970.13,5418.45,6165.65,6183.86,6194.78,6198.42,6201.33,713.21
Effective Prefill Concurrency,0.09,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.49
Effective Prefill Throughput (tokens/sec),7.74,0.00,272.37,,,,,,0.00,,0.00,0.00,272.37,43.40
Effective Prefill Throughput Per User (tokens/sec/user),2.81,0.00,91.18,,,,,,0.00,,0.00,0.00,90.79,15.43
Effective Total Throughput (tokens/sec),82.20,0.00,272.37,,,,,,83.92,,83.92,83.92,272.37,33.43
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.09,0.88,1.35,3.26,0.88,0.90,0.91,0.96,1.03,1.19,1.28,1.32,1.34,0.19
HTTP Connection Overhead (ms),1.53,1.30,1.80,4.59,1.30,1.31,1.33,1.39,1.49,1.65,1.74,1.77,1.80,0.21
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),39.17,31.43,43.44,117.52,31.66,32.55,33.67,37.04,42.65,43.04,43.28,43.36,43.42,5.48
HTTP Data Sent (KB),0.22,0.20,0.23,0.65,0.20,0.20,0.21,0.21,0.22,0.22,0.23,0.23,0.23,0.01
HTTP DNS Lookup (ms),0.44,0.41,0.46,1.33,0.41,0.42,0.42,0.43,0.46,0.46,0.46,0.46,0.46,0.02
HTTP Duration (excl. conn) (ms),5678.18,4669.59,6200.79,17034.54,4699.48,4819.05,4968.51,5416.88,6164.16,6182.47,6193.46,6197.13,6200.06,713.34
HTTP Receiving (ms),5496.76,4469.82,6056.28,16490.28,4499.71,4619.26,4768.69,5217.00,5964.17,6010.23,6037.86,6047.07,6054.44,727.13
HTTP Sending (ms),1.47,1.26,1.76,4.42,1.27,1.28,1.29,1.33,1.40,1.58,1.69,1.72,1.75,0.21
HTTP Total Time (ms),5679.71,4671.09,6202.08,17039.13,4700.98,4820.57,4970.06,5418.52,6165.96,6184.02,6194.86,6198.47,6201.36,713.36
HTTP Waiting (TTFB) (ms),179.95,143.24,198.37,539.84,144.34,148.74,154.24,170.73,198.23,198.30,198.34,198.36,198.37,25.96
Input Sequence Length (tokens),16.00,13.00,18.00,48.00,13.08,13.40,13.80,15.00,17.00,17.50,17.80,17.90,17.98,2.16
Inter Chunk Latency (ms),35.69,4.72,55.39,16490.08,30.45,32.22,32.97,34.19,35.85,37.11,38.32,39.03,41.20,2.74
Inter Token Latency (ms),35.75,35.42,36.34,107.26,35.42,35.42,35.43,35.46,35.50,35.92,36.17,36.26,36.32,0.42
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Output Token Count (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Output Token Throughput Per User (tokens/sec/user),27.97,27.52,28.24,83.92,27.53,27.58,27.65,27.84,28.17,28.20,28.22,28.23,28.23,0.32
Prefill Throughput Per User (tokens/sec/user),90.79,64.92,117.44,272.37,65.42,67.43,69.94,77.46,90.00,103.72,111.96,114.70,116.89,21.45
Request Latency (ms),5678.36,4669.78,6200.95,17035.07,4699.67,4819.24,4968.69,5417.06,6164.34,6182.65,6193.63,6197.29,6200.22,713.33
Time to First Output Token (ms),181.66,144.75,200.25,544.99,145.86,150.27,155.80,172.37,199.99,200.12,200.20,200.22,200.24,26.10
Time to First Token (ms),181.66,144.75,200.25,544.99,145.86,150.27,155.80,172.37,199.99,200.12,200.20,200.22,200.24,26.10
Time to Second Token (ms),40.81,33.50,55.39,122.42,33.50,33.50,33.51,33.52,33.53,44.46,51.02,53.21,54.96,10.31
