Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),108.25,0.00,431.10,,,,,,106.74,,123.73,130.23,154.16,15.06
Active Decode Throughput Per User (tokens/sec/user),108.25,0.00,431.10,,,,,,106.74,,123.73,130.23,154.16,15.06
Active Prefill Throughput (tokens/sec),2254.96,99.08,4420.97,,,,,,2332.30,,4083.42,4085.70,4420.97,1323.96
Active Prefill Throughput Per User (tokens/sec/user),2254.96,99.08,4420.97,,,,,,2332.30,,4083.42,4085.70,4420.97,1323.96
Active Total Throughput (tokens/sec),294.99,91.68,4420.97,,,,,,108.23,,130.30,2119.01,3798.86,720.12
Credit-to-Start Latency (ms),1.12,0.28,2.27,56.00,0.33,0.52,0.66,0.87,1.08,1.28,1.83,1.97,2.16,0.43
Decode Duration (ms),1549.24,38.83,5782.20,77461.78,83.73,205.32,216.67,720.40,1304.74,2064.50,2789.28,3375.40,5720.56,1223.24
E2E Output Token Throughput (tokens/sec/user),97.53,28.28,118.12,4876.26,47.16,77.75,87.45,92.01,99.50,106.83,110.97,114.03,116.64,14.14
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.04
Effective Decode Concurrency,0.91,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.28
Effective Decode Throughput (tokens/sec),98.69,0.00,431.10,,,,,,105.25,,122.95,129.66,150.53,33.91
Effective Decode Throughput Per User (tokens/sec/user),98.69,0.00,431.10,,,,,,105.25,,122.95,129.66,150.53,33.91
Effective Latency (CO-aware) (ms),1698.31,248.66,5889.67,84915.48,259.15,292.58,367.96,820.13,1471.69,2261.23,2920.76,3658.65,5844.25,1230.52
Effective Prefill Concurrency,0.09,0.00,1.00,,,,,,0.00,,0.00,1.00,1.00,0.28
Effective Prefill Throughput (tokens/sec),195.88,0.00,4420.97,,,,,,0.00,,0.00,2119.01,3798.86,745.38
Effective Prefill Throughput Per User (tokens/sec/user),195.88,0.00,4420.97,,,,,,0.00,,0.00,2119.01,3798.86,745.38
Effective Total Throughput (tokens/sec),294.57,0.00,4420.97,,,,,,108.23,,130.30,2119.01,3798.86,719.69
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,57.82,3.00,212.00,2891.00,4.47,9.00,9.00,27.50,48.00,76.75,103.10,123.50,209.06,44.49
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),16.93,1.25,60.89,846.42,1.67,2.97,2.99,8.23,14.15,22.31,29.91,35.72,60.11,12.71
HTTP Data Sent (KB),1.70,0.17,6.02,85.04,0.17,0.18,0.19,0.27,1.25,2.66,3.98,4.89,5.71,1.57
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),1697.08,247.42,5888.47,84854.14,258.16,291.21,366.58,818.99,1469.55,2260.17,2919.61,3657.26,5843.00,1230.49
HTTP Receiving (ms),1549.56,38.83,5782.20,77478.11,83.74,205.33,216.69,720.40,1304.77,2064.52,2789.29,3375.41,5720.56,1223.53
HTTP Sending (ms),0.21,0.09,0.36,10.40,0.09,0.10,0.10,0.12,0.20,0.28,0.32,0.35,0.36,0.09
HTTP Total Time (ms),1697.08,247.42,5888.47,84854.14,258.16,291.21,366.58,818.99,1469.55,2260.17,2919.61,3657.26,5843.00,1230.49
HTTP Waiting (TTFB) (ms),147.31,69.80,282.76,7365.63,71.88,74.57,79.65,93.90,138.87,189.33,224.91,253.04,281.48,57.99
Input Sequence Length (tokens),332.92,8.00,1252.00,16646.00,8.00,8.45,9.00,24.50,244.00,548.00,840.00,1024.65,1166.74,332.81
