Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),24.25,0.00,24693.80,,,,,,24.38,,25.05,25.41,26.35,17.62
Active Decode Throughput Per User (tokens/sec/user),24.25,0.00,24693.80,,,,,,24.38,,25.05,25.41,26.35,17.62
Active Prefill Throughput (tokens/sec),1819.65,52.02,3739.02,,,,,,1880.70,,3515.62,3738.47,3739.02,1195.91
Active Prefill Throughput Per User (tokens/sec/user),1819.65,52.02,3739.02,,,,,,1880.70,,3515.62,3738.47,3739.02,1195.91
Active Total Throughput (tokens/sec),79.44,21.98,3739.02,,,,,,24.43,,24.72,25.11,2462.63,374.15
Credit-to-Start Latency (ms),0.78,0.36,1.69,39.01,0.38,0.42,0.54,0.62,0.72,0.94,1.11,1.20,1.49,0.25
Decode Duration (ms),5332.54,1115.71,10285.42,266626.76,1520.74,2510.72,3040.08,4201.67,5205.27,6467.86,7627.18,7997.01,9277.15,1754.25
E2E Output Token Throughput (tokens/sec/user),23.67,21.62,24.42,1183.54,21.68,21.96,23.07,23.54,23.80,24.06,24.25,24.31,24.39,0.65
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.97,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.17
Effective Decode Throughput (tokens/sec),23.50,0.00,24693.80,,,,,,24.36,,25.04,25.38,26.34,17.85
Effective Decode Throughput Per User (tokens/sec/user),23.50,0.00,24693.80,,,,,,24.36,,25.04,25.38,26.34,17.85
Effective Latency (CO-aware) (ms),5502.41,1335.26,10394.64,275120.70,1704.23,2750.55,3162.11,4383.65,5387.64,6625.30,7772.63,8165.99,9415.17,1750.25
Effective Prefill Concurrency,0.03,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.17
Effective Prefill Throughput (tokens/sec),55.91,0.00,3739.02,,,,,,0.00,,0.00,0.00,2462.63,377.57
Effective Prefill Throughput Per User (tokens/sec/user),55.91,0.00,3739.02,,,,,,0.00,,0.00,0.00,2462.63,377.57
Effective Total Throughput (tokens/sec),79.41,0.00,3739.02,,,,,,24.43,,24.72,25.11,2462.63,374.09
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,129.52,28.00,248.00,6476.00,37.80,62.80,75.70,104.00,127.00,157.75,171.60,194.65,225.46,41.51
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),33.31,7.48,63.47,1665.58,9.97,16.35,19.61,26.82,32.71,40.47,44.01,49.86,57.73,10.56
HTTP Data Sent (KB),1.60,0.15,6.26,79.81,0.15,0.16,0.16,0.19,1.15,2.47,3.55,4.38,5.83,1.49
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),5501.57,1334.28,10393.61,275078.40,1703.36,2749.59,3161.16,4382.95,5386.90,6624.50,7771.63,8165.12,9414.24,1750.25
HTTP Receiving (ms),5332.54,1115.71,10285.43,266627.02,1520.75,2510.72,3040.09,4201.67,5205.28,6467.87,7627.18,7997.01,9277.16,1754.25
HTTP Sending (ms),0.13,0.09,0.16,6.53,0.09,0.09,0.10,0.10,0.14,0.15,0.16,0.16,0.16,0.02
HTTP Total Time (ms),5501.57,1334.28,10393.61,275078.40,1703.36,2749.59,3161.16,4382.95,5386.90,6624.50,7771.63,8165.12,9414.24,1750.25
HTTP Waiting (TTFB) (ms),168.90,103.95,340.08,8444.85,104.90,109.20,114.78,123.77,155.69,202.35,238.78,258.44,315.65,51.88
Input Sequence Length (tokens),307.70,6.00,1272.00,15385.00,6.49,8.45,9.90,15.25,213.50,496.25,708.00,877.45,1180.86,307.34
Inter Chunk Latency (ms),41.49,0.04,125.25,266626.76,38.08,39.45,40.16,40.74,41.24,41.88,43.71,45.02,47.26,2.99
Inter Token Latency (ms),41.11,39.83,45.51,2055.29,39.83,39.99,40.43,40.67,40.90,41.12,41.52,43.44,45.28,1.09
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),130.34,29.00,249.00,6517.00,38.80,63.80,75.80,104.25,128.00,158.75,172.60,195.10,225.97,41.49
Output Token Count (tokens),130.34,29.00,249.00,6517.00,38.80,63.80,75.80,104.25,128.00,158.75,172.60,195.10,225.97,41.49
Output Token Throughput Per User (tokens/sec/user),24.34,21.98,25.11,1217.17,22.08,23.04,24.09,24.32,24.45,24.59,24.73,25.01,25.11,0.60
Prefill Throughput Per User (tokens/sec/user),1484.54,52.02,3739.02,74227.01,54.88,67.77,84.65,142.08,1352.21,2439.31,3154.52,3390.93,3738.75,1170.16
Request Latency (ms),5501.63,1334.36,10393.66,275081.69,1703.44,2749.66,3161.23,4383.00,5386.96,6624.57,7771.70,8165.19,9414.31,1750.25
Time to First Output Token (ms),169.10,104.17,340.25,8454.93,105.09,109.36,115.01,123.99,155.88,202.53,239.02,258.60,315.85,51.88
Time to First Token (ms),169.10,104.17,340.25,8454.93,105.09,109.36,115.01,123.99,155.88,202.53,239.02,258.60,315.85,51.88
Time to Second Token (ms),40.42,36.19,47.80,2020.90,36.69,37.33,37.75,39.08,40.59,41.29,42.82,44.28,46.30,2.10
Tokens In Flight (tokens),369.78,0.00,1334.00,,,,,,301.00,,794.87,985.42,1272.00,298.86

Metric,Value
Benchmark Duration (sec),275.17
Input Token Throughput (tokens/sec),55.91
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),23.68
Request Count,50.00
Request Throughput (requests/sec),0.18
Total Input Sequence Length (tokens),15385.00
Total Output Sequence Length (tokens),6517.00
Total Output Tokens (tokens),6517.00
Total Token Throughput (tokens/sec),79.59
