Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),34.51,0.00,75.94,,,,,,24.97,,48.22,48.83,49.89,11.68
Active Decode Throughput Per User (tokens/sec/user),23.56,0.00,49.71,,,,,,23.65,,24.69,24.93,25.29,1.26
Active Prefill Throughput (tokens/sec),535.60,61.54,924.46,,,,,,924.46,,924.46,924.46,924.46,398.75
Active Prefill Throughput Per User (tokens/sec/user),507.99,61.54,924.46,,,,,,924.46,,924.46,924.46,924.46,426.09
Active Total Throughput (tokens/sec),47.11,23.23,947.69,,,,,,23.87,,46.61,47.10,947.69,101.79
Credit-to-Start Latency (ms),1.10,0.54,1.48,3.31,0.56,0.62,0.69,0.91,1.29,1.39,1.45,1.46,1.48,0.41
Decode Duration (ms),7370.04,6456.61,8420.51,22110.11,6472.14,6534.25,6611.88,6844.80,7232.99,7826.75,8183.01,8301.76,8396.76,807.60
E2E Output Token Throughput (tokens/sec/user),23.11,22.80,23.47,69.33,22.81,22.83,22.85,22.93,23.06,23.27,23.39,23.43,23.46,0.27
Effective Concurrency,1.49,0.00,2.00,,,,,,1.00,,2.00,2.00,2.00,0.50
Effective Decode Concurrency,1.45,0.00,2.00,,,,,,1.00,,2.00,2.00,2.00,0.52
Effective Decode Throughput (tokens/sec),34.20,0.00,75.94,,,,,,24.94,,48.22,48.83,49.89,12.07
Effective Decode Throughput Per User (tokens/sec/user),23.35,0.00,49.71,,,,,,23.65,,24.69,24.90,25.29,2.56
Effective Latency (CO-aware) (ms),7537.62,6591.46,8608.19,22612.86,6607.90,6673.64,6755.81,7002.34,7413.21,8010.70,8369.19,8488.69,8584.29,828.01
Effective Prefill Concurrency,0.03,0.00,2.00,,,,,,0.00,,0.00,0.00,1.00,0.22
Effective Prefill Throughput (tokens/sec),12.89,0.00,924.46,,,,,,0.00,,0.00,0.00,924.46,102.79
Effective Prefill Throughput Per User (tokens/sec/user),12.23,0.00,924.46,,,,,,0.00,,0.00,0.00,924.46,102.14
Effective Total Throughput (tokens/sec),47.10,0.00,947.69,,,,,,23.87,,46.61,47.10,947.69,101.78
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,174.00,152.00,201.00,522.00,152.34,153.70,155.40,160.50,169.00,185.00,194.60,197.80,200.36,20.31
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.78,0.00,1.44,2.34,0.02,0.09,0.18,0.45,0.90,1.17,1.33,1.38,1.43,0.59
HTTP Connection Overhead (ms),1.08,0.00,1.91,3.23,0.03,0.13,0.26,0.66,1.32,1.61,1.79,1.85,1.90,0.80
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),44.59,38.98,51.48,133.77,39.07,39.42,39.85,41.14,43.30,47.39,49.84,50.66,51.32,5.18
HTTP Data Sent (KB),0.47,0.22,0.97,1.41,0.22,0.22,0.22,0.22,0.22,0.59,0.82,0.89,0.95,0.35
HTTP DNS Lookup (ms),0.30,0.00,0.47,0.89,0.01,0.04,0.08,0.21,0.42,0.45,0.46,0.47,0.47,0.21
HTTP Duration (excl. conn) (ms),7536.37,6589.97,8607.58,22609.10,6606.40,6672.13,6754.29,7000.76,7411.55,8009.57,8368.37,8487.98,8583.66,828.40
HTTP Receiving (ms),7370.07,6456.67,8420.52,22110.20,6472.20,6534.31,6611.94,6844.84,7233.02,7826.77,8183.02,8301.77,8396.77,807.57
HTTP Sending (ms),1.15,0.21,1.93,3.46,0.24,0.33,0.44,0.77,1.32,1.62,1.81,1.87,1.92,0.71
HTTP Total Time (ms),7537.44,6591.29,8607.58,22612.33,6607.74,6673.51,6755.73,7002.38,7413.46,8010.52,8368.76,8488.17,8583.70,827.80
HTTP Waiting (TTFB) (ms),165.15,131.98,186.85,495.44,132.87,136.44,140.91,154.29,176.60,181.73,184.80,185.83,186.65,23.82
Input Sequence Length (tokens),65.33,11.00,173.00,196.00,11.02,11.10,11.20,11.50,12.00,92.50,140.80,156.90,169.78,76.13
Inter Chunk Latency (ms),42.60,38.75,80.48,22110.11,39.74,40.31,40.76,41.51,42.40,43.34,44.30,45.01,46.52,2.42
Inter Token Latency (ms),42.57,41.89,43.05,127.71,41.91,41.98,42.07,42.33,42.76,42.91,42.99,43.02,43.05,0.49
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),174.33,152.00,202.00,523.00,152.34,153.70,155.40,160.50,169.00,185.50,195.40,198.70,201.34,20.76
Output Token Count (tokens),174.33,152.00,202.00,523.00,152.34,153.70,155.40,160.50,169.00,185.50,195.40,198.70,201.34,20.76
Output Token Throughput Per User (tokens/sec/user),23.49,23.23,23.87,70.48,23.23,23.24,23.26,23.31,23.39,23.63,23.77,23.82,23.86,0.27
Prefill Throughput Per User (tokens/sec/user),358.62,61.54,924.46,1075.85,62.11,64.37,67.20,75.69,89.85,507.15,757.54,841.00,907.77,400.28
Request Latency (ms),7536.52,6590.17,8607.65,22609.55,6606.60,6672.33,6754.48,7000.95,7411.73,8009.69,8368.46,8488.06,8583.73,828.34
Time to First Output Token (ms),166.48,133.56,187.14,499.44,134.47,138.08,142.60,156.15,178.75,182.94,185.46,186.30,186.97,23.53
Time to First Token (ms),166.48,133.56,187.14,499.44,134.47,138.08,142.60,156.15,178.75,182.94,185.46,186.30,186.97,23.53
Time to Second Token (ms),44.92,44.26,45.38,134.77,44.28,44.35,44.44,44.69,45.12,45.25,45.33,45.36,45.38,0.48
Tokens In Flight (tokens),237.68,0.00,375.00,,,,,,251.38,,348.87,360.93,370.98,92.24

Metric,Value
Benchmark Duration (sec),15.20
Input Token Throughput (tokens/sec),12.89
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),34.40
Request Count,3.00
Request Throughput (requests/sec),0.20
Total Input Sequence Length (tokens),196.00
Total Output Sequence Length (tokens),523.00
Total Output Tokens (tokens),523.00
Total Token Throughput (tokens/sec),47.29
