Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),43.74,0.00,294.43,,,,,,48.61,,52.89,53.92,54.93,13.12
Active Decode Throughput Per User (tokens/sec/user),25.06,0.00,294.43,,,,,,25.09,,27.00,27.43,28.77,7.22
Active Prefill Throughput (tokens/sec),262.18,51.76,405.73,,,,,,153.82,,405.73,405.73,405.73,141.58
Active Prefill Throughput Per User (tokens/sec/user),231.79,51.76,405.73,,,,,,76.91,,405.73,405.73,405.73,167.47
Active Total Throughput (tokens/sec),55.94,24.60,430.33,,,,,,49.93,,50.13,50.13,430.33,61.46
Credit-to-Start Latency (ms),1.27,0.93,1.48,3.80,0.94,0.98,1.02,1.16,1.38,1.43,1.46,1.47,1.48,0.24
Decode Duration (ms),5111.88,2546.07,6828.24,15335.64,2614.38,2887.60,3229.12,4253.70,5961.33,6394.78,6654.86,6741.55,6810.90,1848.50
E2E Output Token Throughput (tokens/sec/user),24.17,23.76,24.61,72.50,23.77,23.80,23.83,23.94,24.13,24.37,24.52,24.56,24.60,0.35
Effective Concurrency,1.78,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.41
Effective Decode Concurrency,1.71,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.50
Effective Decode Throughput (tokens/sec),42.86,0.00,294.43,,,,,,48.54,,52.89,53.92,54.93,14.36
Effective Decode Throughput Per User (tokens/sec/user),24.55,0.00,294.43,,,,,,25.07,,27.00,27.43,28.77,7.96
Effective Latency (CO-aware) (ms),5320.68,2779.28,7006.09,15962.05,2847.22,3119.02,3458.76,4477.98,6176.69,6591.39,6840.21,6923.15,6989.50,1828.67
Effective Prefill Concurrency,0.07,0.00,2.00,,,,,,0.00,,0.00,0.00,2.00,0.32
Effective Prefill Throughput (tokens/sec),13.06,0.00,405.73,,,,,,0.00,,0.00,0.00,405.73,65.20
Effective Prefill Throughput Per User (tokens/sec/user),11.54,0.00,405.73,,,,,,0.00,,0.00,0.00,405.73,62.77
Effective Total Throughput (tokens/sec),55.92,0.00,430.33,,,,,,49.93,,50.13,50.13,430.33,61.46
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,129.00,66.00,169.00,387.00,67.72,74.60,83.20,109.00,152.00,160.50,165.60,167.30,168.66,45.09
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.33,0.00,2.35,4.00,0.03,0.17,0.33,0.83,1.65,2.00,2.21,2.28,2.33,0.98
HTTP Connection Overhead (ms),1.76,0.00,3.13,5.27,0.04,0.21,0.43,1.07,2.14,2.64,2.93,3.03,3.11,1.31
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
