Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),29.22,0.00,13802.62,,,,,,28.93,,31.57,32.29,33.38,10.74
Active Decode Throughput Per User (tokens/sec/user),29.22,0.00,13802.62,,,,,,28.93,,31.57,32.29,33.38,10.74
Active Prefill Throughput (tokens/sec),1427.50,10.83,3413.17,,,,,,1288.87,,2885.58,3343.45,3413.17,1070.45
Active Prefill Throughput Per User (tokens/sec/user),1427.50,10.83,3413.17,,,,,,1288.87,,2885.58,3343.45,3413.17,1070.45
Active Total Throughput (tokens/sec),94.16,10.83,3413.17,,,,,,29.23,,32.08,32.68,2423.93,373.89
Credit-to-Start Latency (ms),0.73,0.33,1.54,36.47,0.34,0.37,0.38,0.55,0.65,0.93,1.06,1.08,1.36,0.26
Decode Duration (ms),4426.14,981.66,9310.49,221306.77,1222.35,2073.80,2393.79,3441.13,4351.97,5320.82,5859.84,6757.45,8229.51,1508.85
E2E Output Token Throughput (tokens/sec/user),28.13,23.35,31.63,1406.71,23.40,24.76,26.29,27.08,28.02,29.42,30.44,30.74,31.49,1.80
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.95,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.21
Effective Decode Throughput (tokens/sec),27.85,0.00,13802.62,,,,,,28.81,,31.50,32.24,33.36,12.16
Effective Decode Throughput Per User (tokens/sec/user),27.85,0.00,13802.62,,,,,,28.81,,31.50,32.24,33.36,12.16
Effective Latency (CO-aware) (ms),4642.42,1242.42,9414.40,232120.80,1432.30,2323.64,2565.11,3694.73,4508.14,5588.01,6104.82,6938.80,8386.56,1512.23
Effective Prefill Concurrency,0.05,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.21
Effective Prefill Throughput (tokens/sec),66.27,0.00,3413.17,,,,,,0.00,,0.00,0.00,2423.93,378.68
Effective Prefill Throughput Per User (tokens/sec/user),66.27,0.00,3413.17,,,,,,0.00,,0.00,0.00,2423.93,378.68
Effective Total Throughput (tokens/sec),94.12,0.00,3413.17,,,,,,29.23,,32.08,32.68,2423.93,373.82
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,130.34,29.00,249.00,6517.00,38.80,63.80,75.80,104.25,128.00,158.75,172.60,195.10,225.97,41.49
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),33.00,7.61,62.69,1650.16,10.06,16.32,19.33,26.49,32.45,40.11,43.60,49.24,56.94,10.39
HTTP Data Sent (KB),1.59,0.14,6.23,79.28,0.14,0.15,0.16,0.19,1.16,2.48,3.54,4.37,5.79,1.48
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),4641.63,1241.72,9413.26,232081.39,1431.57,2322.60,2564.05,3693.30,4507.28,5587.62,6104.32,6938.17,8385.65,1512.26
HTTP Receiving (ms),4426.15,981.67,9310.51,221307.41,1222.37,2073.82,2393.80,3441.15,4351.99,5320.82,5859.84,6757.47,8229.53,1508.85
HTTP Sending (ms),0.12,0.09,0.17,5.95,0.09,0.09,0.09,0.10,0.10,0.15,0.16,0.16,0.17,0.03
HTTP Total Time (ms),4641.63,1241.72,9413.26,232081.39,1431.57,2322.60,2564.05,3693.30,4507.28,5587.62,6104.32,6938.17,8385.65,1512.26
HTTP Waiting (TTFB) (ms),215.36,90.78,948.66,10768.03,91.70,96.08,99.00,115.30,191.08,239.81,308.23,472.22,761.92,144.45
Input Sequence Length (tokens),307.70,6.00,1272.00,15385.00,6.49,8.45,9.90,15.25,213.50,496.25,708.00,877.45,1180.86,307.34
Inter Chunk Latency (ms),34.22,0.07,127.03,221306.77,28.25,30.74,31.44,32.97,34.43,35.96,37.13,37.82,39.18,3.71
Inter Token Latency (ms),34.06,30.60,37.54,1703.02,30.64,31.06,31.74,32.80,34.20,35.49,36.10,36.73,37.33,1.73
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),130.34,29.00,249.00,6517.00,38.80,63.80,75.80,104.25,128.00,158.75,172.60,195.10,225.97,41.49
Output Token Count (tokens),130.34,29.00,249.00,6517.00,38.80,63.80,75.80,104.25,128.00,158.75,172.60,195.10,225.97,41.49
Output Token Throughput Per User (tokens/sec/user),29.44,26.64,32.68,1471.81,26.79,27.22,27.70,28.18,29.24,30.48,31.51,32.20,32.63,1.51
Prefill Throughput Per User (tokens/sec/user),1269.28,10.83,3413.17,63464.08,18.47,79.25,88.72,156.36,1087.50,2117.98,2654.95,2952.14,3379.01,1016.78
Request Latency (ms),4641.69,1241.77,9413.33,232084.33,1431.63,2322.66,2564.11,3693.35,4507.34,5587.67,6104.37,6938.23,8385.71,1512.26
Time to First Output Token (ms),215.55,90.93,948.80,10777.56,91.89,96.30,99.16,115.54,191.25,239.98,308.47,472.42,762.11,144.44
Time to First Token (ms),215.55,90.93,948.80,10777.56,91.89,96.30,99.16,115.54,191.25,239.98,308.47,472.42,762.11,144.44
Time to Second Token (ms),33.93,28.46,38.67,1696.63,28.67,29.61,31.91,32.59,33.77,35.10,37.29,38.06,38.64,2.31
Tokens In Flight (tokens),366.93,0.00,1334.00,,,,,,299.00,,788.00,969.00,1262.00,297.11

Metric,Value
Benchmark Duration (sec),232.17
Input Token Throughput (tokens/sec),66.27
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),28.07
Request Count,50.00
Request Throughput (requests/sec),0.22
Total Input Sequence Length (tokens),15385.00
Total Output Sequence Length (tokens),6517.00
Total Output Tokens (tokens),6517.00
Total Token Throughput (tokens/sec),94.34
