Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),22.62,0.00,501.43,,,,,,22.67,,23.32,23.42,23.91,5.23
Active Decode Throughput Per User (tokens/sec/user),22.62,0.00,501.43,,,,,,22.67,,23.32,23.42,23.91,5.23
Active Prefill Throughput (tokens/sec),587.91,108.12,1335.17,,,,,,154.88,,1335.17,1335.17,1335.17,584.55
Active Prefill Throughput Per User (tokens/sec/user),587.91,108.12,1335.17,,,,,,154.88,,1335.17,1335.17,1335.17,584.55
Active Total Throughput (tokens/sec),35.69,22.17,1335.17,,,,,,23.00,,23.04,23.04,154.88,122.97
Credit-to-Start Latency (ms),0.97,0.71,1.45,2.91,0.71,0.72,0.72,0.73,0.76,1.10,1.31,1.38,1.43,0.34
Decode Duration (ms),5364.32,3168.01,7576.78,16092.95,3211.61,3386.02,3604.04,4258.08,5348.16,6462.47,7131.06,7353.92,7532.21,1799.91
E2E Output Token Throughput (tokens/sec/user),22.33,21.96,22.69,66.99,21.96,21.99,22.03,22.15,22.34,22.52,22.62,22.66,22.69,0.30
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.98,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.15
Effective Decode Throughput (tokens/sec),22.09,0.00,501.43,,,,,,22.64,,23.31,23.42,23.91,6.20
Effective Decode Throughput Per User (tokens/sec/user),22.09,0.00,501.43,,,,,,22.64,,23.31,23.42,23.91,6.20
Effective Latency (CO-aware) (ms),5492.29,3313.31,7698.47,16476.88,3356.35,3528.49,3743.67,4389.21,5465.10,6581.78,7251.79,7475.13,7653.80,1790.34
Effective Prefill Concurrency,0.02,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.15
Effective Prefill Throughput (tokens/sec),13.59,0.00,1335.17,,,,,,0.00,,0.00,0.00,154.88,125.32
Effective Prefill Throughput Per User (tokens/sec/user),13.59,0.00,1335.17,,,,,,0.00,,0.00,0.00,154.88,125.32
Effective Total Throughput (tokens/sec),35.68,0.00,1335.17,,,,,,23.00,,23.04,23.04,154.88,122.95
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,121.67,74.00,168.00,365.00,74.98,78.90,83.80,98.50,123.00,145.50,159.00,163.50,167.10,38.39
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.27,0.00,0.82,0.82,0.00,0.00,0.00,0.00,0.00,0.41,0.66,0.74,0.81,0.39
HTTP Connection Overhead (ms),0.41,0.00,1.23,1.23,0.00,0.00,0.00,0.00,0.00,0.62,0.98,1.11,1.21,0.58
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),31.31,19.17,43.12,93.92,19.42,20.41,21.66,25.40,31.63,37.38,40.82,41.97,42.89,9.78
HTTP Data Sent (KB),0.50,0.21,1.06,1.50,0.21,0.21,0.21,0.22,0.23,0.64,0.89,0.98,1.04,0.40
HTTP DNS Lookup (ms),0.14,0.00,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.20,0.32,0.37,0.40,0.19
HTTP Duration (excl. conn) (ms),5491.24,3312.48,7696.90,16473.71,3355.52,3527.67,3742.85,4388.41,5464.33,6580.62,7250.39,7473.64,7652.25,1790.03
HTTP Receiving (ms),5364.35,3168.01,7576.86,16093.04,3211.62,3386.03,3604.04,4258.09,5348.17,6462.51,7131.12,7353.99,7532.29,1799.94
HTTP Sending (ms),0.48,0.09,1.13,1.43,0.10,0.11,0.12,0.15,0.21,0.67,0.94,1.03,1.11,0.46
