Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),86.68,0.00,53663.77,,,,,,85.82,,105.26,111.06,124.90,25.63
Active Decode Throughput Per User (tokens/sec/user),86.68,0.00,53663.77,,,,,,85.82,,105.26,111.06,124.90,25.63
Active Prefill Throughput (tokens/sec),3540.11,65.56,4585.03,,,,,,3954.26,,4440.72,4525.33,4585.03,1198.82
Active Prefill Throughput Per User (tokens/sec/user),3540.11,65.56,4585.03,,,,,,3954.26,,4440.72,4525.33,4585.03,1198.82
Active Total Throughput (tokens/sec),259.81,65.56,4585.03,,,,,,87.64,,98.57,115.44,4366.14,800.03
Credit-to-Start Latency (ms),1.19,0.58,2.03,59.35,0.58,0.63,0.70,0.92,1.16,1.46,1.71,1.75,1.92,0.37
Decode Duration (ms),5951.79,1394.35,11861.05,297589.74,1858.15,2580.24,3408.79,4497.48,5742.19,7147.58,8538.86,9381.09,11235.54,2166.77
E2E Output Token Throughput (tokens/sec/user),83.38,58.94,114.46,4168.81,61.92,68.03,72.21,76.79,83.28,89.17,95.97,99.46,108.28,10.04
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.95,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.22
Effective Decode Throughput (tokens/sec),82.29,0.00,53663.77,,,,,,84.81,,104.82,110.60,124.31,31.38
Effective Decode Throughput Per User (tokens/sec/user),82.29,0.00,53663.77,,,,,,84.81,,104.82,110.60,124.31,31.38
Effective Latency (CO-aware) (ms),6268.38,1935.12,11936.24,313419.11,2211.28,2856.83,3758.83,4743.97,6076.50,7451.85,8834.64,9977.01,11449.16,2178.02
Effective Prefill Concurrency,0.05,0.00,1.00,,,,,,0.00,,0.00,1.00,1.00,0.22
Effective Prefill Throughput (tokens/sec),177.40,0.00,4585.03,,,,,,0.00,,0.00,65.56,4366.14,817.65
Effective Prefill Throughput Per User (tokens/sec/user),177.40,0.00,4585.03,,,,,,0.00,,0.00,65.56,4366.14,817.65
Effective Total Throughput (tokens/sec),259.69,0.00,4585.03,,,,,,87.64,,98.57,115.44,4366.14,799.86
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,196.04,46.00,380.00,9802.00,62.17,85.70,105.90,150.00,191.50,238.00,274.90,299.95,354.52,68.72
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),56.16,13.49,107.99,2808.12,18.10,24.93,30.61,43.01,55.03,67.70,78.33,85.57,100.80,19.44
HTTP Data Sent (KB),5.06,0.17,21.86,252.99,0.17,0.18,0.18,0.21,3.31,8.03,12.04,15.01,20.21,5.20
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),6267.10,1934.02,11934.93,313355.01,2210.41,2855.31,3757.45,4742.10,6075.23,7450.97,8833.51,9975.90,11448.18,2178.08
HTTP Receiving (ms),5953.00,1394.35,11861.06,297650.10,1858.15,2580.24,3408.80,4497.49,5742.20,7147.58,8538.86,9381.10,11245.91,2167.28
HTTP Sending (ms),0.20,0.10,0.29,9.78,0.10,0.10,0.10,0.14,0.21,0.25,0.27,0.28,0.29,0.06
HTTP Total Time (ms),6267.10,1934.02,11934.93,313355.01,2210.41,2855.31,3757.45,4742.10,6075.23,7450.97,8833.51,9975.90,11448.18,2178.08
HTTP Waiting (TTFB) (ms),313.90,69.00,1096.00,15695.13,70.37,74.02,81.59,93.56,246.89,500.27,623.29,739.52,990.54,240.55
Input Sequence Length (tokens),1112.30,6.00,4706.00,55615.00,6.49,8.45,9.90,15.50,751.50,1828.50,2576.40,3211.95,4353.69,1145.08
