Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),22.74,0.00,2382.48,,,,,,22.69,,23.29,23.54,24.42,12.10
Active Decode Throughput Per User (tokens/sec/user),22.74,0.00,2382.48,,,,,,22.69,,23.29,23.54,24.42,12.10
Active Prefill Throughput (tokens/sec),1095.50,88.77,1627.24,,,,,,1350.50,,1627.24,1627.24,1627.24,649.26
Active Prefill Throughput Per User (tokens/sec/user),1095.50,88.77,1627.24,,,,,,1350.50,,1627.24,1627.24,1627.24,649.26
Active Total Throughput (tokens/sec),50.91,22.64,1627.24,,,,,,22.77,,22.91,22.91,1627.24,201.25
Credit-to-Start Latency (ms),1.03,0.57,1.63,3.10,0.57,0.60,0.63,0.74,0.91,1.27,1.48,1.56,1.61,0.44
Decode Duration (ms),5335.80,3186.43,7420.16,16007.41,3230.72,3407.87,3629.31,4293.62,5400.82,6410.49,7016.29,7218.23,7379.77,1729.02
E2E Output Token Throughput (tokens/sec/user),22.30,22.24,22.40,66.91,22.24,22.24,22.25,22.26,22.27,22.34,22.38,22.39,22.40,0.07
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.97,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.16
Effective Decode Throughput (tokens/sec),22.13,0.00,2382.48,,,,,,22.68,,23.28,23.54,24.41,12.49
Effective Decode Throughput Per User (tokens/sec/user),22.13,0.00,2382.48,,,,,,22.68,,23.28,23.54,24.41,12.49
Effective Latency (CO-aware) (ms),5480.76,3328.03,7545.71,16442.28,3372.84,3552.08,3776.13,4448.28,5568.54,6557.12,7150.28,7347.99,7506.17,1722.98
Effective Prefill Concurrency,0.03,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.16
Effective Prefill Throughput (tokens/sec),28.76,0.00,1627.24,,,,,,0.00,,0.00,0.00,1627.24,204.32
Effective Prefill Throughput Per User (tokens/sec/user),28.76,0.00,1627.24,,,,,,0.00,,0.00,0.00,1627.24,204.32
Effective Total Throughput (tokens/sec),50.89,0.00,1627.24,,,,,,22.77,,22.91,22.91,1627.24,201.21
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,121.67,73.00,168.00,365.00,74.02,78.10,83.20,98.50,124.00,146.00,159.20,163.60,167.12,38.82
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.43,0.00,1.30,1.30,0.00,0.00,0.00,0.00,0.00,0.65,1.04,1.17,1.27,0.61
HTTP Connection Overhead (ms),0.62,0.00,1.85,1.85,0.00,0.00,0.00,0.00,0.00,0.92,1.48,1.66,1.81,0.87
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),31.35,18.95,43.13,94.04,19.21,20.25,21.55,25.45,31.95,37.54,40.90,42.02,42.91,9.88
HTTP Data Sent (KB),0.96,0.22,1.56,2.88,0.23,0.31,0.40,0.66,1.11,1.33,1.47,1.51,1.55,0.56
HTTP DNS Lookup (ms),0.18,0.00,0.55,0.55,0.00,0.00,0.00,0.00,0.00,0.28,0.44,0.50,0.54,0.26
HTTP Duration (excl. conn) (ms),5479.58,3327.03,7543.84,16438.74,3371.84,3551.11,3775.19,4447.45,5567.87,6555.85,7148.65,7346.24,7504.32,1722.64
HTTP Receiving (ms),5335.82,3186.43,7420.20,16007.45,3230.72,3407.87,3629.31,4293.63,5400.82,6410.51,7016.32,7218.26,7379.81,1729.04
HTTP Sending (ms),0.74,0.16,1.82,2.21,0.16,0.16,0.17,0.19,0.23,1.02,1.50,1.66,1.79,0.77
HTTP Total Time (ms),5480.19,3327.03,7545.69,16440.58,3371.84,3551.11,3775.19,4447.45,5567.87,6556.78,7150.13,7347.91,7506.13,1723.38
HTTP Waiting (TTFB) (ms),143.03,121.82,166.89,429.08,122.19,123.68,125.53,131.09,140.37,153.63,161.58,164.24,166.36,18.49
Input Sequence Length (tokens),157.67,11.00,272.00,473.00,14.58,28.90,46.80,100.50,190.00,231.00,255.60,263.80,270.36,108.98
Inter Chunk Latency (ms),44.22,0.42,48.03,16007.41,40.96,42.70,43.19,43.81,44.27,44.90,45.83,46.30,47.08,2.55
Inter Token Latency (ms),43.91,43.65,44.17,131.73,43.65,43.68,43.70,43.78,43.91,44.04,44.12,44.14,44.16,0.21
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Count (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Throughput Per User (tokens/sec/user),22.77,22.64,22.91,68.32,22.64,22.65,22.67,22.71,22.77,22.84,22.88,22.90,22.91,0.11
Prefill Throughput Per User (tokens/sec/user),1022.17,88.77,1627.24,3066.50,114.00,214.94,341.11,719.63,1350.50,1488.87,1571.89,1599.56,1621.70,669.61
Request Latency (ms),5479.72,3327.12,7544.08,16439.17,3371.94,3551.20,3775.29,4447.55,5567.97,6556.03,7148.86,7346.47,7504.56,1722.70
Time to First Output Token (ms),143.92,123.92,167.15,431.77,124.26,125.60,127.28,132.31,140.69,153.92,161.86,164.51,166.63,17.80
Time to First Token (ms),143.92,123.92,167.15,431.77,124.26,125.60,127.28,132.31,140.69,153.92,161.86,164.51,166.63,17.80
Time to Second Token (ms),42.19,40.24,43.85,126.56,40.29,40.46,40.69,41.36,42.47,43.16,43.57,43.71,43.82,1.49
Tokens In Flight (tokens),200.99,0.00,396.00,,,,,,203.17,,357.00,376.00,391.00,113.20

Metric,Value
Benchmark Duration (sec),16.44
Input Token Throughput (tokens/sec),28.76
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),22.31
Request Count,3.00
Request Throughput (requests/sec),0.18
Total Input Sequence Length (tokens),473.00
Total Output Sequence Length (tokens),367.00
Total Output Tokens (tokens),367.00
Total Token Throughput (tokens/sec),51.07
