Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),169.77,0.00,273.99,,,,,,177.24,,188.92,193.41,207.52,28.56
Active Decode Throughput Per User (tokens/sec/user),63.82,0.00,209.63,,,,,,60.28,,79.70,95.33,110.65,12.18
Active Prefill Throughput (tokens/sec),236.01,71.33,281.18,,,,,,281.18,,281.18,281.18,281.18,58.66
Active Prefill Throughput Per User (tokens/sec/user),90.40,71.33,124.99,,,,,,93.73,,93.73,104.92,124.99,9.31
Active Total Throughput (tokens/sec),174.71,60.83,281.18,,,,,,185.33,,185.33,185.33,281.18,38.96
Credit-to-Start Latency (ms),32.22,23.83,45.77,96.66,23.90,24.16,24.48,25.44,27.06,36.42,42.03,43.90,45.40,9.67
Decode Duration (ms),4531.08,4118.33,4948.01,13593.24,4126.50,4159.19,4200.04,4322.62,4526.90,4737.45,4863.79,4905.90,4939.58,338.73
E2E Output Token Throughput (tokens/sec/user),59.51,57.50,61.82,178.54,57.53,57.67,57.84,58.36,59.22,60.52,61.30,61.56,61.77,1.78
Effective Concurrency,2.75,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.62
Effective Decode Concurrency,2.64,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.79
Effective Decode Throughput (tokens/sec),163.21,0.00,273.99,,,,,,175.89,,188.92,192.74,207.52,43.06
Effective Decode Throughput Per User (tokens/sec/user),61.35,0.00,209.63,,,,,,60.11,,79.70,95.33,110.65,17.14
Effective Latency (CO-aware) (ms),4750.10,4357.51,5123.85,14250.31,4365.74,4398.66,4439.80,4563.23,4768.94,4946.40,5052.87,5088.36,5116.76,313.14
Effective Prefill Concurrency,0.11,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.53
Effective Prefill Throughput (tokens/sec),9.91,0.00,281.18,,,,,,0.00,,0.00,0.00,281.18,48.84
Effective Prefill Throughput Per User (tokens/sec/user),3.80,0.00,124.99,,,,,,0.00,,0.00,0.00,93.73,18.23
Effective Total Throughput (tokens/sec),173.12,0.00,281.18,,,,,,185.33,,185.33,185.33,281.18,42.18
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,99.00,87.00,112.00,297.00,87.22,88.10,89.20,92.50,98.00,105.00,109.20,110.60,111.72,10.23
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),10.56,9.02,12.72,31.67,9.04,9.11,9.20,9.48,9.94,11.33,12.16,12.44,12.66,1.57
HTTP Connection Overhead (ms),14.19,12.12,17.50,42.58,12.13,12.20,12.29,12.54,12.97,15.23,16.59,17.04,17.41,2.36
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),28.69,25.26,32.34,86.06,25.33,25.58,25.90,26.86,28.46,30.40,31.56,31.95,32.26,2.89
HTTP Data Sent (KB),0.24,0.23,0.25,0.73,0.23,0.23,0.23,0.24,0.25,0.25,0.25,0.25,0.25,0.01
HTTP DNS Lookup (ms),3.63,3.03,4.78,10.90,3.03,3.03,3.04,3.06,3.10,3.94,4.44,4.61,4.74,0.81
HTTP Duration (excl. conn) (ms),4714.94,4328.59,5098.48,14144.83,4336.37,4367.51,4406.42,4523.18,4717.77,4908.12,5022.33,5060.41,5090.86,314.31
HTTP Receiving (ms),4531.46,4118.56,4948.36,13594.37,4126.74,4159.45,4200.34,4323.00,4527.44,4737.90,4864.18,4906.27,4939.95,338.78
HTTP Sending (ms),17.73,14.06,24.94,53.20,14.06,14.07,14.09,14.13,14.20,19.57,22.79,23.86,24.72,5.09
HTTP Total Time (ms),4729.14,4340.71,5111.44,14187.41,4348.60,4380.16,4419.62,4537.98,4735.26,4923.35,5036.21,5073.82,5103.92,314.68
HTTP Waiting (TTFB) (ms),165.76,135.91,195.97,497.27,136.50,138.86,141.81,150.65,165.39,180.68,189.85,192.91,195.36,24.52
Input Sequence Length (tokens),17.00,14.00,19.00,51.00,14.08,14.40,14.80,16.00,18.00,18.50,18.80,18.90,18.98,2.16
Inter Chunk Latency (ms),46.24,23.27,62.35,13593.24,24.88,33.14,36.91,45.86,47.49,49.60,50.93,51.59,53.92,5.84
Inter Token Latency (ms),16.20,15.56,16.61,48.60,15.57,15.64,15.73,16.00,16.44,16.52,16.57,16.59,16.60,0.46
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),281.00,249.00,302.00,843.00,249.86,253.30,257.60,270.50,292.00,297.00,300.00,301.00,301.80,22.99
Output Token Throughput Per User (tokens/sec/user),61.78,60.22,64.28,185.33,60.23,60.28,60.34,60.53,60.83,62.56,63.59,63.94,64.21,1.79
Prefill Throughput Per User (tokens/sec/user),93.73,71.33,124.99,281.18,71.60,72.68,74.04,78.09,84.85,104.92,116.96,120.98,124.19,22.79
Reasoning Token Count (tokens),281.00,249.00,302.00,843.00,249.86,253.30,257.60,270.50,292.00,297.00,300.00,301.00,301.80,22.99
Request Latency (ms),4717.88,4330.46,5100.02,14153.65,4338.31,4369.73,4409.00,4526.81,4723.17,4911.59,5024.65,5062.34,5092.48,314.19
Time to First Token (ms),186.80,152.01,212.13,560.41,152.90,156.44,160.86,174.14,196.26,204.20,208.96,210.54,211.81,25.44
Time to Second Token (ms),42.82,32.79,62.35,128.46,32.80,32.84,32.90,33.06,33.33,47.84,56.54,59.44,61.77,13.81
Tokens In Flight (tokens),408.08,0.00,795.92,,,,,,409.12,,701.37,744.35,778.73,213.49

Metric,Value
Benchmark Duration (sec),5.10
Good Request Count,0.00
GoodRequestFraction (ratio),0.00
Goodput (requests/sec),0.00
Input Token Throughput (tokens/sec),9.91
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),163.79
Request Count,3.00
Request Throughput (requests/sec),0.58
Total Input Sequence Length (tokens),51.00
Total Output Sequence Length (tokens),843.00
Total Reasoning Tokens (tokens),843.00
Total Token Throughput (tokens/sec),173.70
