Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),84.17,0.00,206.04,,,,,,93.30,,98.90,101.12,104.42,22.74
Active Decode Throughput Per User (tokens/sec/user),22.16,0.00,206.04,,,,,,23.53,,24.97,25.57,26.64,4.78
Active Prefill Throughput (tokens/sec),1267.62,31.16,3109.31,,,,,,1208.70,,2633.52,2908.41,3109.31,928.26
Active Prefill Throughput Per User (tokens/sec/user),1258.30,29.40,3109.31,,,,,,1208.70,,2633.52,2908.41,3109.31,935.22
Active Total Throughput (tokens/sec),257.30,23.92,3173.69,,,,,,90.15,,702.67,1654.56,2973.82,548.77
Credit-to-Start Latency (ms),2.06,0.68,25.41,102.84,0.69,0.74,0.79,0.96,1.21,1.82,3.07,3.36,16.18,3.49
Decode Duration (ms),5688.63,1363.17,11427.87,284431.75,1701.93,2636.07,3397.07,4485.68,5457.22,7112.29,8006.61,8593.78,10186.91,1952.88
E2E Output Token Throughput (tokens/sec/user),21.70,17.30,23.51,1085.23,18.76,20.40,20.66,21.32,21.83,22.28,22.60,22.74,23.26,0.94
Effective Concurrency,3.89,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.47
Effective Decode Concurrency,3.75,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.59
Effective Decode Throughput (tokens/sec),84.02,0.00,206.04,,,,,,93.29,,98.90,101.12,104.42,22.99
Effective Decode Throughput Per User (tokens/sec/user),22.12,0.00,206.04,,,,,,23.53,,24.97,25.57,26.64,4.87
Effective Latency (CO-aware) (ms),5916.14,1677.86,11572.52,295806.89,1961.71,2982.75,3553.66,4637.91,5671.77,7344.20,8365.12,8791.74,10372.46,1942.83
Effective Prefill Concurrency,0.15,0.00,4.00,,,,,,0.00,,1.00,1.00,1.00,0.41
Effective Prefill Throughput (tokens/sec),173.26,0.00,3109.31,,,,,,0.00,,634.24,1587.10,2908.41,554.43
Effective Prefill Throughput Per User (tokens/sec/user),171.99,0.00,3109.31,,,,,,0.00,,634.24,1587.10,2908.41,553.52
Effective Total Throughput (tokens/sec),257.29,0.00,3173.69,,,,,,90.15,,702.67,1654.56,2973.82,548.76
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,128.62,29.00,249.00,6431.00,38.80,63.80,75.80,104.00,125.50,157.25,178.80,195.10,225.97,42.31
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.03,0.00,1.25,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.18
HTTP Connection Overhead (ms),0.04,0.00,1.82,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.26
