Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),100.85,0.00,177.71,,,,,,108.53,,134.50,138.00,145.92,31.81
Active Decode Throughput Per User (tokens/sec/user),15.26,0.00,173.45,,,,,,14.53,,23.10,25.47,27.56,4.91
Active Prefill Throughput (tokens/sec),890.96,32.89,2136.11,,,,,,787.41,,1889.43,2045.69,2136.11,597.74
Active Prefill Throughput Per User (tokens/sec/user),813.59,32.89,2045.69,,,,,,689.89,,1683.35,1955.33,2045.69,556.29
Active Total Throughput (tokens/sec),264.62,22.70,2203.54,,,,,,111.03,,680.70,1347.98,2140.81,428.20
Credit-to-Start Latency (ms),1.17,0.59,4.11,58.61,0.63,0.67,0.72,0.90,1.04,1.24,1.61,1.97,3.34,0.56
Decode Duration (ms),9115.55,4112.35,13367.73,455777.32,4566.80,5762.94,6238.38,7583.83,9102.18,10965.23,11250.46,12056.94,13215.16,2073.30
E2E Output Token Throughput (tokens/sec/user),13.97,12.92,21.97,698.68,12.92,13.01,13.06,13.26,13.58,14.07,14.69,16.01,20.61,1.53
Effective Concurrency,7.21,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.94
Effective Decode Concurrency,6.98,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.96
Effective Decode Throughput (tokens/sec),100.55,0.00,177.71,,,,,,108.51,,133.96,138.00,145.92,32.23
Effective Decode Throughput Per User (tokens/sec/user),15.21,0.00,173.45,,,,,,14.53,,23.10,25.47,27.56,4.98
Effective Latency (CO-aware) (ms),9421.41,4403.39,13644.18,471070.58,4972.43,6050.14,6566.14,7926.75,9388.54,11274.91,11633.88,12339.32,13508.87,2072.31
Effective Prefill Concurrency,0.23,0.00,8.00,,,,,,0.00,,1.00,1.00,3.00,0.67
Effective Prefill Throughput (tokens/sec),164.06,0.00,2136.11,,,,,,0.00,,583.87,1251.55,2045.69,430.17
Effective Prefill Throughput Per User (tokens/sec/user),149.81,0.00,2045.69,,,,,,0.00,,583.87,1106.68,1955.33,395.50
Effective Total Throughput (tokens/sec),264.60,0.00,2203.54,,,,,,111.03,,680.70,1347.98,2140.81,428.20
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,132.28,62.00,249.00,6614.00,67.88,79.60,89.50,107.25,132.00,154.25,168.10,182.40,245.08,36.17
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.12,0.00,1.32,6.13,0.00,0.00,0.00,0.00,0.00,0.00,0.12,1.19,1.29,0.37
HTTP Connection Overhead (ms),0.17,0.00,1.80,8.73,0.00,0.00,0.00,0.00,0.00,0.00,0.17,1.74,1.80,0.52
HTTP Connection Reused (ratio),0.90,0.00,1.00,45.00,0.00,0.00,0.90,1.00,1.00,1.00,1.00,1.00,1.00,0.30
HTTP Data Received (KB),33.47,15.90,62.69,1673.51,17.37,20.30,22.73,27.22,33.37,38.98,42.48,46.02,61.67,9.05
HTTP Data Sent (KB),1.10,0.15,3.74,55.24,0.15,0.15,0.16,0.19,0.87,1.60,2.36,3.16,3.73,0.95
HTTP DNS Lookup (ms),0.05,0.00,0.60,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.48,0.60,0.16
HTTP Duration (excl. conn) (ms),9420.11,4402.24,13643.18,471005.44,4971.37,6049.16,6564.98,7925.91,9387.62,11273.77,11632.70,12337.70,13507.72,2072.22
HTTP Receiving (ms),9115.56,4112.31,13367.73,455777.82,4566.79,5762.94,6238.37,7583.82,9102.18,10965.24,11250.48,12056.96,13215.17,2073.30
HTTP Sending (ms),0.41,0.12,2.07,20.38,0.13,0.14,0.15,0.21,0.26,0.32,0.53,1.79,1.96,0.48
HTTP Total Time (ms),9420.28,4402.24,13643.18,471014.17,4971.37,6049.16,6564.98,7925.91,9387.62,11273.77,11632.70,12338.47,13507.72,2072.25
HTTP Waiting (TTFB) (ms),304.14,190.65,523.67,15207.24,191.42,200.51,222.50,274.69,290.14,332.39,375.48,438.74,523.67,70.22
Input Sequence Length (tokens),214.20,7.00,793.00,10710.00,7.00,8.00,9.00,14.25,165.50,342.25,464.10,658.15,770.46,203.44
Inter Chunk Latency (ms),69.57,5.77,246.86,455777.32,37.95,44.31,54.75,59.89,66.63,74.27,77.71,101.84,164.70,21.22
Inter Token Latency (ms),70.29,44.06,74.91,3514.29,47.52,60.72,65.82,69.27,71.86,73.61,74.68,74.78,74.90,5.71
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),132.28,62.00,249.00,6614.00,67.88,79.60,89.50,107.25,132.00,154.25,168.10,182.40,245.08,36.17
Output Token Count (tokens),132.28,62.00,249.00,6614.00,67.88,79.60,89.50,107.25,132.00,154.25,168.10,182.40,245.08,36.17
Output Token Throughput Per User (tokens/sec/user),14.35,13.35,22.70,717.73,13.35,13.37,13.39,13.59,13.92,14.44,15.19,16.50,21.16,1.58
Prefill Throughput Per User (tokens/sec/user),638.28,25.23,2045.69,31913.89,28.79,33.25,36.09,67.07,550.71,977.02,1415.73,1704.53,2001.41,551.23
Request Latency (ms),9420.24,4402.39,13643.32,471011.97,4971.48,6049.28,6565.13,7925.99,9387.71,11273.87,11632.83,12337.97,13507.83,2072.23
Time to First Output Token (ms),304.69,190.87,524.00,15234.65,191.74,200.84,222.91,275.91,290.51,332.82,375.90,439.20,523.99,70.14
Time to First Token (ms),304.69,190.87,524.00,15234.65,191.74,200.84,222.91,275.91,290.51,332.82,375.90,439.20,523.99,70.14
Time to Second Token (ms),69.11,49.35,141.76,3455.74,49.36,49.41,49.57,59.44,63.71,74.17,79.04,114.93,141.43,20.23
Tokens In Flight (tokens),2027.62,0.00,3534.00,,,,,,2121.70,,3024.00,3235.00,3465.00,812.81

Metric,Value
Benchmark Duration (sec),65.28
Input Token Throughput (tokens/sec),164.06
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),101.31
Request Count,50.00
Request Throughput (requests/sec),0.77
Total Input Sequence Length (tokens),10710.00
Total Output Sequence Length (tokens),6614.00
Total Output Tokens (tokens),6614.00
Total Token Throughput (tokens/sec),265.37
