Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),51.38,0.00,85.59,,,,,,59.50,,62.51,63.48,64.82,13.84
Active Decode Throughput Per User (tokens/sec/user),20.22,0.00,31.27,,,,,,20.21,,21.00,21.37,21.64,0.60
Active Prefill Throughput (tokens/sec),184.77,56.92,208.60,,,,,,208.60,,208.60,208.60,208.60,42.48
Active Prefill Throughput Per User (tokens/sec/user),65.98,54.54,99.51,,,,,,69.53,,69.53,69.53,69.53,6.44
Active Total Throughput (tokens/sec),55.00,20.29,208.60,,,,,,60.71,,60.71,60.71,208.60,25.79
Credit-to-Start Latency (ms),1.32,1.07,1.47,3.96,1.08,1.11,1.14,1.24,1.41,1.44,1.46,1.47,1.47,0.17
Decode Duration (ms),7050.46,5376.93,8279.65,21151.39,5419.29,5588.72,5800.51,6435.87,7494.81,7887.23,8122.68,8201.17,8263.95,1225.97
E2E Output Token Throughput (tokens/sec/user),19.83,19.73,19.90,59.49,19.73,19.74,19.75,19.79,19.86,19.88,19.90,19.90,19.90,0.08
Effective Concurrency,2.56,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.66
Effective Decode Concurrency,2.49,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.75
Effective Decode Throughput (tokens/sec),50.39,0.00,85.59,,,,,,59.41,,62.51,63.47,64.82,15.43
Effective Decode Throughput Per User (tokens/sec/user),19.83,0.00,31.27,,,,,,20.20,,20.99,21.17,21.64,2.85
Effective Latency (CO-aware) (ms),7245.94,5538.79,8492.01,21737.83,5582.15,5755.61,5972.44,6622.91,7707.03,8099.52,8335.02,8413.51,8476.31,1248.95
Effective Prefill Concurrency,0.07,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.43
Effective Prefill Throughput (tokens/sec),4.59,0.00,208.60,,,,,,0.00,,0.00,0.00,208.60,29.53
Effective Prefill Throughput Per User (tokens/sec/user),1.64,0.00,99.51,,,,,,0.00,,0.00,0.00,69.53,10.32
Effective Total Throughput (tokens/sec),54.98,0.00,208.60,,,,,,60.71,,60.71,60.71,208.60,25.81
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,143.33,110.00,168.00,430.00,110.84,114.20,118.40,131.00,152.00,160.00,164.80,166.40,167.68,24.46
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.36,1.12,1.57,4.08,1.13,1.15,1.18,1.25,1.39,1.48,1.53,1.55,1.56,0.18
HTTP Connection Overhead (ms),1.95,1.61,2.26,5.84,1.62,1.65,1.68,1.79,1.96,2.11,2.20,2.23,2.26,0.27
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),36.81,28.36,43.08,110.42,28.57,29.42,30.48,33.67,38.98,41.03,42.26,42.67,43.00,6.20
HTTP Data Sent (KB),0.23,0.22,0.26,0.70,0.22,0.22,0.22,0.22,0.22,0.24,0.25,0.25,0.26,0.02
HTTP DNS Lookup (ms),0.59,0.49,0.70,1.76,0.49,0.49,0.50,0.53,0.57,0.64,0.67,0.69,0.70,0.09
HTTP Duration (excl. conn) (ms),7244.36,5537.48,8490.27,21733.09,5580.84,5754.27,5971.06,6621.41,7705.34,8097.80,8333.28,8411.77,8474.57,1248.76
HTTP Receiving (ms),7050.50,5376.96,8279.68,21151.49,5419.32,5588.75,5800.54,6435.91,7494.85,7887.26,8122.71,8201.20,8263.99,1225.98
HTTP Sending (ms),1.92,1.62,2.17,5.76,1.63,1.66,1.69,1.80,1.97,2.07,2.13,2.15,2.16,0.22
HTTP Total Time (ms),7246.31,5539.09,8492.53,21738.93,5582.46,5755.92,5972.74,6623.20,7707.30,8099.92,8335.48,8414.01,8476.83,1249.02
HTTP Waiting (TTFB) (ms),191.95,158.90,208.53,575.84,159.89,163.85,168.80,183.66,208.42,208.47,208.50,208.52,208.52,23.37
Input Sequence Length (tokens),13.00,11.00,16.00,39.00,11.02,11.10,11.20,11.50,12.00,14.00,15.20,15.60,15.92,2.16
Inter Chunk Latency (ms),49.53,45.48,53.74,21151.39,46.40,46.91,47.69,48.57,49.48,50.55,51.37,51.77,53.29,1.46
Inter Token Latency (ms),49.42,49.28,49.63,148.25,49.28,49.29,49.29,49.31,49.33,49.48,49.57,49.60,49.63,0.16
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
Output Token Count (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
Output Token Throughput Per User (tokens/sec/user),20.24,20.15,20.29,60.71,20.15,20.16,20.17,20.21,20.27,20.28,20.29,20.29,20.29,0.06
Prefill Throughput Per User (tokens/sec/user),69.53,52.16,99.51,208.60,52.26,52.64,53.11,54.54,56.92,78.22,91.00,95.25,98.66,21.29
Request Latency (ms),7244.63,5537.72,8490.54,21733.88,5581.07,5754.51,5971.30,6621.67,7705.63,8098.08,8333.56,8412.05,8474.84,1248.78
Time to First Output Token (ms),194.16,160.78,210.89,582.49,161.78,165.78,170.79,185.80,210.82,210.85,210.87,210.88,210.89,23.60
Time to First Token (ms),194.16,160.78,210.89,582.49,161.78,165.78,170.79,185.80,210.82,210.85,210.87,210.88,210.89,23.60
Time to Second Token (ms),48.49,47.63,50.17,145.48,47.63,47.63,47.64,47.65,47.68,48.92,49.67,49.92,50.12,1.19
Tokens In Flight (tokens),216.92,0.00,367.65,,,,,,238.39,,321.89,340.59,361.63,88.70

Metric,Value
Benchmark Duration (sec),8.49
Input Token Throughput (tokens/sec),4.59
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),50.74
Request Count,3.00
Request Throughput (requests/sec),0.35
Total Input Sequence Length (tokens),39.00
Total Output Sequence Length (tokens),431.00
Total Output Tokens (tokens),431.00
Total Token Throughput (tokens/sec),55.33
