Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),41.71,0.00,510.48,,,,,,43.37,,47.12,48.13,49.53,8.53
Active Decode Throughput Per User (tokens/sec/user),21.44,0.00,255.24,,,,,,21.77,,23.58,24.08,24.78,3.02
Active Prefill Throughput (tokens/sec),1415.91,38.23,3843.68,,,,,,1399.75,,2847.02,2902.15,3247.61,996.88
Active Prefill Throughput Per User (tokens/sec/user),1397.37,38.23,3271.00,,,,,,1399.75,,2845.61,2898.83,3225.34,973.56
Active Total Throughput (tokens/sec),134.60,20.11,3843.68,,,,,,42.83,,46.24,637.73,2717.76,429.40
Credit-to-Start Latency (ms),0.81,0.34,2.28,162.36,0.38,0.46,0.50,0.62,0.75,0.96,1.17,1.26,1.46,0.27
Decode Duration (ms),5959.07,2066.86,11508.11,1191813.94,2306.77,3326.52,4007.45,4933.84,5877.43,6864.56,8221.35,8863.53,9407.21,1632.60
E2E Output Token Throughput (tokens/sec/user),21.13,19.44,22.93,4225.03,19.77,19.94,20.03,20.37,20.90,21.95,22.32,22.50,22.85,0.88
Effective Concurrency,1.99,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.10
Effective Decode Concurrency,1.92,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.27
Effective Decode Throughput (tokens/sec),41.67,0.00,510.48,,,,,,43.36,,47.11,48.13,49.53,8.62
Effective Decode Throughput Per User (tokens/sec/user),21.42,0.00,255.24,,,,,,21.77,,23.58,24.08,24.78,3.09
Effective Latency (CO-aware) (ms),6166.06,2305.37,11697.28,1233211.81,2527.50,3551.13,4186.84,5156.92,6069.22,7070.52,8404.83,9076.01,9773.52,1637.42
Effective Prefill Concurrency,0.07,0.00,2.00,,,,,,0.00,,0.00,1.00,1.00,0.25
Effective Prefill Throughput (tokens/sec),92.92,0.00,3843.68,,,,,,0.00,,0.00,614.99,2697.32,433.77
Effective Prefill Throughput Per User (tokens/sec/user),91.71,0.00,3271.00,,,,,,0.00,,0.00,614.99,2645.28,426.54
