Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),51.98,0.00,577.97,,,,,,54.40,,59.01,61.76,63.68,11.27
Active Decode Throughput Per User (tokens/sec/user),26.70,0.00,294.88,,,,,,27.25,,29.59,30.90,31.85,4.13
Active Prefill Throughput (tokens/sec),1262.69,47.40,3208.58,,,,,,1137.52,,2507.27,2794.88,3208.58,902.33
Active Prefill Throughput Per User (tokens/sec/user),1246.39,47.40,3208.58,,,,,,1137.52,,2503.77,2777.90,3208.58,881.96
Active Total Throughput (tokens/sec),147.13,24.98,3234.11,,,,,,53.75,,60.34,833.59,2444.21,409.49
Credit-to-Start Latency (ms),1.06,0.36,3.55,211.60,0.45,0.60,0.67,0.78,0.95,1.31,1.52,1.73,2.36,0.40
Decode Duration (ms),4731.18,1053.19,9461.78,946236.39,1727.75,2564.77,3110.25,3891.50,4672.57,5510.84,6466.17,7164.79,7866.96,1360.66
E2E Output Token Throughput (tokens/sec/user),26.26,22.03,30.20,5252.53,23.97,24.49,25.02,25.45,26.02,26.83,28.21,29.01,29.68,1.31
Effective Concurrency,1.99,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.10
Effective Decode Concurrency,1.91,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.28
Effective Decode Throughput (tokens/sec),51.92,0.00,577.97,,,,,,54.39,,59.01,61.75,63.68,11.39
Effective Decode Throughput Per User (tokens/sec/user),26.67,0.00,294.88,,,,,,27.24,,29.58,30.90,31.85,4.21
Effective Latency (CO-aware) (ms),4921.09,1317.49,9595.95,984217.46,1909.12,2810.35,3273.75,4104.21,4836.05,5702.13,6671.64,7314.37,8053.13,1359.67
Effective Prefill Concurrency,0.08,0.00,2.00,,,,,,0.00,,0.00,1.00,1.00,0.27
Effective Prefill Throughput (tokens/sec),95.21,0.00,3208.58,,,,,,0.00,,0.00,806.91,2418.12,415.38
Effective Prefill Throughput Per User (tokens/sec/user),93.98,0.00,3208.58,,,,,,0.00,,0.00,806.91,2313.11,408.60
Effective Total Throughput (tokens/sec),147.13,0.00,3234.11,,,,,,53.75,,60.34,833.59,2444.21,409.49
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,129.32,29.00,249.00,25864.00,48.99,71.95,84.90,108.75,129.00,149.75,172.10,194.00,210.31,36.16
HTTP Chunks Sent,1.00,1.00,1.00,200.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,200.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),33.00,7.67,63.24,6600.06,12.74,18.52,21.80,27.82,32.90,38.16,43.84,49.26,53.46,9.13
HTTP Data Sent (KB),1.24,0.14,6.14,247.10,0.15,0.15,0.16,0.17,0.84,1.78,3.01,3.60,4.71,1.20
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),4919.93,1316.45,9594.53,983986.84,1908.45,2809.41,3272.11,4102.66,4834.86,5700.85,6670.85,7313.30,8052.43,1359.66
HTTP Receiving (ms),4731.19,1053.19,9461.79,946237.30,1727.74,2564.77,3110.26,3891.51,4672.57,5510.84,6466.16,7164.80,7866.95,1360.66
HTTP Sending (ms),0.19,0.09,0.30,37.47,0.09,0.10,0.11,0.15,0.19,0.23,0.24,0.26,0.29,0.05
HTTP Total Time (ms),4919.93,1316.45,9594.53,983986.84,1908.45,2809.41,3272.11,4102.66,4834.86,5700.85,6670.85,7313.30,8052.43,1359.66
HTTP Waiting (TTFB) (ms),188.56,111.49,455.10,37712.07,113.39,118.82,125.13,129.47,184.29,220.78,266.41,297.27,375.45,60.37
Input Sequence Length (tokens),235.28,6.00,1272.00,47057.00,6.99,7.00,8.00,12.00,153.00,352.25,593.90,724.45,932.55,250.74
Inter Chunk Latency (ms),36.87,3.39,229.45,946236.39,31.28,32.19,33.25,35.51,36.58,37.43,38.41,39.06,60.56,6.72
Inter Token Latency (ms),36.85,32.51,40.03,7370.56,32.64,33.39,34.02,36.09,37.21,37.92,38.56,38.98,39.79,1.64
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),129.32,29.00,249.00,25864.00,48.99,71.95,84.90,108.75,129.00,149.75,172.10,194.00,210.31,36.16
Output Token Throughput Per User (tokens/sec/user),27.19,24.98,30.76,5438.25,25.13,25.66,25.93,26.37,26.87,27.71,29.39,29.94,30.64,1.27
Prefill Throughput Per User (tokens/sec/user),993.92,47.40,3208.58,198784.37,53.39,58.65,66.98,94.27,845.55,1578.62,2229.95,2508.66,2883.94,848.81
Reasoning Token Count (tokens),129.32,29.00,249.00,25864.00,48.99,71.95,84.90,108.75,129.00,149.75,172.10,194.00,210.31,36.16
Request Latency (ms),4920.03,1316.53,9594.65,984005.86,1908.51,2809.53,3272.21,4102.76,4834.95,5700.95,6670.92,7313.44,8052.49,1359.66
Time to First Token (ms),188.85,111.81,455.25,37769.47,113.81,119.18,125.42,129.76,184.67,221.10,266.71,297.55,375.61,60.36
Time to Second Token (ms),37.03,28.98,79.97,7405.83,32.07,32.56,33.42,35.85,37.01,37.82,39.28,41.27,42.02,3.75
Tokens In Flight (tokens),604.78,0.00,1942.00,,,,,,544.00,,1078.00,1364.00,1751.00,366.01

Metric,Value
Benchmark Duration (sec),494.26
Input Token Throughput (tokens/sec),95.21
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),52.33
Request Count,200.00
Request Throughput (requests/sec),0.40
Total Input Sequence Length (tokens),47057.00
Total Output Sequence Length (tokens),25864.00
Total Reasoning Tokens (tokens),25864.00
Total Token Throughput (tokens/sec),147.54
