Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),101.12,0.00,263.43,,,,,,98.67,,123.17,129.62,139.17,15.34
Active Decode Throughput Per User (tokens/sec/user),101.12,0.00,263.43,,,,,,98.67,,123.17,129.62,139.17,15.34
Active Prefill Throughput (tokens/sec),1169.72,210.63,1593.79,,,,,,1234.04,,1593.79,1593.79,1593.79,515.92
Active Prefill Throughput Per User (tokens/sec/user),1169.72,210.63,1593.79,,,,,,1234.04,,1593.79,1593.79,1593.79,515.92
Active Total Throughput (tokens/sec),216.36,93.79,1593.79,,,,,,99.69,,210.63,1234.04,1593.79,372.36
Credit-to-Start Latency (ms),1.09,0.92,1.38,3.26,0.92,0.92,0.93,0.94,0.96,1.17,1.30,1.34,1.37,0.21
Decode Duration (ms),1199.92,603.08,1685.25,3599.76,617.25,673.92,744.75,957.26,1311.43,1498.34,1610.49,1647.87,1677.78,448.78
E2E Output Token Throughput (tokens/sec/user),91.53,83.21,96.20,274.60,83.45,84.41,85.60,89.20,95.19,95.70,96.00,96.10,96.18,5.90
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.04
Effective Decode Concurrency,0.89,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.31
Effective Decode Throughput (tokens/sec),90.04,0.00,263.43,,,,,,93.61,,121.83,129.59,139.17,34.74
Effective Decode Throughput Per User (tokens/sec/user),90.04,0.00,263.43,,,,,,93.61,,121.83,129.59,139.17,34.74
Effective Latency (CO-aware) (ms),1346.06,770.12,1776.84,4038.17,784.54,842.23,914.34,1130.66,1491.21,1634.02,1719.71,1748.27,1771.12,423.62
Effective Prefill Concurrency,0.11,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.31
Effective Prefill Throughput (tokens/sec),125.91,0.00,1593.79,,,,,,0.00,,210.63,1234.04,1593.79,400.09
Effective Prefill Throughput Per User (tokens/sec/user),125.91,0.00,1593.79,,,,,,0.00,,210.63,1234.04,1593.79,400.09
Effective Total Throughput (tokens/sec),215.95,0.00,1593.79,,,,,,99.69,,210.63,1234.04,1593.79,372.12
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,41.33,22.00,58.00,124.00,22.44,24.20,26.40,33.00,44.00,51.00,55.20,56.60,57.72,14.82
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.42,0.00,1.25,1.25,0.00,0.00,0.00,0.00,0.00,0.63,1.00,1.13,1.23,0.59
HTTP Connection Overhead (ms),0.60,0.00,1.79,1.79,0.00,0.00,0.00,0.00,0.00,0.90,1.44,1.62,1.76,0.85
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),12.24,6.73,16.98,36.72,6.86,7.36,7.99,9.87,13.00,14.99,16.18,16.58,16.90,4.22
HTTP Data Sent (KB),0.98,0.26,1.54,2.93,0.28,0.35,0.43,0.69,1.13,1.34,1.46,1.50,1.53,0.53
HTTP DNS Lookup (ms),0.18,0.00,0.54,0.54,0.00,0.00,0.00,0.00,0.00,0.27,0.43,0.49,0.53,0.26
HTTP Duration (excl. conn) (ms),1344.81,769.01,1775.23,4034.42,783.43,841.12,913.24,1129.59,1490.18,1632.70,1718.22,1746.73,1769.53,423.46
HTTP Receiving (ms),1199.93,603.07,1685.30,3599.80,617.24,673.91,744.74,957.25,1311.44,1498.37,1610.52,1647.91,1677.82,448.80
HTTP Sending (ms),0.76,0.16,1.73,2.28,0.16,0.18,0.20,0.27,0.39,1.06,1.46,1.60,1.71,0.70
HTTP Total Time (ms),1345.40,769.01,1777.03,4036.21,783.43,841.12,913.24,1129.59,1490.18,1633.60,1719.66,1748.34,1771.29,424.06
HTTP Waiting (TTFB) (ms),144.11,88.20,178.58,432.33,89.75,95.94,103.67,126.88,165.55,172.07,175.98,177.28,178.32,39.89
Input Sequence Length (tokens),169.67,19.00,285.00,509.00,22.72,37.60,56.20,112.00,205.00,245.00,269.00,277.00,283.40,111.43
Inter Chunk Latency (ms),29.75,20.55,37.90,3599.76,23.01,24.41,25.07,26.84,29.46,32.97,34.13,35.45,36.00,3.59
Inter Token Latency (ms),9.65,8.26,10.66,28.95,8.30,8.44,8.62,9.15,10.03,10.35,10.54,10.60,10.65,1.02
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Throughput Per User (tokens/sec/user),104.84,93.79,121.05,314.52,93.91,94.38,94.97,96.74,99.69,110.37,116.77,118.91,120.62,11.71
Prefill Throughput Per User (tokens/sec/user),1012.82,210.63,1593.79,3038.46,231.10,312.97,415.31,722.34,1234.04,1413.92,1521.84,1557.82,1586.60,585.94
Reasoning Token Count (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Request Latency (ms),1344.97,769.20,1775.46,4034.91,783.62,841.31,913.41,1129.72,1490.25,1632.85,1718.42,1746.94,1769.75,423.45
Time to First Token (ms),145.05,90.21,178.82,435.15,91.72,97.80,105.39,128.16,166.12,172.47,176.28,177.55,178.57,39.12
Time to Second Token (ms),26.70,22.74,28.80,80.11,22.86,23.32,23.91,25.66,28.58,28.69,28.75,28.78,28.79,2.81
Tokens In Flight (tokens),213.02,0.00,409.00,,,,,,212.95,,371.81,388.98,403.28,116.36

Metric,Value
Benchmark Duration (sec),4.04
Input Token Throughput (tokens/sec),125.91
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),90.78
Request Count,3.00
Request Throughput (requests/sec),0.74
Total Input Sequence Length (tokens),509.00
Total Output Sequence Length (tokens),367.00
Total Reasoning Tokens (tokens),367.00
Total Token Throughput (tokens/sec),216.69
