Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),36.51,0.00,175.81,,,,,,40.98,,43.11,43.60,44.20,10.15
Active Decode Throughput Per User (tokens/sec/user),20.89,0.00,87.90,,,,,,21.05,,21.88,22.10,22.72,2.67
Active Prefill Throughput (tokens/sec),293.61,58.58,449.31,,,,,,174.05,,449.31,449.31,449.31,155.44
Active Prefill Throughput Per User (tokens/sec/user),259.57,58.58,449.31,,,,,,87.02,,449.31,449.31,449.31,184.68
Active Total Throughput (tokens/sec),46.94,20.63,469.94,,,,,,41.55,,41.70,41.70,469.94,60.47
Credit-to-Start Latency (ms),1.32,0.96,1.57,3.95,0.97,1.01,1.05,1.19,1.43,1.50,1.54,1.55,1.56,0.26
Decode Duration (ms),6138.96,3106.22,8145.02,18416.89,3187.41,3512.17,3918.11,5135.93,7165.64,7655.33,7949.14,8047.08,8125.43,2181.42
E2E Output Token Throughput (tokens/sec/user),20.32,19.93,20.65,60.95,19.94,19.98,20.02,20.15,20.36,20.51,20.60,20.62,20.65,0.30
Effective Concurrency,1.78,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.42
Effective Decode Concurrency,1.73,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.48
Effective Decode Throughput (tokens/sec),35.97,0.00,175.81,,,,,,40.97,,43.10,43.60,44.20,11.01
Effective Decode Throughput Per User (tokens/sec/user),20.58,0.00,87.90,,,,,,21.04,,21.88,22.10,22.72,3.67
Effective Latency (CO-aware) (ms),6325.07,3312.51,8302.47,18975.21,3393.46,3717.28,4122.05,5336.37,7360.23,7831.35,8114.02,8208.25,8283.63,2164.66
Effective Prefill Concurrency,0.05,0.00,2.00,,,,,,0.00,,0.00,0.00,2.00,0.28
Effective Prefill Throughput (tokens/sec),10.96,0.00,449.31,,,,,,0.00,,0.00,0.00,449.31,63.24
Effective Prefill Throughput Per User (tokens/sec/user),9.69,0.00,449.31,,,,,,0.00,,0.00,0.00,449.31,60.78
Effective Total Throughput (tokens/sec),46.93,0.00,469.94,,,,,,41.55,,41.70,41.70,469.94,60.47
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,128.67,66.00,169.00,386.00,67.70,74.50,83.00,108.50,151.00,160.00,165.40,167.20,168.64,44.92
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.70,0.00,1.14,2.09,0.02,0.09,0.19,0.47,0.95,1.05,1.10,1.12,1.14,0.50
HTTP Connection Overhead (ms),1.00,0.00,1.60,3.00,0.03,0.14,0.28,0.70,1.40,1.50,1.56,1.58,1.60,0.71
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),33.06,17.12,43.39,99.19,17.55,19.28,21.43,27.90,38.68,41.04,42.45,42.92,43.30,11.44
HTTP Data Sent (KB),0.33,0.20,0.55,0.99,0.20,0.20,0.21,0.22,0.24,0.40,0.49,0.52,0.55,0.16
HTTP DNS Lookup (ms),0.30,0.00,0.46,0.91,0.01,0.04,0.09,0.22,0.45,0.45,0.46,0.46,0.46,0.21
HTTP Duration (excl. conn) (ms),6323.60,3310.87,8300.71,18970.79,3391.84,3715.70,4120.54,5335.04,7359.21,7829.96,8112.41,8206.56,8281.88,2164.72
HTTP Receiving (ms),6138.98,3106.27,8145.03,18416.94,3187.46,3512.21,3918.15,5135.96,7165.64,7655.33,7949.15,8047.09,8125.44,2181.40
HTTP Sending (ms),1.07,0.23,1.66,3.21,0.26,0.34,0.45,0.77,1.31,1.49,1.59,1.63,1.66,0.61
HTTP Total Time (ms),6324.60,3312.47,8302.11,18973.79,3393.41,3717.14,4121.82,5335.84,7359.21,7830.66,8113.53,8207.82,8283.25,2164.40
HTTP Waiting (TTFB) (ms),183.55,154.37,202.94,550.64,155.15,158.27,162.17,173.85,193.33,198.13,201.01,201.97,202.74,21.00
Input Sequence Length (tokens),39.00,12.00,87.00,117.00,12.12,12.60,13.20,15.00,18.00,52.50,73.20,80.10,85.62,34.03
Inter Chunk Latency (ms),48.09,11.38,93.93,18416.89,44.11,45.41,45.95,46.73,47.70,49.29,50.16,50.79,55.44,4.79
Inter Token Latency (ms),47.91,47.45,48.48,143.72,47.46,47.49,47.52,47.62,47.79,48.14,48.34,48.41,48.47,0.43
