Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),149.95,0.00,268.43,,,,,,157.28,,173.02,175.82,189.05,28.35
Active Decode Throughput Per User (tokens/sec/user),80.51,0.00,223.42,,,,,,80.03,,93.11,106.79,110.72,12.93
Active Prefill Throughput (tokens/sec),1056.14,119.56,1802.64,,,,,,1802.64,,1802.64,1802.64,1802.64,799.91
Active Prefill Throughput Per User (tokens/sec/user),1019.29,119.56,1802.64,,,,,,1802.64,,1802.64,1802.64,1802.64,838.23
Active Total Throughput (tokens/sec),211.78,83.86,1886.50,,,,,,155.70,,175.25,247.81,1886.50,308.48
Credit-to-Start Latency (ms),1.36,1.27,1.40,4.07,1.27,1.28,1.29,1.33,1.40,1.40,1.40,1.40,1.40,0.06
Decode Duration (ms),3421.45,1181.76,5032.19,10264.35,1239.13,1468.62,1755.49,2616.08,4050.41,4541.30,4835.83,4934.01,5012.56,1633.64
E2E Output Token Throughput (tokens/sec/user),77.23,69.37,82.40,231.70,69.58,70.43,71.48,74.65,79.93,81.16,81.90,82.15,82.35,5.65
Effective Concurrency,1.92,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.28
Effective Decode Concurrency,1.84,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.42
Effective Decode Throughput (tokens/sec),147.12,0.00,268.43,,,,,,157.26,,173.02,175.82,189.05,34.72
Effective Decode Throughput Per User (tokens/sec/user),78.99,0.00,223.42,,,,,,79.76,,93.11,106.79,110.72,16.86
Effective Latency (CO-aware) (ms),3570.22,1364.98,5134.96,10710.66,1421.90,1649.55,1934.13,2787.85,4210.72,4672.84,4950.11,5042.54,5116.48,1604.34
Effective Prefill Concurrency,0.08,0.00,2.00,,,,,,0.00,,0.00,1.00,2.00,0.33
Effective Prefill Throughput (tokens/sec),64.51,0.00,1802.64,,,,,,0.00,,0.00,247.81,1802.64,321.02
Effective Prefill Throughput Per User (tokens/sec/user),62.26,0.00,1802.64,,,,,,0.00,,0.00,123.90,1802.64,320.16
Effective Total Throughput (tokens/sec),211.63,0.00,1886.50,,,,,,155.70,,175.25,247.81,1886.50,308.42
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,94.00,37.00,135.00,282.00,38.46,44.30,51.60,73.50,110.00,122.50,130.00,132.50,134.50,41.58
