Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),59.02,0.00,99.29,,,,,,62.28,,68.92,70.16,73.41,9.85
Active Decode Throughput Per User (tokens/sec/user),21.79,0.00,46.96,,,,,,21.57,,23.37,23.79,24.61,1.22
Active Prefill Throughput (tokens/sec),245.62,66.53,275.41,,,,,,275.41,,275.41,275.41,275.41,50.84
Active Prefill Throughput Per User (tokens/sec/user),88.66,66.53,92.34,,,,,,91.80,,91.80,91.80,91.80,5.39
Active Total Throughput (tokens/sec),60.27,21.81,275.41,,,,,,65.07,,65.07,65.07,65.07,18.42
Credit-to-Start Latency (ms),1.48,1.24,1.77,4.43,1.25,1.26,1.28,1.33,1.41,1.59,1.70,1.74,1.77,0.22
Decode Duration (ms),28422.01,22888.81,31364.73,85266.02,23051.28,23701.18,24513.54,26950.65,31012.48,31188.61,31294.28,31329.50,31357.68,3915.20
E2E Output Token Throughput (tokens/sec/user),21.59,21.36,21.74,64.76,21.36,21.39,21.42,21.51,21.66,21.70,21.72,21.73,21.74,0.16
Effective Concurrency,2.72,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.47
Effective Decode Concurrency,2.71,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.51
Effective Decode Throughput (tokens/sec),58.73,0.00,99.29,,,,,,62.23,,68.89,70.16,73.41,10.64
Effective Decode Throughput Per User (tokens/sec/user),21.68,0.00,46.96,,,,,,21.56,,23.37,23.79,24.61,1.93
Effective Latency (CO-aware) (ms),28602.22,23085.51,31511.84,85806.66,23247.99,23897.89,24710.27,27147.41,31209.31,31360.57,31451.34,31481.59,31505.79,3902.86
Effective Prefill Concurrency,0.02,0.00,3.00,,,,,,0.00,,0.00,0.00,0.00,0.22
Effective Prefill Throughput (tokens/sec),1.52,0.00,275.41,,,,,,0.00,,0.00,0.00,0.00,19.69
Effective Prefill Throughput Per User (tokens/sec/user),0.55,0.00,92.34,,,,,,0.00,,0.00,0.00,0.00,6.97
Effective Total Throughput (tokens/sec),60.26,0.00,275.41,,,,,,65.07,,65.07,65.07,65.07,18.43
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,617.67,493.00,684.00,1853.00,496.66,511.30,529.60,584.50,676.00,680.00,682.40,683.20,683.84,88.21
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.22,1.11,1.40,3.67,1.11,1.12,1.12,1.14,1.16,1.28,1.35,1.37,1.39,0.12
