Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),70.19,0.00,522.08,,,,,,76.02,,80.24,81.19,84.86,14.54
Active Decode Throughput Per User (tokens/sec/user),26.13,0.00,522.08,,,,,,25.86,,27.27,27.84,29.13,8.54
Active Prefill Throughput (tokens/sec),135.70,36.78,144.23,,,,,,144.23,,144.23,144.23,144.23,20.93
Active Prefill Throughput Per User (tokens/sec/user),47.27,36.78,48.10,,,,,,48.08,,48.08,48.08,48.08,1.97
Active Total Throughput (tokens/sec),74.07,26.18,144.23,,,,,,77.86,,77.86,110.56,144.23,19.49
Credit-to-Start Latency (ms),1.68,1.61,1.78,5.05,1.61,1.61,1.62,1.63,1.66,1.72,1.76,1.77,1.78,0.07
Decode Duration (ms),5927.49,4790.71,6532.01,17782.47,4824.09,4957.61,5124.52,5625.23,6459.76,6495.88,6517.56,6524.79,6530.57,804.37
E2E Output Token Throughput (tokens/sec/user),24.71,24.34,24.98,74.13,24.35,24.39,24.43,24.57,24.80,24.89,24.95,24.96,24.98,0.27
Effective Concurrency,2.73,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.47
Effective Decode Concurrency,2.58,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.74
Effective Decode Throughput (tokens/sec),67.06,0.00,522.08,,,,,,75.98,,80.17,81.19,84.86,20.29
Effective Decode Throughput Per User (tokens/sec/user),24.97,0.00,522.08,,,,,,25.79,,27.26,27.84,29.13,9.94
Effective Latency (CO-aware) (ms),6265.90,5095.68,6887.24,18797.71,5130.06,5267.59,5439.50,5955.23,6814.79,6851.01,6872.75,6880.00,6885.79,828.00
Effective Prefill Concurrency,0.15,0.00,3.00,,,,,,0.00,,0.00,2.00,3.00,0.64
Effective Prefill Throughput (tokens/sec),6.97,0.00,144.23,,,,,,0.00,,0.00,84.88,144.23,30.32
Effective Prefill Throughput Per User (tokens/sec/user),2.43,0.00,48.10,,,,,,0.00,,0.00,42.44,48.08,10.44
Effective Total Throughput (tokens/sec),74.03,0.00,144.23,,,,,,77.86,,77.86,110.56,144.23,19.55
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.05,0.96,1.17,3.16,0.97,0.97,0.98,1.00,1.03,1.10,1.14,1.15,1.16,0.08
HTTP Connection Overhead (ms),1.51,1.43,1.64,4.52,1.43,1.43,1.44,1.44,1.45,1.54,1.60,1.62,1.64,0.09
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),39.18,31.42,43.44,117.54,31.65,32.55,33.68,37.05,42.68,43.06,43.29,43.36,43.42,5.49
HTTP Data Sent (KB),0.22,0.20,0.23,0.65,0.20,0.20,0.21,0.21,0.22,0.22,0.23,0.23,0.23,0.01
HTTP DNS Lookup (ms),0.45,0.42,0.47,1.36,0.42,0.42,0.43,0.44,0.47,0.47,0.47,0.47,0.47,0.03
HTTP Duration (excl. conn) (ms),6263.88,5093.72,6885.09,18791.65,5128.10,5265.63,5437.54,5953.28,6812.84,6848.96,6870.64,6877.86,6883.64,827.96
HTTP Receiving (ms),5927.55,4790.73,6532.16,17782.66,4824.11,4957.63,5124.54,5625.25,6459.78,6495.97,6517.68,6524.92,6530.71,804.40
HTTP Sending (ms),1.60,1.46,1.76,4.79,1.46,1.47,1.48,1.51,1.57,1.66,1.72,1.74,1.75,0.12
