Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),76.19,0.00,180.53,,,,,,76.62,,81.01,82.53,86.16,4.86
Active Decode Throughput Per User (tokens/sec/user),76.19,0.00,180.53,,,,,,76.62,,81.01,82.53,86.16,4.86
Active Prefill Throughput (tokens/sec),3883.65,226.03,4944.84,,,,,,4338.39,,4944.84,4944.84,4944.84,1722.98
Active Prefill Throughput Per User (tokens/sec/user),3883.65,226.03,4944.84,,,,,,4338.39,,4944.84,4944.84,4944.84,1722.98
Active Total Throughput (tokens/sec),163.12,76.11,4944.84,,,,,,76.20,,76.24,76.24,4944.84,625.48
Credit-to-Start Latency (ms),1.36,0.66,2.07,4.08,0.67,0.72,0.79,1.00,1.35,1.71,1.93,2.00,2.06,0.58
Decode Duration (ms),6387.81,3845.15,8853.59,19163.43,3897.54,4107.10,4369.06,5154.92,6464.69,7659.14,8375.81,8614.70,8805.81,2045.41
E2E Output Token Throughput (tokens/sec/user),74.31,73.33,75.67,222.93,73.35,73.39,73.45,73.63,73.92,74.80,75.32,75.50,75.64,0.99
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.98,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.15
Effective Decode Throughput (tokens/sec),74.41,0.00,180.53,,,,,,76.45,,80.98,82.46,86.15,12.46
Effective Decode Throughput Per User (tokens/sec/user),74.41,0.00,180.53,,,,,,76.45,,80.98,82.46,86.15,12.46
Effective Latency (CO-aware) (ms),6538.43,4011.11,8934.58,19615.28,4064.28,4276.95,4542.80,5340.35,6669.60,7802.09,8481.58,8708.08,8889.28,2012.14
Effective Prefill Concurrency,0.02,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.15
Effective Prefill Throughput (tokens/sec),88.63,0.00,4944.84,,,,,,0.00,,0.00,0.00,4944.84,635.69
Effective Prefill Throughput Per User (tokens/sec/user),88.63,0.00,4944.84,,,,,,0.00,,0.00,0.00,4944.84,635.69
Effective Total Throughput (tokens/sec),163.04,0.00,4944.84,,,,,,76.20,,76.24,76.24,4944.84,625.34
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,487.67,294.00,676.00,1463.00,297.98,313.90,333.80,393.50,493.00,584.50,639.40,657.70,672.34,156.00
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.31,0.00,0.94,0.94,0.00,0.00,0.00,0.00,0.00,0.47,0.76,0.85,0.93,0.44
HTTP Connection Overhead (ms),0.46,0.00,1.38,1.38,0.00,0.00,0.00,0.00,0.00,0.69,1.11,1.24,1.35,0.65
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),125.48,75.85,173.69,376.43,76.87,80.95,86.06,101.37,126.89,150.29,164.33,169.01,172.76,39.96
HTTP Data Sent (KB),2.83,0.24,4.87,8.49,0.30,0.55,0.87,1.81,3.38,4.13,4.57,4.72,4.84,1.93
HTTP DNS Lookup (ms),0.15,0.00,0.44,0.44,0.00,0.00,0.00,0.00,0.00,0.22,0.35,0.39,0.43,0.21
HTTP Duration (excl. conn) (ms),6536.97,4008.98,8933.05,19610.92,4062.18,4274.97,4540.96,5338.94,6668.89,7800.97,8480.21,8706.63,8887.76,2012.40
HTTP Receiving (ms),6387.84,3845.16,8853.65,19163.51,3897.55,4107.11,4369.07,5154.93,6464.70,7659.18,8375.86,8614.76,8805.87,2045.43
HTTP Sending (ms),0.52,0.09,1.32,1.55,0.10,0.10,0.10,0.11,0.13,0.73,1.08,1.20,1.30,0.57
HTTP Total Time (ms),6537.43,4008.98,8934.43,19612.30,4062.18,4274.97,4540.96,5338.94,6668.89,7801.66,8481.32,8707.87,8889.12,2012.95
HTTP Waiting (TTFB) (ms),148.62,78.07,204.10,445.86,79.78,86.63,95.20,120.88,163.69,183.89,196.02,200.06,203.29,52.54
Input Sequence Length (tokens),579.67,18.00,1010.00,1739.00,31.86,87.30,156.60,364.50,711.00,860.50,950.20,980.10,1004.02,415.49
Inter Chunk Latency (ms),13.13,7.95,17.79,19163.43,11.47,12.09,12.31,12.59,13.01,13.53,14.09,14.66,15.77,0.85
Inter Token Latency (ms),13.13,13.12,13.14,39.38,13.12,13.12,13.12,13.12,13.12,13.13,13.14,13.14,13.14,0.01
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),487.67,294.00,676.00,1463.00,297.98,313.90,333.80,393.50,493.00,584.50,639.40,657.70,672.34,156.00
Output Token Throughput Per User (tokens/sec/user),76.18,76.11,76.24,228.55,76.11,76.12,76.12,76.15,76.20,76.22,76.23,76.24,76.24,0.06
Prefill Throughput Per User (tokens/sec/user),3169.75,226.03,4944.84,9509.25,308.28,637.26,1048.50,2282.21,4338.38,4641.61,4823.55,4884.19,4932.71,2096.20
Reasoning Token Count (tokens),487.67,294.00,676.00,1463.00,297.98,313.90,333.80,393.50,493.00,584.50,639.40,657.70,672.34,156.00
Request Latency (ms),6537.07,4009.03,8933.23,19611.20,4062.23,4275.03,4541.02,5338.99,6668.94,7801.08,8480.37,8706.80,8887.94,2012.45
Time to First Token (ms),149.26,79.64,204.25,447.77,81.32,88.06,96.49,121.76,163.89,184.07,196.18,200.22,203.45,51.92
Time to Second Token (ms),12.53,11.43,13.77,37.59,11.45,11.53,11.62,11.91,12.39,13.08,13.49,13.63,13.74,0.96
Tokens In Flight (tokens),759.22,0.00,1503.00,,,,,,765.00,,1353.00,1428.00,1488.00,430.32

Metric,Value
Benchmark Duration (sec),19.62
Input Token Throughput (tokens/sec),88.63
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),74.56
Request Count,3.00
Request Throughput (requests/sec),0.15
Total Input Sequence Length (tokens),1739.00
Total Output Sequence Length (tokens),1463.00
Total Reasoning Tokens (tokens),1463.00
Total Token Throughput (tokens/sec),163.20
