Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),107.95,0.00,470.35,,,,,,85.10,,158.46,164.66,173.05,36.88
Active Decode Throughput Per User (tokens/sec/user),64.92,0.00,470.35,,,,,,68.08,,82.33,83.99,86.35,17.80
Active Prefill Throughput (tokens/sec),301.69,81.17,303.53,,,,,,303.53,,303.53,303.53,303.53,13.98
Active Prefill Throughput Per User (tokens/sec/user),101.27,81.17,111.18,,,,,,101.18,,101.18,101.18,106.90,0.93
Active Total Throughput (tokens/sec),117.65,64.59,303.53,,,,,,116.94,,166.72,166.72,303.53,62.85
Credit-to-Start Latency (ms),1.50,1.27,1.66,4.51,1.28,1.30,1.33,1.43,1.58,1.62,1.64,1.65,1.66,0.17
Decode Duration (ms),1602.28,964.10,2601.01,4806.83,969.65,991.86,1019.63,1102.91,1241.72,1921.36,2329.15,2465.08,2573.82,715.25
E2E Output Token Throughput (tokens/sec/user),51.43,44.56,61.75,154.30,44.63,44.90,45.25,46.27,47.98,54.87,59.00,60.38,61.48,7.43
Effective Concurrency,1.90,0.00,3.00,,,,,,2.00,,3.00,3.00,3.00,0.95
Effective Decode Concurrency,1.75,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.99
Effective Decode Throughput (tokens/sec),102.55,0.00,470.35,,,,,,83.23,,158.46,164.66,173.05,42.96
Effective Decode Throughput Per User (tokens/sec/user),61.67,0.00,470.35,,,,,,64.98,,82.22,83.23,86.35,22.39
Effective Latency (CO-aware) (ms),1738.77,1101.20,2738.39,5216.30,1106.71,1128.75,1156.30,1238.96,1376.72,2057.55,2466.05,2602.22,2711.15,715.73
Effective Prefill Concurrency,0.15,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.65
Effective Prefill Throughput (tokens/sec),14.96,0.00,303.53,,,,,,0.00,,0.00,0.00,303.53,65.57
Effective Prefill Throughput Per User (tokens/sec/user),5.02,0.00,111.18,,,,,,0.00,,0.00,0.00,101.18,21.99
Effective Total Throughput (tokens/sec),117.51,0.00,303.53,,,,,,116.94,,166.72,166.72,303.53,62.95
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,94.67,49.00,169.00,284.00,49.34,50.70,52.40,57.50,66.00,117.50,148.40,158.70,166.94,53.02
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.83,0.75,0.95,2.48,0.75,0.75,0.76,0.76,0.77,0.86,0.91,0.93,0.95,0.09
HTTP Connection Overhead (ms),1.19,1.08,1.39,3.56,1.08,1.08,1.08,1.09,1.09,1.24,1.33,1.36,1.38,0.14
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),24.63,12.90,43.74,73.89,12.98,13.33,13.77,15.08,17.25,30.50,38.44,41.09,43.21,13.63
HTTP Data Sent (KB),0.21,0.20,0.24,0.64,0.20,0.20,0.20,0.20,0.20,0.22,0.23,0.24,0.24,0.02
HTTP DNS Lookup (ms),0.36,0.32,0.44,1.08,0.32,0.32,0.32,0.32,0.33,0.38,0.42,0.43,0.44,0.05
HTTP Duration (excl. conn) (ms),1737.09,1099.40,2736.59,5211.28,1104.92,1126.99,1154.58,1237.35,1375.29,2055.94,2464.33,2600.46,2709.37,715.67
HTTP Receiving (ms),1602.34,964.17,2601.08,4807.02,969.73,991.93,1019.69,1102.97,1241.76,1921.42,2329.22,2465.15,2573.90,715.25
