Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),164.14,0.00,362.25,,,,,,129.53,,236.61,251.90,273.20,56.07
Active Decode Throughput Per User (tokens/sec/user),102.53,0.00,253.14,,,,,,115.40,,128.31,130.36,163.13,24.06
Active Prefill Throughput (tokens/sec),292.56,126.33,348.18,,,,,,348.18,,348.18,348.18,348.18,69.38
Active Prefill Throughput Per User (tokens/sec/user),111.02,103.11,134.15,,,,,,116.06,,116.06,116.06,116.06,6.35
Active Total Throughput (tokens/sec),180.20,101.62,348.18,,,,,,101.62,,262.42,348.18,348.18,85.50
Credit-to-Start Latency (ms),1.31,1.29,1.33,3.93,1.29,1.29,1.30,1.30,1.31,1.32,1.33,1.33,1.33,0.02
Decode Duration (ms),1017.78,616.58,1653.20,3053.35,619.92,633.28,649.98,700.08,783.57,1218.39,1479.28,1566.24,1635.81,454.45
E2E Output Token Throughput (tokens/sec/user),77.67,63.90,93.70,233.02,64.13,65.05,66.21,69.66,75.42,84.56,90.04,91.87,93.34,12.27
Effective Concurrency,1.91,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.97
Effective Decode Concurrency,1.69,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,1.00
Effective Decode Throughput (tokens/sec),155.56,0.00,362.25,,,,,,128.31,,236.61,251.90,273.20,65.68
Effective Decode Throughput Per User (tokens/sec/user),97.17,0.00,253.14,,,,,,97.42,,128.31,130.36,163.13,32.70
Effective Latency (CO-aware) (ms),1149.82,768.13,1804.91,3449.47,770.29,778.96,789.79,822.28,876.43,1340.67,1619.21,1712.06,1786.34,465.32
Effective Prefill Concurrency,0.22,0.00,3.00,,,,,,0.00,,0.00,3.00,3.00,0.73
Effective Prefill Throughput (tokens/sec),24.36,0.00,348.18,,,,,,0.00,,0.00,348.18,348.18,83.27
Effective Prefill Throughput Per User (tokens/sec/user),9.24,0.00,134.15,,,,,,0.00,,0.00,116.06,116.06,30.73
Effective Total Throughput (tokens/sec),179.92,0.00,348.18,,,,,,101.62,,262.42,348.18,348.18,85.72
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,29.33,15.00,54.00,88.00,15.08,15.40,15.80,17.00,19.00,36.50,47.00,50.50,53.30,17.52
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.08,0.83,1.54,3.25,0.83,0.84,0.84,0.86,0.89,1.21,1.41,1.47,1.52,0.32
HTTP Connection Overhead (ms),1.58,1.19,2.27,4.73,1.19,1.20,1.21,1.23,1.28,1.77,2.07,2.17,2.25,0.49
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
