Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),45.35,0.00,182.08,,,,,,50.39,,54.05,54.35,56.03,12.01
Active Decode Throughput Per User (tokens/sec/user),25.87,0.00,182.08,,,,,,26.16,,27.36,28.02,28.58,4.61
Active Prefill Throughput (tokens/sec),289.90,80.41,428.06,,,,,,428.06,,428.06,428.06,428.06,141.33
Active Prefill Throughput Per User (tokens/sec/user),258.43,80.41,428.06,,,,,,428.06,,428.06,428.06,428.06,170.85
Active Total Throughput (tokens/sec),58.15,25.45,453.50,,,,,,51.65,,51.65,51.65,453.50,64.59
Credit-to-Start Latency (ms),1.34,0.84,1.68,4.03,0.85,0.90,0.97,1.18,1.52,1.60,1.65,1.66,1.67,0.37
Decode Duration (ms),4954.08,2498.11,6601.68,14862.24,2563.40,2824.55,3150.98,4130.28,5762.45,6182.06,6433.83,6517.75,6584.89,1770.11
E2E Output Token Throughput (tokens/sec/user),25.09,24.85,25.48,75.26,24.85,24.85,24.86,24.89,24.93,25.20,25.37,25.42,25.47,0.28
Effective Concurrency,1.79,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.41
Effective Decode Concurrency,1.72,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.48
Effective Decode Throughput (tokens/sec),44.55,0.00,182.08,,,,,,50.34,,54.05,54.35,56.03,13.32
Effective Decode Throughput Per User (tokens/sec/user),25.41,0.00,182.08,,,,,,26.13,,27.36,27.88,28.58,5.70
Effective Latency (CO-aware) (ms),5139.67,2648.87,6803.62,15419.02,2715.22,2980.63,3312.40,4307.70,5966.53,6385.07,6636.20,6719.91,6786.88,1794.11
Effective Prefill Concurrency,0.06,0.00,2.00,,,,,,0.00,,0.00,0.00,2.00,0.31
Effective Prefill Throughput (tokens/sec),13.57,0.00,428.06,,,,,,0.00,,0.00,0.00,428.06,68.46
Effective Prefill Throughput Per User (tokens/sec/user),12.10,0.00,428.06,,,,,,0.00,,0.00,0.00,428.06,65.94
Effective Total Throughput (tokens/sec),58.13,0.00,453.50,,,,,,51.65,,51.65,51.65,453.50,64.59
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,129.00,66.00,169.00,387.00,67.72,74.60,83.20,109.00,152.00,160.50,165.60,167.30,168.66,45.09
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.87,0.00,1.33,2.60,0.03,0.13,0.25,0.63,1.26,1.30,1.32,1.33,1.33,0.61
HTTP Connection Overhead (ms),1.22,0.00,1.85,3.67,0.04,0.18,0.36,0.91,1.82,1.84,1.84,1.85,1.85,0.87
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),32.88,17.00,43.03,98.64,17.43,19.16,21.32,27.81,38.61,40.82,42.15,42.59,42.94,11.37
HTTP Data Sent (KB),0.33,0.20,0.56,0.99,0.20,0.20,0.20,0.22,0.24,0.40,0.50,0.53,0.56,0.16
HTTP DNS Lookup (ms),0.36,0.00,0.56,1.08,0.01,0.05,0.10,0.26,0.52,0.54,0.55,0.56,0.56,0.25
HTTP Duration (excl. conn) (ms),5138.11,2647.09,6801.69,15414.32,2713.46,2978.93,3310.78,4306.31,5965.53,6383.61,6634.46,6718.08,6784.97,1794.19
HTTP Receiving (ms),4954.13,2498.19,6601.72,14862.38,2563.47,2824.62,3151.04,4130.33,5762.47,6182.09,6433.87,6517.79,6584.93,1770.09
HTTP Sending (ms),1.34,0.36,1.87,4.02,0.39,0.50,0.64,1.07,1.79,1.83,1.85,1.86,1.87,0.69
HTTP Total Time (ms),5139.33,2648.92,6803.54,15417.99,2715.25,2980.58,3312.24,4307.22,5965.53,6384.54,6635.94,6719.74,6786.78,1793.91
HTTP Waiting (TTFB) (ms),182.64,147.11,202.71,547.92,148.13,152.21,157.31,172.61,198.10,200.41,201.79,202.25,202.61,25.19
Input Sequence Length (tokens),39.00,12.00,87.00,117.00,12.12,12.60,13.20,15.00,18.00,52.50,73.20,80.10,85.62,34.03
Inter Chunk Latency (ms),38.70,5.49,93.76,14862.24,34.95,36.24,36.68,37.13,38.28,39.90,40.87,41.31,43.54,4.13
Inter Token Latency (ms),38.63,38.16,39.30,115.89,38.17,38.19,38.22,38.30,38.43,38.86,39.12,39.21,39.28,0.48
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),129.00,66.00,169.00,387.00,67.72,74.60,83.20,109.00,152.00,160.50,165.60,167.30,168.66,45.09
Output Token Throughput Per User (tokens/sec/user),25.89,25.45,26.20,77.67,25.46,25.51,25.56,25.73,26.02,26.11,26.17,26.19,26.20,0.32
Prefill Throughput Per User (tokens/sec/user),199.45,80.41,428.06,598.35,80.60,81.36,82.30,85.15,89.88,258.97,360.42,394.24,421.29,161.70
Reasoning Token Count (tokens),129.00,66.00,169.00,387.00,67.72,74.60,83.20,109.00,152.00,160.50,165.60,167.30,168.66,45.09
Request Latency (ms),5138.33,2647.35,6801.94,15414.98,2713.71,2979.18,3311.02,4306.52,5965.70,6383.82,6634.69,6718.32,6785.22,1794.17
Time to First Token (ms),184.25,149.24,203.24,552.74,150.26,154.34,159.44,174.75,200.26,201.75,202.65,202.95,203.18,24.79
Time to Second Token (ms),43.68,37.88,50.93,131.03,37.96,38.31,38.75,40.05,42.23,46.58,49.19,50.06,50.76,5.43
Tokens In Flight (tokens),202.55,0.00,376.00,,,,,,209.00,,330.00,352.00,370.00,91.12

Metric,Value
Benchmark Duration (sec),8.62
Input Token Throughput (tokens/sec),13.57
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),44.90
Request Count,3.00
Request Throughput (requests/sec),0.35
Total Input Sequence Length (tokens),117.00
Total Output Sequence Length (tokens),387.00
Total Reasoning Tokens (tokens),387.00
Total Token Throughput (tokens/sec),58.48
