Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),159.22,0.00,281.95,,,,,,162.63,,195.17,204.56,227.95,30.40
Active Decode Throughput Per User (tokens/sec/user),82.71,0.00,252.34,,,,,,80.69,,115.76,121.08,129.84,17.77
Active Prefill Throughput (tokens/sec),260.71,73.59,325.47,,,,,,325.47,,325.47,325.47,325.47,69.07
Active Prefill Throughput Per User (tokens/sec/user),104.20,73.59,132.04,,,,,,108.49,,108.49,108.49,132.04,7.79
Active Total Throughput (tokens/sec),164.91,86.48,325.47,,,,,,158.14,,227.47,227.47,325.47,48.25
Credit-to-Start Latency (ms),10.67,5.01,16.45,32.01,5.12,5.56,6.12,7.78,10.55,13.50,15.27,15.86,16.33,4.67
Decode Duration (ms),3287.85,923.13,4879.93,9863.54,985.88,1236.86,1550.60,2491.80,4060.48,4470.20,4716.04,4797.99,4863.54,1705.24
E2E Output Token Throughput (tokens/sec/user),71.34,59.84,84.97,214.02,60.03,60.78,61.72,64.53,69.21,77.09,81.82,83.39,84.65,10.37
Effective Concurrency,2.06,0.00,3.00,,,,,,2.00,,3.00,3.00,3.00,0.61
Effective Decode Concurrency,1.97,0.00,3.00,,,,,,2.00,,3.00,3.00,3.00,0.66
Effective Decode Throughput (tokens/sec),155.57,0.00,281.95,,,,,,162.26,,195.17,204.56,227.95,38.35
Effective Decode Throughput Per User (tokens/sec/user),80.81,0.00,252.34,,,,,,80.37,,115.76,120.69,129.84,21.49
Effective Latency (CO-aware) (ms),3438.53,1096.74,4983.40,10315.60,1159.52,1410.62,1724.49,2666.10,4235.46,4609.43,4833.81,4908.60,4968.44,1683.81
Effective Prefill Concurrency,0.08,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.46
Effective Prefill Throughput (tokens/sec),8.81,0.00,325.47,,,,,,0.00,,0.00,0.00,325.47,48.79
Effective Prefill Throughput Per User (tokens/sec/user),3.52,0.00,132.04,,,,,,0.00,,0.00,0.00,108.49,18.88
Effective Total Throughput (tokens/sec),164.38,0.00,325.47,,,,,,158.14,,227.47,227.47,325.47,49.07
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,87.00,21.00,135.00,261.00,22.68,29.40,37.80,63.00,105.00,120.00,129.00,132.00,134.40,48.25
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),4.53,2.20,7.72,13.60,2.23,2.35,2.50,2.94,3.68,5.70,6.91,7.32,7.64,2.33
HTTP Connection Overhead (ms),6.42,3.18,10.95,19.25,3.22,3.37,3.57,4.15,5.12,8.04,9.78,10.37,10.83,3.30
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),25.17,6.42,38.73,75.51,6.90,8.82,11.21,18.39,30.36,34.54,37.05,37.89,38.56,13.69
HTTP Data Sent (KB),0.24,0.22,0.26,0.71,0.22,0.22,0.22,0.22,0.22,0.24,0.25,0.26,0.26,0.02
HTTP DNS Lookup (ms),1.88,0.97,3.23,5.65,0.98,1.02,1.07,1.21,1.45,2.34,2.87,3.05,3.19,0.97
HTTP Duration (excl. conn) (ms),3427.15,1085.75,4978.13,10281.44,1148.39,1398.93,1712.11,2651.66,4217.56,4597.84,4826.01,4902.07,4962.92,1684.48
HTTP Receiving (ms),3287.95,923.25,4880.04,9863.86,985.99,1236.98,1550.71,2491.91,4060.57,4470.31,4716.15,4798.09,4863.65,1705.24
HTTP Sending (ms),6.13,2.84,10.77,18.38,2.88,3.03,3.23,3.81,4.77,7.77,9.57,10.17,10.65,3.38
HTTP Total Time (ms),3433.56,1090.88,4981.31,10300.69,1153.63,1404.64,1718.40,2659.69,4228.50,4604.91,4830.75,4906.03,4966.25,1684.80
HTTP Waiting (TTFB) (ms),133.07,95.25,157.73,399.20,96.27,100.35,105.44,120.73,146.21,151.97,155.43,156.58,157.50,27.15
Input Sequence Length (tokens),14.67,12.00,19.00,44.00,12.02,12.10,12.20,12.50,13.00,16.00,17.80,18.40,18.88,3.09
Inter Chunk Latency (ms),38.23,19.98,72.96,9863.54,24.38,26.16,30.47,34.68,37.00,42.06,47.04,48.76,53.39,6.91
