Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),166.79,42.71,316.38,,,,,,168.40,,202.00,211.68,248.40,35.77
Active Decode Throughput Per User (tokens/sec/user),65.24,31.65,112.58,,,,,,64.77,,86.08,89.24,100.29,13.10
Active Prefill Throughput (tokens/sec),246.76,103.34,293.27,,,,,,293.27,,293.27,293.27,293.27,58.88
Active Prefill Throughput Per User (tokens/sec/user),93.28,86.10,121.07,,,,,,97.76,,97.76,97.76,97.76,5.67
Active Total Throughput (tokens/sec),176.17,67.22,293.27,,,,,,190.74,,190.74,233.44,293.27,42.06
Credit-to-Start Latency (ms),1.36,1.31,1.46,4.09,1.31,1.31,1.31,1.32,1.32,1.39,1.43,1.45,1.46,0.07
Decode Duration (ms),2238.43,1750.18,2499.24,6715.28,1764.49,1821.74,1893.31,2108.02,2465.86,2482.55,2492.57,2495.90,2498.57,345.51
E2E Output Token Throughput (tokens/sec/user),59.81,57.16,63.21,179.44,57.20,57.35,57.54,58.12,59.07,61.14,62.38,62.80,63.13,2.53
Effective Concurrency,2.68,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.55
Effective Decode Concurrency,2.51,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.79
Effective Decode Throughput (tokens/sec),159.84,0.00,316.38,,,,,,166.90,,202.00,211.68,248.40,48.34
Effective Decode Throughput Per User (tokens/sec/user),62.52,0.00,112.58,,,,,,62.33,,83.45,89.24,100.29,18.28
Effective Latency (CO-aware) (ms),2391.73,1925.68,2674.96,7175.19,1938.66,1990.57,2055.46,2250.12,2574.55,2624.75,2654.88,2664.92,2672.95,332.09
Effective Prefill Concurrency,0.17,0.00,3.00,,,,,,0.00,,0.00,2.00,3.00,0.66
Effective Prefill Throughput (tokens/sec),16.06,0.00,293.27,,,,,,0.00,,0.00,172.20,293.27,62.69
Effective Prefill Throughput Per User (tokens/sec/user),6.07,0.00,121.07,,,,,,0.00,,0.00,86.10,97.76,23.06
Effective Total Throughput (tokens/sec),175.90,0.00,293.27,,,,,,190.74,,190.74,233.44,293.27,42.59
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,48.67,36.00,56.00,146.00,36.36,37.80,39.60,45.00,54.00,55.00,55.60,55.80,55.96,8.99
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.09,1.03,1.20,3.28,1.03,1.03,1.03,1.04,1.05,1.13,1.17,1.19,1.20,0.08
HTTP Connection Overhead (ms),1.57,1.48,1.71,4.72,1.48,1.49,1.49,1.50,1.52,1.62,1.68,1.70,1.71,0.10
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),14.32,10.71,16.43,42.96,10.82,11.22,11.73,13.27,15.82,16.12,16.31,16.37,16.42,2.56
HTTP Data Sent (KB),0.25,0.24,0.28,0.76,0.24,0.24,0.24,0.24,0.24,0.26,0.27,0.27,0.28,0.02
HTTP DNS Lookup (ms),0.48,0.46,0.51,1.44,0.46,0.46,0.46,0.46,0.47,0.49,0.50,0.51,0.51,0.02
HTTP Duration (excl. conn) (ms),2390.15,1924.17,2673.28,7170.46,1937.14,1989.05,2053.93,2248.59,2573.01,2623.15,2653.23,2663.25,2671.28,332.04
HTTP Receiving (ms),2238.49,1750.25,2499.32,6715.46,1764.56,1821.82,1893.38,2108.07,2465.90,2482.61,2492.63,2495.97,2498.65,345.51
HTTP Sending (ms),1.58,1.51,1.70,4.73,1.51,1.51,1.51,1.51,1.52,1.61,1.67,1.68,1.70,0.09
HTTP Total Time (ms),2391.73,1925.88,2674.80,7175.18,1938.85,1990.74,2055.60,2250.19,2574.50,2624.65,2654.74,2664.77,2672.80,331.94
HTTP Waiting (TTFB) (ms),150.09,105.60,172.46,450.27,106.93,112.26,118.92,138.90,172.21,172.33,172.41,172.43,172.45,31.46
