Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),48.81,0.00,12079.48,,,,,,52.12,,54.94,55.81,57.54,14.63
Active Decode Throughput Per User (tokens/sec/user),25.19,0.00,12079.48,,,,,,26.16,,27.60,28.12,28.95,10.45
Active Prefill Throughput (tokens/sec),1423.44,45.07,3102.45,,,,,,1412.70,,2745.40,2924.79,3102.45,946.99
Active Prefill Throughput Per User (tokens/sec/user),1422.71,45.07,3102.45,,,,,,1412.70,,2745.40,2924.79,3102.45,948.02
Active Total Throughput (tokens/sec),159.94,23.76,3127.34,,,,,,51.83,,53.95,968.79,2604.10,459.10
Credit-to-Start Latency (ms),1.06,0.41,3.51,53.22,0.46,0.58,0.63,0.78,0.94,1.21,1.60,1.62,3.30,0.54
Decode Duration (ms),5014.95,1096.27,9550.67,250747.65,1434.77,2325.99,3062.06,3983.03,5024.87,6104.84,6818.77,7797.27,8754.15,1638.91
E2E Output Token Throughput (tokens/sec/user),24.69,21.10,26.72,1234.50,21.96,23.19,23.46,24.03,24.87,25.42,25.86,26.24,26.62,1.04
Effective Concurrency,1.98,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.13
Effective Decode Concurrency,1.90,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.30
Effective Decode Throughput (tokens/sec),48.76,0.00,12079.48,,,,,,52.12,,54.94,55.81,57.54,14.70
Effective Decode Throughput Per User (tokens/sec/user),25.17,0.00,12079.48,,,,,,26.16,,27.60,28.12,28.95,10.48
Effective Latency (CO-aware) (ms),5224.35,1375.72,9679.56,261217.32,1666.13,2610.83,3213.81,4230.06,5238.36,6300.10,7166.92,8000.90,8936.30,1630.73
Effective Prefill Concurrency,0.08,0.00,2.00,,,,,,0.00,,0.00,1.00,1.00,0.27
Effective Prefill Throughput (tokens/sec),111.18,0.00,3102.45,,,,,,0.00,,0.00,942.78,2579.67,464.69
Effective Prefill Throughput Per User (tokens/sec/user),111.12,0.00,3102.45,,,,,,0.00,,0.00,942.78,2579.67,464.70
Effective Total Throughput (tokens/sec),159.94,0.00,3127.34,,,,,,51.83,,53.95,968.79,2604.10,459.10
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,129.46,29.00,249.00,6473.00,38.80,63.80,75.80,104.25,125.50,157.25,178.80,195.10,225.97,41.64
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
