Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),64.45,0.00,176.95,,,,,,63.17,,74.21,77.43,81.48,7.06
Active Decode Throughput Per User (tokens/sec/user),64.45,0.00,176.95,,,,,,63.17,,74.21,77.43,81.48,7.06
Active Prefill Throughput (tokens/sec),4211.15,93.91,12986.34,,,,,,4289.49,,4920.92,10064.67,12986.34,2561.63
Active Prefill Throughput Per User (tokens/sec/user),4211.15,93.91,12986.34,,,,,,4289.49,,4920.92,10064.67,12986.34,2561.63
Active Total Throughput (tokens/sec),169.30,60.56,12986.34,,,,,,64.70,,65.79,66.22,4489.02,767.91
Credit-to-Start Latency (ms),1.45,0.54,2.94,72.29,0.59,0.70,0.74,0.95,1.39,1.92,2.31,2.40,2.85,0.60
Decode Duration (ms),7760.30,1721.32,12104.58,388014.81,2332.13,4121.52,5160.51,6389.95,7586.00,9554.30,10325.13,11275.92,11991.13,2241.16
E2E Output Token Throughput (tokens/sec/user),62.90,58.19,65.06,3145.09,58.35,59.86,60.17,62.16,63.32,64.23,64.59,64.76,64.97,1.66
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.97,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.16
Effective Decode Throughput (tokens/sec),62.79,0.00,176.95,,,,,,62.99,,74.10,77.33,81.44,12.35
Effective Decode Throughput Per User (tokens/sec/user),62.79,0.00,176.95,,,,,,62.99,,74.10,77.33,81.44,12.35
Effective Latency (CO-aware) (ms),7964.08,1788.29,12354.51,398203.84,2400.65,4222.50,5247.31,6610.15,7857.37,9871.73,10470.60,11424.80,12180.95,2251.34
Effective Prefill Concurrency,0.03,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.16
Effective Prefill Throughput (tokens/sec),106.43,0.00,12986.34,,,,,,0.00,,0.00,0.00,4489.02,776.34
Effective Prefill Throughput Per User (tokens/sec/user),106.43,0.00,12986.34,,,,,,0.00,,0.00,0.00,4489.02,776.34
Effective Total Throughput (tokens/sec),169.22,0.00,12986.34,,,,,,64.70,,65.79,66.22,4489.02,767.75
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,500.40,114.00,782.00,25020.00,153.69,267.15,332.60,413.50,496.50,617.50,671.30,728.50,778.57,144.44
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
