Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),39.01,0.00,2991.85,,,,,,42.88,,47.45,48.21,49.19,19.68
Active Decode Throughput Per User (tokens/sec/user),22.35,0.00,2991.85,,,,,,22.65,,24.10,24.41,24.72,17.41
Active Prefill Throughput (tokens/sec),310.35,82.29,376.34,,,,,,376.34,,376.34,376.34,376.34,83.12
Active Prefill Throughput Per User (tokens/sec/user),270.57,82.29,376.34,,,,,,376.34,,376.34,376.34,376.34,133.17
Active Total Throughput (tokens/sec),50.15,21.88,398.22,,,,,,42.91,,45.04,45.04,398.22,57.82
Credit-to-Start Latency (ms),1.07,0.59,1.40,3.22,0.60,0.65,0.72,0.91,1.23,1.32,1.36,1.38,1.39,0.35
Decode Duration (ms),5763.25,3091.40,7678.40,17289.76,3159.97,3434.25,3777.11,4805.68,6519.97,7099.18,7446.71,7562.55,7655.23,1947.58
E2E Output Token Throughput (tokens/sec/user),21.50,20.39,22.51,64.50,20.41,20.51,20.63,20.99,21.60,22.06,22.33,22.42,22.50,0.87
Effective Concurrency,1.78,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.41
Effective Decode Concurrency,1.73,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.48
Effective Decode Throughput (tokens/sec),38.43,0.00,2991.85,,,,,,42.87,,47.44,48.03,49.19,20.09
Effective Decode Throughput Per User (tokens/sec/user),22.01,0.00,2991.85,,,,,,22.64,,24.10,24.41,24.72,17.49
Effective Latency (CO-aware) (ms),5938.57,3238.45,7825.51,17815.70,3308.72,3589.78,3941.11,4995.09,6751.73,7288.62,7610.76,7718.13,7804.04,1958.95
Effective Prefill Concurrency,0.05,0.00,2.00,,,,,,0.00,,0.00,0.00,2.00,0.28
Effective Prefill Throughput (tokens/sec),11.71,0.00,376.34,,,,,,0.00,,0.00,0.00,376.34,61.29
Effective Prefill Throughput Per User (tokens/sec/user),10.21,0.00,376.34,,,,,,0.00,,0.00,0.00,376.34,57.68
Effective Total Throughput (tokens/sec),50.13,0.00,398.22,,,,,,42.91,,45.04,45.04,398.22,57.81
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
