Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),31.49,0.00,68.89,,,,,,22.67,,44.98,45.74,46.89,10.91
Active Decode Throughput Per User (tokens/sec/user),21.55,0.00,45.90,,,,,,21.60,,22.72,23.01,23.44,1.16
Active Prefill Throughput (tokens/sec),525.31,67.05,891.08,,,,,,891.08,,891.08,891.08,891.08,381.79
Active Prefill Throughput Per User (tokens/sec/user),498.64,67.05,891.08,,,,,,891.08,,891.08,891.08,891.08,408.75
Active Total Throughput (tokens/sec),43.01,21.42,912.50,,,,,,21.68,,42.98,43.10,912.50,95.66
Credit-to-Start Latency (ms),1.46,0.95,1.79,4.38,0.97,1.02,1.09,1.29,1.63,1.71,1.76,1.77,1.78,0.36
Decode Duration (ms),8039.14,7002.74,9270.42,24117.41,7019.57,7086.89,7171.04,7423.49,7844.25,8557.33,8985.18,9127.80,9241.90,935.98
E2E Output Token Throughput (tokens/sec/user),21.23,21.16,21.34,63.69,21.17,21.17,21.17,21.18,21.19,21.26,21.31,21.33,21.34,0.08
Effective Concurrency,1.48,0.00,2.00,,,,,,1.00,,2.00,2.00,2.00,0.50
Effective Decode Concurrency,1.45,0.00,2.00,,,,,,1.00,,2.00,2.00,2.00,0.51
Effective Decode Throughput (tokens/sec),31.23,0.00,68.89,,,,,,22.62,,44.92,45.74,46.89,11.23
Effective Decode Throughput Per User (tokens/sec/user),21.38,0.00,45.90,,,,,,21.58,,22.72,23.01,23.44,2.26
Effective Latency (CO-aware) (ms),8209.22,7183.34,9465.52,24627.66,7199.25,7262.89,7342.43,7581.07,7978.79,8722.16,9168.17,9316.85,9435.78,945.83
Effective Prefill Concurrency,0.03,0.00,2.00,,,,,,0.00,,0.00,0.00,1.00,0.21
Effective Prefill Throughput (tokens/sec),11.77,0.00,891.08,,,,,,0.00,,0.00,0.00,891.08,96.49
Effective Prefill Throughput Per User (tokens/sec/user),11.17,0.00,891.08,,,,,,0.00,,0.00,0.00,891.08,95.86
Effective Total Throughput (tokens/sec),43.00,0.00,912.50,,,,,,21.68,,42.98,43.10,912.50,95.65
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,174.00,152.00,201.00,522.00,152.34,153.70,155.40,160.50,169.00,185.00,194.60,197.80,200.36,20.31
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.87,0.00,1.33,2.62,0.03,0.13,0.26,0.64,1.28,1.31,1.32,1.33,1.33,0.62
HTTP Connection Overhead (ms),1.24,0.00,1.96,3.71,0.04,0.18,0.35,0.88,1.75,1.85,1.92,1.94,1.95,0.88
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),44.58,38.96,51.45,133.74,39.05,39.40,39.84,41.15,43.33,47.39,49.83,50.64,51.29,5.17
HTTP Data Sent (KB),0.46,0.22,0.95,1.39,0.22,0.22,0.22,0.22,0.22,0.58,0.80,0.87,0.93,0.34
HTTP DNS Lookup (ms),0.36,0.00,0.62,1.09,0.01,0.05,0.09,0.23,0.47,0.55,0.59,0.61,0.62,0.26
HTTP Duration (excl. conn) (ms),8207.54,7181.42,9464.46,24622.63,7197.33,7260.96,7340.49,7579.09,7976.75,8720.60,9166.92,9315.69,9434.71,946.23
HTTP Receiving (ms),8039.16,7002.77,9270.42,24117.48,7019.60,7086.92,7171.07,7423.53,7844.29,8557.35,8985.19,9127.81,9241.90,935.96
HTTP Sending (ms),1.31,0.24,1.87,3.93,0.27,0.40,0.56,1.03,1.82,1.84,1.86,1.87,1.87,0.76
HTTP Total Time (ms),8208.78,7183.38,9464.46,24626.34,7199.28,7262.89,7342.40,7580.94,7978.50,8721.48,9167.27,9315.86,9434.74,945.38
HTTP Waiting (TTFB) (ms),167.07,130.64,193.80,501.22,131.57,135.26,139.87,153.71,176.78,185.29,190.39,192.10,193.46,26.68
Input Sequence Length (tokens),65.33,11.00,173.00,196.00,11.02,11.10,11.20,11.50,12.00,92.50,140.80,156.90,169.78,76.13
Inter Chunk Latency (ms),46.47,42.35,80.05,24117.41,42.66,43.31,43.98,44.75,46.31,47.78,49.28,49.98,51.46,2.67
Inter Token Latency (ms),46.40,46.12,46.69,139.19,46.13,46.15,46.17,46.25,46.38,46.53,46.63,46.66,46.69,0.23
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),174.33,152.00,202.00,523.00,152.34,153.70,155.40,160.50,169.00,185.50,195.40,198.70,201.34,20.76
Output Token Count (tokens),174.33,152.00,202.00,523.00,152.34,153.70,155.40,160.50,169.00,185.50,195.40,198.70,201.34,20.76
Output Token Throughput Per User (tokens/sec/user),21.55,21.42,21.68,64.66,21.42,21.43,21.45,21.49,21.56,21.62,21.66,21.67,21.68,0.11
Prefill Throughput Per User (tokens/sec/user),347.00,67.05,891.08,1040.99,67.37,68.63,70.21,74.95,82.86,486.97,729.44,810.26,874.92,384.78
Request Latency (ms),8207.76,7181.71,9464.57,24623.28,7197.61,7261.24,7340.77,7579.36,7977.01,8720.79,9167.05,9315.81,9434.81,946.15
Time to First Output Token (ms),168.62,132.76,194.15,505.87,133.68,137.38,142.00,155.86,178.97,186.56,191.11,192.63,193.84,26.11
Time to First Token (ms),168.62,132.76,194.15,505.87,133.68,137.38,142.00,155.86,178.97,186.56,191.11,192.63,193.84,26.11
Time to Second Token (ms),46.63,45.80,48.00,139.88,45.81,45.83,45.86,45.94,46.08,47.04,47.62,47.81,47.96,0.98
Tokens In Flight (tokens),238.05,0.00,375.00,,,,,,250.38,,347.86,359.92,370.98,90.88

Metric,Value
Benchmark Duration (sec),16.65
Input Token Throughput (tokens/sec),11.77
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),31.41
Request Count,3.00
Request Throughput (requests/sec),0.18
Total Input Sequence Length (tokens),196.00
Total Output Sequence Length (tokens),523.00
Total Output Tokens (tokens),523.00
Total Token Throughput (tokens/sec),43.18
