Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),45.26,0.00,267.83,,,,,,55.96,,63.32,64.31,65.73,16.74
Active Decode Throughput Per User (tokens/sec/user),29.19,0.00,267.83,,,,,,28.93,,31.66,32.15,32.86,5.19
Active Prefill Throughput (tokens/sec),534.62,102.58,877.99,,,,,,877.99,,877.99,877.99,877.99,351.84
Active Prefill Throughput Per User (tokens/sec/user),498.22,102.58,877.99,,,,,,877.99,,877.99,877.99,877.99,387.51
Active Total Throughput (tokens/sec),63.19,28.74,907.45,,,,,,58.20,,60.03,60.03,907.45,115.61
Credit-to-Start Latency (ms),1.20,0.99,1.36,3.61,0.99,1.01,1.04,1.12,1.26,1.31,1.34,1.35,1.35,0.16
Decode Duration (ms),5225.35,4023.41,5950.67,15676.05,4056.98,4191.26,4359.12,4862.69,5701.97,5826.32,5900.93,5925.80,5945.69,855.94
E2E Output Token Throughput (tokens/sec/user),28.86,28.05,29.54,86.58,28.06,28.14,28.24,28.52,28.99,29.27,29.43,29.48,29.53,0.62
Effective Concurrency,1.56,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.50
Effective Decode Concurrency,1.52,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.52
Effective Decode Throughput (tokens/sec),44.69,0.00,267.83,,,,,,55.58,,63.12,64.31,65.73,17.38
Effective Decode Throughput Per User (tokens/sec/user),28.83,0.00,267.83,,,,,,28.89,,31.56,32.15,32.86,6.10
Effective Latency (CO-aware) (ms),5387.83,4199.63,6133.89,16163.48,4232.23,4362.66,4525.69,5014.79,5829.96,5981.92,6073.10,6103.50,6127.81,849.30
Effective Prefill Concurrency,0.05,0.00,2.00,,,,,,0.00,,0.00,0.00,2.00,0.26
Effective Prefill Throughput (tokens/sec),18.48,0.00,877.99,,,,,,0.00,,0.00,0.00,877.99,117.53
Effective Prefill Throughput Per User (tokens/sec/user),17.22,0.00,877.99,,,,,,0.00,,0.00,0.00,877.99,116.07
Effective Total Throughput (tokens/sec),63.17,0.00,907.45,,,,,,58.20,,60.03,60.03,907.45,115.59
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.69,0.00,1.22,2.08,0.02,0.09,0.17,0.43,0.85,1.04,1.15,1.19,1.21,0.51
HTTP Connection Overhead (ms),0.98,0.00,1.69,2.93,0.02,0.12,0.25,0.62,1.24,1.46,1.60,1.64,1.68,0.71
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),39.49,31.65,43.81,118.48,31.88,32.79,33.93,37.34,43.02,43.41,43.65,43.73,43.79,5.55
HTTP Data Sent (KB),0.44,0.20,0.91,1.33,0.20,0.20,0.21,0.21,0.23,0.57,0.77,0.84,0.89,0.33
HTTP DNS Lookup (ms),0.28,0.00,0.47,0.85,0.01,0.04,0.08,0.19,0.38,0.42,0.45,0.46,0.47,0.20
