Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),38.57,0.00,298.98,,,,,,40.43,,44.36,45.53,47.30,8.46
Active Decode Throughput Per User (tokens/sec/user),19.82,0.00,149.49,,,,,,20.27,,22.22,22.79,23.68,3.31
Active Prefill Throughput (tokens/sec),1150.85,34.15,4328.78,,,,,,1024.02,,2420.39,2701.28,3415.60,906.33
Active Prefill Throughput Per User (tokens/sec/user),1146.43,34.15,3415.60,,,,,,1024.02,,2407.70,2654.65,3003.09,896.78
Active Total Throughput (tokens/sec),109.26,18.17,4328.78,,,,,,39.60,,43.40,91.35,2176.83,352.37
Credit-to-Start Latency (ms),0.92,0.29,3.09,183.25,0.44,0.50,0.56,0.71,0.85,1.12,1.27,1.41,1.88,0.34
Decode Duration (ms),6423.25,1358.61,12542.62,1284649.61,2303.04,3539.93,4206.79,5260.77,6393.39,7607.61,8904.13,9791.41,10050.46,1864.77
E2E Output Token Throughput (tokens/sec/user),19.55,17.10,22.41,3910.23,17.49,18.09,18.31,18.80,19.38,20.46,20.97,21.17,22.27,1.06
Effective Concurrency,1.99,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.09
Effective Decode Concurrency,1.93,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.26
Effective Decode Throughput (tokens/sec),38.56,0.00,298.98,,,,,,40.43,,44.36,45.53,47.30,8.49
Effective Decode Throughput Per User (tokens/sec/user),19.81,0.00,149.49,,,,,,20.27,,22.22,22.79,23.68,3.33
Effective Latency (CO-aware) (ms),6629.82,1640.46,12704.00,1325964.71,2469.65,3722.16,4463.91,5441.83,6584.97,7781.16,9104.69,10006.51,10310.45,1868.23
Effective Prefill Concurrency,0.06,0.00,2.00,,,,,,0.00,,0.00,1.00,1.00,0.24
Effective Prefill Throughput (tokens/sec),70.70,0.00,4328.78,,,,,,0.00,,0.00,70.60,2157.97,356.13
Effective Prefill Throughput Per User (tokens/sec/user),70.43,0.00,3415.60,,,,,,0.00,,0.00,70.15,2157.97,353.81
Effective Total Throughput (tokens/sec),109.26,0.00,4328.78,,,,,,39.60,,43.40,91.35,2176.83,352.37
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,129.31,29.00,249.00,25863.00,48.99,71.95,84.90,108.75,129.00,149.75,172.10,194.00,210.31,36.16
HTTP Chunks Sent,1.00,1.00,1.00,200.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.89,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06
HTTP Connection Overhead (ms),0.00,0.00,0.89,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06
HTTP Connection Reused (ratio),0.99,0.00,1.00,199.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.07
HTTP Data Received (KB),33.25,7.72,63.74,6650.63,12.81,18.63,21.94,28.03,33.15,38.47,44.15,49.63,53.87,9.20
HTTP Data Sent (KB),1.24,0.15,6.36,247.22,0.15,0.15,0.16,0.18,0.86,1.78,2.99,3.59,4.67,1.21
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),6628.82,1639.46,12702.78,1325764.59,2468.83,3721.33,4463.30,5441.11,6584.00,7780.19,9104.13,10005.36,10309.73,1868.25
HTTP Receiving (ms),6423.25,1358.61,12542.63,1284650.87,2303.06,3539.94,4206.79,5260.77,6393.40,7607.62,8904.14,9791.42,10050.46,1864.77
HTTP Sending (ms),0.18,0.09,1.23,35.19,0.10,0.10,0.11,0.13,0.17,0.20,0.23,0.27,0.30,0.09
HTTP Total Time (ms),6628.83,1639.46,12702.78,1325765.47,2468.83,3721.33,4463.30,5441.11,6584.00,7780.19,9104.13,10005.36,10309.73,1868.24
HTTP Waiting (TTFB) (ms),205.39,123.69,425.93,41078.52,141.00,152.12,156.86,168.08,189.10,231.76,277.80,308.90,383.52,52.76
Input Sequence Length (tokens),235.28,6.00,1272.00,47057.00,6.99,7.00,8.00,12.00,153.00,352.25,593.90,724.45,932.55,250.74
Inter Chunk Latency (ms),50.06,6.86,240.42,1284649.61,41.96,43.62,44.71,46.70,48.96,50.86,52.71,54.93,97.16,10.21
Inter Token Latency (ms),49.96,43.40,55.04,9991.46,43.83,45.69,46.44,47.59,50.60,52.01,52.83,53.40,54.63,2.57
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),129.32,29.00,249.00,25864.00,48.99,71.95,84.90,108.75,129.00,149.75,172.10,194.00,210.31,36.16
Output Token Count (tokens),129.32,29.00,249.00,25864.00,48.99,71.95,84.90,108.75,129.00,149.75,172.10,194.00,210.31,36.16
Output Token Throughput Per User (tokens/sec/user),20.07,18.17,23.04,4014.32,18.30,18.73,18.93,19.23,19.76,21.01,21.53,21.89,22.82,1.06
Prefill Throughput Per User (tokens/sec/user),974.91,34.15,3415.60,194982.26,36.15,42.73,48.27,74.61,823.27,1558.93,2257.96,2435.31,2848.87,850.86
Request Latency (ms),6628.91,1639.57,12702.86,1325781.46,2468.90,3721.40,4463.37,5441.19,6584.07,7780.28,9104.19,10005.48,10309.80,1868.24
Time to First Output Token (ms),205.66,123.95,426.19,41131.86,141.37,152.38,157.05,168.34,189.33,232.02,277.97,309.14,383.93,52.75
Time to First Token (ms),205.66,123.95,426.19,41131.86,141.37,152.38,157.05,168.34,189.33,232.02,277.97,309.14,383.93,52.75
Time to Second Token (ms),50.15,42.24,165.55,10030.84,42.44,44.23,45.09,47.02,49.22,51.26,52.99,53.63,100.09,10.20
Tokens In Flight (tokens),608.61,0.00,1942.00,,,,,,547.00,,1084.00,1377.00,1758.00,368.52

Metric,Value
Benchmark Duration (sec),665.60
Input Token Throughput (tokens/sec),70.70
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),38.86
Request Count,200.00
Request Throughput (requests/sec),0.30
Total Input Sequence Length (tokens),47057.00
Total Output Sequence Length (tokens),25864.00
Total Output Tokens (tokens),25864.00
Total Token Throughput (tokens/sec),109.56
