Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),27.78,0.00,257.25,,,,,,27.72,,28.53,28.71,29.28,6.22
Active Decode Throughput Per User (tokens/sec/user),27.78,0.00,257.25,,,,,,27.72,,28.53,28.71,29.28,6.22
Active Prefill Throughput (tokens/sec),589.46,116.84,1178.07,,,,,,171.57,,1178.07,1178.07,1178.07,512.82
Active Prefill Throughput Per User (tokens/sec/user),589.46,116.84,1178.07,,,,,,171.57,,1178.07,1178.07,1178.07,512.82
Active Total Throughput (tokens/sec),43.61,27.20,1178.07,,,,,,28.18,,28.50,28.50,1178.07,126.70
Credit-to-Start Latency (ms),1.17,0.75,1.68,3.51,0.75,0.78,0.82,0.92,1.08,1.38,1.56,1.62,1.67,0.39
Decode Duration (ms),4367.52,2561.24,6177.03,13102.56,2597.30,2741.54,2921.85,3462.77,4364.30,5270.66,5814.48,5995.76,6140.78,1476.14
E2E Output Token Throughput (tokens/sec/user),27.26,26.88,27.75,81.78,26.88,26.90,26.93,27.02,27.16,27.45,27.63,27.69,27.73,0.36
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.97,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.17
Effective Decode Throughput (tokens/sec),26.98,0.00,257.25,,,,,,27.71,,28.53,28.70,29.28,7.69
Effective Decode Throughput Per User (tokens/sec/user),26.98,0.00,257.25,,,,,,27.71,,28.53,28.70,29.28,7.69
Effective Latency (CO-aware) (ms),4495.36,2725.81,6289.98,13486.08,2760.70,2900.26,3074.71,3598.05,4470.29,5380.14,5926.04,6108.01,6253.59,1455.17
Effective Prefill Concurrency,0.03,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.17
Effective Prefill Throughput (tokens/sec),16.61,0.00,1178.07,,,,,,0.00,,0.00,0.00,1178.07,130.08
Effective Prefill Throughput Per User (tokens/sec/user),16.61,0.00,1178.07,,,,,,0.00,,0.00,0.00,1178.07,130.08
Effective Total Throughput (tokens/sec),43.59,0.00,1178.07,,,,,,28.18,,28.50,28.50,1178.07,126.67
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.40,0.00,1.21,1.21,0.00,0.00,0.00,0.00,0.00,0.61,0.97,1.09,1.19,0.57
HTTP Connection Overhead (ms),0.56,0.00,1.69,1.69,0.00,0.00,0.00,0.00,0.00,0.84,1.35,1.52,1.65,0.80
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),31.21,19.01,43.01,93.64,19.27,20.27,21.54,25.32,31.62,37.32,40.73,41.87,42.78,9.80
HTTP Data Sent (KB),0.49,0.20,1.03,1.46,0.20,0.20,0.21,0.21,0.23,0.63,0.87,0.95,1.01,0.38
HTTP DNS Lookup (ms),0.16,0.00,0.48,0.48,0.00,0.00,0.00,0.00,0.00,0.24,0.38,0.43,0.47,0.22
HTTP Duration (excl. conn) (ms),4494.07,2725.01,6288.07,13482.22,2759.89,2899.42,3073.84,3597.07,4469.14,5378.60,5924.28,6106.17,6251.69,1454.72
HTTP Receiving (ms),4367.56,2561.25,6177.12,13102.69,2597.31,2741.56,2921.87,3462.79,4364.32,5270.72,5814.56,5995.84,6140.86,1476.17
HTTP Sending (ms),0.68,0.13,1.76,2.04,0.13,0.13,0.13,0.14,0.15,0.95,1.44,1.60,1.73,0.76
HTTP Total Time (ms),4494.63,2725.01,6289.76,13483.90,2759.89,2899.42,3073.84,3597.07,4469.14,5379.45,5925.63,6107.69,6253.34,1455.41
HTTP Waiting (TTFB) (ms),125.83,104.67,163.63,377.49,104.76,105.12,105.57,106.93,109.19,136.41,152.74,158.18,162.54,26.79
Input Sequence Length (tokens),74.67,13.00,193.00,224.00,13.10,13.50,14.00,15.50,18.00,105.50,158.00,175.50,189.50,83.70
Inter Chunk Latency (ms),36.00,3.89,42.45,13102.56,33.76,34.72,34.98,35.48,36.05,36.70,37.52,39.04,40.49,3.09
Inter Token Latency (ms),35.78,35.09,36.77,107.34,35.09,35.13,35.16,35.28,35.48,36.13,36.51,36.64,36.74,0.72
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Throughput Per User (tokens/sec/user),27.96,27.20,28.50,83.88,27.22,27.30,27.39,27.69,28.18,28.34,28.44,28.47,28.50,0.56
Prefill Throughput Per User (tokens/sec/user),488.82,116.84,1178.07,1466.47,117.93,122.31,127.78,144.20,171.57,674.82,976.77,1077.42,1157.94,487.88
Reasoning Token Count (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Request Latency (ms),4494.19,2725.06,6288.30,13482.57,2759.95,2899.48,3073.89,3597.14,4469.21,5378.75,5924.48,6106.39,6251.92,1454.79
Time to First Token (ms),126.67,104.91,163.83,380.01,105.04,105.55,106.18,108.09,111.27,137.55,153.32,158.57,162.78,26.40
Time to Second Token (ms),37.23,35.47,39.00,111.68,35.51,35.65,35.82,36.34,37.20,38.10,38.64,38.82,38.97,1.44
Tokens In Flight (tokens),115.95,0.00,267.00,,,,,,105.00,,228.00,247.00,262.00,69.77

Metric,Value
Benchmark Duration (sec),13.49
Input Token Throughput (tokens/sec),16.61
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),27.21
Request Count,3.00
Request Throughput (requests/sec),0.22
Total Input Sequence Length (tokens),224.00
Total Output Sequence Length (tokens),367.00
Total Reasoning Tokens (tokens),367.00
Total Token Throughput (tokens/sec),43.81
