Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),177.45,57.38,269.36,,,,,,180.74,,193.67,201.35,226.16,20.77
Active Decode Throughput Per User (tokens/sec/user),64.36,34.23,156.83,,,,,,61.28,,79.33,83.80,113.15,12.03
Active Prefill Throughput (tokens/sec),279.79,104.77,351.01,,,,,,351.01,,351.01,351.01,351.01,107.15
Active Prefill Throughput Per User (tokens/sec/user),115.07,104.77,120.69,,,,,,117.00,,117.00,117.00,120.69,3.56
Active Total Throughput (tokens/sec),183.08,64.25,351.01,,,,,,187.81,,187.81,187.81,351.01,39.18
Credit-to-Start Latency (ms),15.58,12.73,20.45,46.73,12.75,12.81,12.89,13.14,13.54,17.00,19.07,19.76,20.31,3.46
Decode Duration (ms),4465.18,4155.82,4684.46,13395.55,4163.81,4195.77,4235.71,4355.54,4555.27,4619.86,4658.62,4671.54,4681.88,225.02
E2E Output Token Throughput (tokens/sec/user),60.84,58.07,62.27,182.52,58.16,58.48,58.89,60.12,62.17,62.22,62.25,62.26,62.27,1.96
Effective Concurrency,2.83,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.50
Effective Decode Concurrency,2.74,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.68
Effective Decode Throughput (tokens/sec),171.63,0.00,269.36,,,,,,180.64,,193.67,199.69,226.16,37.64
Effective Decode Throughput Per User (tokens/sec/user),62.25,0.00,156.83,,,,,,60.98,,78.41,82.51,113.15,16.47
Effective Latency (CO-aware) (ms),4626.99,4300.32,4878.21,13880.97,4308.36,4340.53,4380.74,4501.38,4702.44,4790.33,4843.06,4860.64,4874.70,241.88
Effective Prefill Concurrency,0.09,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.49
Effective Prefill Throughput (tokens/sec),10.42,0.00,351.01,,,,,,0.00,,0.00,0.00,351.01,56.87
Effective Prefill Throughput Per User (tokens/sec/user),4.29,0.00,120.69,,,,,,0.00,,0.00,0.00,117.00,21.80
Effective Total Throughput (tokens/sec),182.05,0.00,351.01,,,,,,187.81,,187.81,187.81,351.01,41.40
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,99.33,90.00,107.00,298.00,90.22,91.10,92.20,95.50,101.00,104.00,105.80,106.40,106.88,7.04
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),6.76,6.05,7.71,20.28,6.06,6.10,6.15,6.28,6.52,7.11,7.47,7.59,7.68,0.70
HTTP Connection Overhead (ms),9.21,8.40,10.40,27.64,8.41,8.44,8.49,8.62,8.83,9.62,10.09,10.24,10.37,0.86
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),28.75,26.09,30.96,86.26,26.15,26.40,26.71,27.65,29.21,30.08,30.61,30.78,30.92,2.01
HTTP Data Sent (KB),0.24,0.23,0.25,0.73,0.23,0.23,0.23,0.24,0.25,0.25,0.25,0.25,0.25,0.01
HTTP DNS Lookup (ms),2.45,2.32,2.70,7.36,2.32,2.32,2.32,2.33,2.35,2.52,2.63,2.66,2.69,0.17
HTTP Duration (excl. conn) (ms),4610.05,4286.45,4856.27,13830.15,4294.47,4326.55,4366.65,4486.94,4687.43,4771.85,4822.50,4839.39,4852.89,238.98
HTTP Receiving (ms),4465.30,4155.92,4684.56,13395.89,4163.91,4195.87,4235.82,4355.67,4555.42,4619.99,4658.73,4671.64,4681.97,225.02
HTTP Sending (ms),9.62,8.40,11.02,28.87,8.42,8.50,8.61,8.92,9.45,10.23,10.71,10.86,10.99,1.08
HTTP Total Time (ms),4619.26,4294.85,4866.67,13857.79,4302.88,4334.99,4375.13,4495.56,4696.27,4781.47,4832.59,4849.63,4863.26,239.71
HTTP Waiting (TTFB) (ms),135.13,122.13,160.69,405.39,122.14,122.17,122.22,122.35,122.57,141.63,153.07,156.88,159.93,18.08
Input Sequence Length (tokens),17.00,14.00,19.00,51.00,14.08,14.40,14.80,16.00,18.00,18.50,18.80,18.90,18.98,2.16
Inter Chunk Latency (ms),45.41,18.56,54.93,13395.55,25.72,35.25,37.93,44.20,46.34,48.21,49.95,52.07,53.59,5.21
Inter Token Latency (ms),15.99,15.56,16.76,47.97,15.56,15.57,15.58,15.61,15.65,16.21,16.54,16.65,16.74,0.54
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),281.00,249.00,302.00,843.00,249.86,253.30,257.60,270.50,292.00,297.00,300.00,301.00,301.80,22.99
Output Token Throughput Per User (tokens/sec/user),62.60,59.68,64.25,187.81,59.76,60.10,60.52,61.78,63.88,64.07,64.18,64.22,64.25,2.08
Prefill Throughput Per User (tokens/sec/user),117.00,104.77,136.61,351.01,104.86,105.25,105.74,107.20,109.64,123.12,131.21,133.91,136.07,14.00
Reasoning Token Count (tokens),281.00,249.00,302.00,843.00,249.86,253.30,257.60,270.50,292.00,297.00,300.00,301.00,301.80,22.99
Request Latency (ms),4611.42,4287.59,4857.76,13834.25,4295.61,4327.72,4367.85,4488.24,4688.90,4773.33,4823.99,4840.88,4854.39,239.13
Time to First Token (ms),146.23,131.76,173.30,438.70,131.80,131.95,132.14,132.70,133.63,153.47,165.37,169.33,172.51,19.16
Time to Second Token (ms),44.67,37.36,48.56,134.00,37.58,38.43,39.51,42.72,48.08,48.32,48.46,48.51,48.55,5.17
Tokens In Flight (tokens),423.36,0.00,810.88,,,,,,435.29,,716.98,759.66,793.80,217.37

Metric,Value
Benchmark Duration (sec),4.87
Good Request Count,0.00
GoodRequestFraction (ratio),0.00
Goodput (requests/sec),0.00
Input Token Throughput (tokens/sec),10.42
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),172.24
Request Count,3.00
Request Throughput (requests/sec),0.61
Total Input Sequence Length (tokens),51.00
Total Output Sequence Length (tokens),843.00
Total Reasoning Tokens (tokens),843.00
Total Token Throughput (tokens/sec),182.66
