Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),125.56,0.00,310.94,,,,,,136.99,,172.80,181.82,199.16,46.72
Active Decode Throughput Per User (tokens/sec/user),66.80,0.00,211.69,,,,,,69.27,,87.37,92.09,105.63,19.42
Active Prefill Throughput (tokens/sec),1448.11,40.84,3233.23,,,,,,1741.71,,2790.03,3023.48,3233.23,935.69
Active Prefill Throughput Per User (tokens/sec/user),1406.80,40.84,3233.23,,,,,,1404.67,,2790.03,3023.48,3233.23,926.86
Active Total Throughput (tokens/sec),408.32,53.45,3286.68,,,,,,145.07,,1795.78,2034.10,3083.30,683.92
Credit-to-Start Latency (ms),1.06,0.36,1.78,52.85,0.46,0.60,0.70,0.88,1.01,1.24,1.44,1.69,1.75,0.31
Decode Duration (ms),1842.42,345.30,3858.71,92121.02,456.61,881.04,965.98,1371.45,1718.88,2324.27,2761.30,2942.73,3487.81,696.06
E2E Output Token Throughput (tokens/sec/user),63.39,45.52,85.75,3169.74,46.09,49.75,53.09,60.52,63.99,67.86,71.66,73.10,80.27,7.49
Effective Concurrency,2.00,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.06
Effective Decode Concurrency,1.79,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.43
Effective Decode Throughput (tokens/sec),124.37,0.00,310.94,,,,,,136.81,,172.60,181.70,199.16,48.07
Effective Decode Throughput Per User (tokens/sec/user),66.16,0.00,211.69,,,,,,69.15,,87.18,91.86,105.63,20.38
Effective Latency (CO-aware) (ms),2059.30,622.12,4003.97,102965.02,688.95,1029.09,1283.71,1676.08,1937.74,2593.87,2987.13,3192.94,3682.07,696.16
Effective Prefill Concurrency,0.21,0.00,2.00,,,,,,0.00,,1.00,1.00,1.00,0.43
Effective Prefill Throughput (tokens/sec),283.93,0.00,3233.23,,,,,,0.00,,1727.24,1960.83,3023.48,708.66
Effective Prefill Throughput Per User (tokens/sec/user),275.83,0.00,3233.23,,,,,,0.00,,1390.47,1960.83,3023.48,693.10
Effective Total Throughput (tokens/sec),408.30,0.00,3286.68,,,,,,145.07,,1795.78,2034.10,3083.30,683.91
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,45.18,9.00,91.00,2259.00,12.43,23.00,24.90,36.00,43.00,54.25,67.10,71.65,83.65,15.96
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),13.31,2.96,26.35,665.48,3.95,6.99,7.50,10.74,12.70,15.89,19.44,20.76,24.28,4.54
HTTP Data Sent (KB),1.55,0.17,6.32,77.45,0.17,0.18,0.18,0.20,1.00,2.45,3.57,4.39,5.87,1.50
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),2058.12,620.90,4002.21,102906.19,688.09,1027.91,1282.75,1674.81,1936.51,2592.91,2985.82,3191.78,3680.69,696.11
HTTP Receiving (ms),1846.48,345.29,3858.72,92323.86,456.61,881.06,965.99,1380.99,1718.88,2324.95,2804.72,2958.75,3487.82,699.36
HTTP Sending (ms),0.24,0.10,0.36,12.09,0.10,0.11,0.15,0.21,0.25,0.28,0.32,0.34,0.36,0.06
HTTP Total Time (ms),2058.12,620.90,4002.21,102906.19,688.09,1027.91,1282.75,1674.81,1936.51,2592.91,2985.82,3191.78,3680.69,696.11
HTTP Waiting (TTFB) (ms),211.40,90.21,426.04,10570.24,104.05,121.49,123.39,147.20,188.05,273.86,326.87,377.34,413.22,83.27
Input Sequence Length (tokens),292.72,6.00,1271.00,14636.00,6.49,8.00,9.00,15.00,185.50,474.50,708.10,877.45,1179.86,309.21
Inter Chunk Latency (ms),41.80,24.37,212.07,92121.02,29.73,32.19,33.96,35.93,40.40,43.78,46.03,47.78,124.16,14.26
Inter Token Latency (ms),14.18,10.26,18.71,709.05,11.01,12.03,12.34,12.98,14.10,15.11,16.35,16.85,18.28,1.64
OSL Mismatch Diff % (%),-0.16,-1.82,0.00,-8.12,-1.45,-0.82,-0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.37
Output Sequence Length (tokens),129.22,29.00,249.00,6461.00,38.80,63.80,75.80,104.25,125.50,157.25,178.60,194.65,225.48,41.50
Output Token Throughput Per User (tokens/sec/user),71.46,53.45,97.43,3572.77,54.73,59.35,61.15,66.20,70.90,77.02,81.02,83.12,91.29,8.24
Prefill Throughput Per User (tokens/sec/user),1092.32,40.84,3233.23,54615.85,46.15,61.45,70.26,110.43,1004.26,1816.27,2180.64,2718.44,3130.45,901.46
Reasoning Token Count (tokens),129.22,29.00,249.00,6461.00,38.80,63.80,75.80,104.25,125.50,157.25,178.60,194.65,225.48,41.50
Request Latency (ms),2054.19,621.02,4002.30,102709.59,688.21,1028.02,1282.85,1674.92,1936.62,2593.03,2971.75,3175.89,3680.76,693.19
Time to First Token (ms),211.77,90.38,426.45,10588.57,104.33,121.85,123.85,147.54,188.43,274.26,327.30,377.69,413.60,83.28
