Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),153.57,0.00,266.61,,,,,,161.00,,190.49,197.54,222.66,34.05
Active Decode Throughput Per User (tokens/sec/user),83.50,0.00,250.17,,,,,,80.91,,106.89,116.66,125.32,16.48
Active Prefill Throughput (tokens/sec),241.85,73.12,275.36,,,,,,275.36,,275.36,275.36,275.36,47.62
Active Prefill Throughput Per User (tokens/sec/user),90.28,73.12,91.79,,,,,,91.79,,91.79,91.79,91.79,2.17
Active Total Throughput (tokens/sec),158.57,73.12,275.36,,,,,,160.84,,227.87,227.87,275.36,49.32
Credit-to-Start Latency (ms),1.67,1.53,1.76,5.02,1.54,1.55,1.57,1.63,1.73,1.74,1.76,1.76,1.76,0.10
Decode Duration (ms),3103.23,790.69,4766.47,9309.68,849.92,1086.87,1383.06,2271.61,3752.53,4259.50,4563.68,4665.07,4746.19,1686.79
E2E Output Token Throughput (tokens/sec/user),70.56,55.76,80.50,211.68,56.15,57.72,59.69,65.59,75.42,77.96,79.49,79.99,80.40,10.67
Effective Concurrency,1.98,0.00,3.00,,,,,,2.00,,3.00,3.00,3.00,0.64
Effective Decode Concurrency,1.88,0.00,3.00,,,,,,2.00,,3.00,3.00,3.00,0.69
Effective Decode Throughput (tokens/sec),149.73,0.00,266.61,,,,,,160.97,,190.49,197.54,222.66,41.29
Effective Decode Throughput Per User (tokens/sec/user),81.42,0.00,250.17,,,,,,80.89,,106.89,116.66,125.32,20.85
Effective Latency (CO-aware) (ms),3263.01,970.02,4945.72,9789.02,1028.09,1260.35,1550.67,2421.65,3873.28,4409.50,4731.23,4838.48,4924.28,1679.46
Effective Prefill Concurrency,0.10,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.50
Effective Prefill Throughput (tokens/sec),8.69,0.00,275.36,,,,,,0.00,,0.00,0.00,275.36,45.91
Effective Prefill Throughput Per User (tokens/sec/user),3.24,0.00,91.79,,,,,,0.00,,0.00,0.00,91.79,16.81
Effective Total Throughput (tokens/sec),158.42,0.00,275.36,,,,,,160.84,,227.87,227.87,275.36,49.53
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,83.33,18.00,134.00,250.00,19.60,26.00,34.00,58.00,98.00,116.00,126.80,130.40,133.28,48.48
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.16,1.07,1.31,3.47,1.07,1.07,1.07,1.08,1.09,1.20,1.27,1.29,1.31,0.11
HTTP Connection Overhead (ms),1.65,1.47,1.83,4.95,1.47,1.49,1.51,1.56,1.64,1.74,1.79,1.81,1.83,0.15
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),24.25,5.56,38.67,72.76,6.02,7.85,10.15,17.04,28.53,33.60,36.64,37.66,38.47,13.85
HTTP Data Sent (KB),0.25,0.24,0.28,0.76,0.24,0.24,0.24,0.24,0.24,0.26,0.27,0.27,0.28,0.02
HTTP DNS Lookup (ms),0.49,0.40,0.55,1.48,0.41,0.42,0.43,0.46,0.52,0.54,0.55,0.55,0.55,0.06
HTTP Duration (excl. conn) (ms),3261.10,968.27,4943.69,9783.30,1026.33,1258.58,1548.88,2419.80,3871.34,4407.52,4729.22,4836.46,4922.24,1679.34
HTTP Receiving (ms),3103.30,790.71,4766.55,9309.91,849.95,1086.91,1383.10,2271.68,3752.64,4259.60,4563.77,4665.16,4746.27,1686.82
HTTP Sending (ms),1.62,1.44,1.92,4.85,1.44,1.45,1.45,1.47,1.49,1.70,1.83,1.88,1.91,0.21
HTTP Total Time (ms),3262.75,969.91,4945.52,9788.25,1027.97,1260.20,1550.49,2421.36,3872.81,4409.17,4730.98,4838.25,4924.07,1679.38
HTTP Waiting (TTFB) (ms),156.18,117.26,176.07,468.54,118.42,123.05,128.85,146.24,175.22,175.64,175.90,175.98,176.05,27.53
Input Sequence Length (tokens),14.33,12.00,18.00,43.00,12.02,12.10,12.20,12.50,13.00,15.50,17.00,17.50,17.90,2.62
Inter Chunk Latency (ms),37.69,22.36,72.84,9309.68,23.89,26.04,28.76,34.47,37.04,40.29,47.53,48.61,53.88,6.92
Inter Token Latency (ms),13.27,12.01,14.92,39.82,12.02,12.10,12.18,12.45,12.90,13.91,14.51,14.72,14.88,1.22
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),248.00,54.00,398.00,744.00,58.76,77.80,101.60,173.00,292.00,345.00,376.80,387.40,395.88,143.84
Output Token Throughput Per User (tokens/sec/user),75.96,67.03,83.29,227.87,67.24,68.08,69.13,72.29,77.55,80.42,82.14,82.72,83.18,6.73
Prefill Throughput Per User (tokens/sec/user),91.79,73.12,101.39,275.36,73.67,75.89,78.66,86.98,100.85,101.12,101.28,101.34,101.38,13.20
Reasoning Token Count (tokens),248.00,54.00,398.00,744.00,58.76,77.80,101.60,173.00,292.00,345.00,376.80,387.40,395.88,143.84
Request Latency (ms),3261.33,968.49,4944.00,9784.00,1026.55,1258.79,1549.09,2420.00,3871.51,4407.76,4729.50,4836.75,4922.55,1679.37
Time to First Token (ms),158.10,118.99,177.80,474.31,120.16,124.84,130.69,148.26,177.53,177.66,177.74,177.77,177.79,27.66
Time to Second Token (ms),45.33,38.70,58.59,136.00,38.70,38.70,38.70,38.70,38.71,48.65,54.61,56.60,58.19,9.37
Tokens In Flight (tokens),316.08,0.00,606.57,,,,,,332.42,,522.78,564.68,594.60,148.97

Metric,Value
Benchmark Duration (sec),4.94
Good Request Count,1.00
GoodRequestFraction (ratio),0.33
Goodput (requests/sec),0.20
Input Token Throughput (tokens/sec),8.69
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),150.34
Request Count,3.00
Request Throughput (requests/sec),0.61
Total Input Sequence Length (tokens),43.00
Total Output Sequence Length (tokens),744.00
Total Reasoning Tokens (tokens),744.00
Total Token Throughput (tokens/sec),159.03
