Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),67.28,0.00,215.42,,,,,,75.60,,80.49,81.26,82.27,16.25
Active Decode Throughput Per User (tokens/sec/user),26.49,0.00,215.42,,,,,,26.51,,28.17,28.94,29.58,2.91
Active Prefill Throughput (tokens/sec),202.60,62.43,233.52,,,,,,233.52,,233.52,233.52,233.52,50.64
Active Prefill Throughput Per User (tokens/sec/user),72.99,59.80,113.92,,,,,,77.84,,77.84,77.84,77.84,8.06
Active Total Throughput (tokens/sec),68.43,26.50,233.52,,,,,,78.56,,78.56,78.56,78.56,21.26
Credit-to-Start Latency (ms),1.46,1.30,1.62,4.39,1.30,1.31,1.33,1.39,1.48,1.55,1.59,1.60,1.61,0.13
Decode Duration (ms),21819.81,16916.38,25467.38,65459.44,17039.56,17532.31,18148.24,19996.03,23075.69,24271.53,24989.04,25228.21,25419.54,3602.11
E2E Output Token Throughput (tokens/sec/user),26.02,25.68,26.34,78.07,25.69,25.72,25.75,25.86,26.04,26.19,26.28,26.31,26.34,0.27
Effective Concurrency,2.57,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.66
Effective Decode Concurrency,2.55,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.69
Effective Decode Throughput (tokens/sec),66.90,0.00,215.42,,,,,,75.56,,80.49,81.26,82.27,16.97
Effective Decode Throughput Per User (tokens/sec/user),26.34,0.00,215.42,,,,,,26.50,,28.13,28.94,29.58,3.52
Effective Latency (CO-aware) (ms),21996.30,17058.12,25661.26,65988.91,17182.35,17679.26,18300.40,20163.82,23269.52,24465.39,25182.92,25422.09,25613.43,3625.77
Effective Prefill Concurrency,0.02,0.00,3.00,,,,,,0.00,,0.00,0.00,0.00,0.24
Effective Prefill Throughput (tokens/sec),1.52,0.00,233.52,,,,,,0.00,,0.00,0.00,0.00,18.02
Effective Prefill Throughput Per User (tokens/sec/user),0.55,0.00,113.92,,,,,,0.00,,0.00,0.00,0.00,6.34
Effective Total Throughput (tokens/sec),68.42,0.00,233.52,,,,,,78.56,,78.56,78.56,78.56,21.27
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,573.33,438.00,676.00,1720.00,441.36,454.80,471.60,522.00,606.00,641.00,662.00,669.00,674.60,99.87
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.20,0.97,1.38,3.59,0.97,0.99,1.02,1.11,1.25,1.31,1.35,1.36,1.37,0.17
HTTP Connection Overhead (ms),1.74,1.45,1.96,5.21,1.46,1.49,1.52,1.63,1.80,1.88,1.92,1.94,1.95,0.21
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),143.80,109.96,169.45,431.41,110.80,114.16,118.37,130.98,152.00,160.73,165.96,167.70,169.10,24.97
HTTP Data Sent (KB),0.23,0.21,0.25,0.68,0.21,0.21,0.21,0.22,0.22,0.24,0.25,0.25,0.25,0.02
HTTP DNS Lookup (ms),0.54,0.49,0.58,1.62,0.49,0.49,0.50,0.52,0.55,0.57,0.57,0.58,0.58,0.04
HTTP Duration (excl. conn) (ms),21994.58,17056.62,25659.53,65983.75,17180.84,17677.72,18298.81,20162.11,23267.60,24463.57,25181.14,25420.34,25611.69,3625.65
HTTP Receiving (ms),21819.87,16916.46,25467.43,65459.61,17039.65,17532.39,18148.31,19996.09,23075.72,24271.57,24989.09,25228.26,25419.59,3602.09
HTTP Sending (ms),1.72,1.41,1.98,5.17,1.42,1.45,1.48,1.59,1.77,1.88,1.94,1.96,1.98,0.24
HTTP Total Time (ms),21996.32,17058.07,25661.33,65988.96,17182.30,17679.22,18300.37,20163.81,23269.56,24465.44,25182.98,25422.15,25613.49,3625.82
HTTP Waiting (TTFB) (ms),172.99,138.74,190.33,518.97,139.77,143.86,148.97,164.32,189.90,190.11,190.24,190.29,190.32,24.22
Input Sequence Length (tokens),13.00,11.00,16.00,39.00,11.02,11.10,11.20,11.50,12.00,14.00,15.20,15.60,15.92,2.16
Inter Chunk Latency (ms),38.12,4.64,51.91,65459.44,34.25,35.50,36.21,37.02,37.96,39.11,40.30,41.07,42.87,2.08
