Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),42.15,0.00,227.75,,,,,,30.48,,58.31,59.04,60.92,14.47
Active Decode Throughput Per User (tokens/sec/user),28.86,0.00,227.75,,,,,,29.25,,30.16,30.37,30.85,4.38
Active Prefill Throughput (tokens/sec),531.07,68.27,895.35,,,,,,895.35,,895.35,895.35,895.35,382.76
Active Prefill Throughput Per User (tokens/sec/user),504.33,68.27,895.35,,,,,,895.35,,895.35,895.35,895.35,409.88
Active Total Throughput (tokens/sec),57.45,27.91,923.25,,,,,,29.65,,56.34,57.56,923.25,110.07
Credit-to-Start Latency (ms),1.46,1.40,1.57,4.39,1.40,1.41,1.41,1.41,1.41,1.49,1.54,1.56,1.57,0.08
Decode Duration (ms),6036.88,5311.48,6779.51,18110.63,5325.64,5382.29,5453.11,5665.56,6019.64,6399.58,6627.54,6703.53,6764.32,599.45
E2E Output Token Throughput (tokens/sec/user),28.05,27.49,28.97,84.16,27.49,27.51,27.53,27.60,27.70,28.34,28.72,28.84,28.94,0.65
Effective Concurrency,1.49,0.00,2.00,,,,,,1.00,,2.00,2.00,2.00,0.50
Effective Decode Concurrency,1.45,0.00,2.00,,,,,,1.00,,2.00,2.00,2.00,0.52
Effective Decode Throughput (tokens/sec),41.71,0.00,227.75,,,,,,30.37,,58.31,59.04,60.92,15.02
Effective Decode Throughput Per User (tokens/sec/user),28.56,0.00,227.75,,,,,,29.24,,30.16,30.33,30.85,5.26
Effective Latency (CO-aware) (ms),6204.02,5488.66,6974.31,18612.07,5501.87,5554.71,5620.75,5818.88,6149.10,6561.70,6809.27,6891.79,6957.80,607.75
Effective Prefill Concurrency,0.04,0.00,2.00,,,,,,0.00,,0.00,0.00,2.00,0.24
Effective Prefill Throughput (tokens/sec),15.72,0.00,895.35,,,,,,0.00,,0.00,0.00,895.35,111.53
Effective Prefill Throughput Per User (tokens/sec/user),14.93,0.00,895.35,,,,,,0.00,,0.00,0.00,895.35,110.82
Effective Total Throughput (tokens/sec),57.43,0.00,923.25,,,,,,29.65,,56.34,57.56,923.25,110.06
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,174.33,152.00,202.00,523.00,152.34,153.70,155.40,160.50,169.00,185.50,195.40,198.70,201.34,20.76
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.90,0.00,1.40,2.71,0.03,0.13,0.26,0.65,1.31,1.35,1.38,1.39,1.39,0.64
HTTP Connection Overhead (ms),1.26,0.00,1.99,3.78,0.04,0.18,0.36,0.90,1.80,1.89,1.95,1.97,1.98,0.89
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),44.00,38.38,50.98,132.00,38.47,38.81,39.23,40.51,42.64,46.81,49.31,50.14,50.81,5.23
HTTP Data Sent (KB),0.46,0.21,0.96,1.39,0.21,0.21,0.21,0.22,0.22,0.59,0.81,0.89,0.95,0.35
HTTP DNS Lookup (ms),0.36,0.00,0.59,1.08,0.01,0.05,0.10,0.24,0.49,0.54,0.57,0.58,0.59,0.26
HTTP Duration (excl. conn) (ms),6202.35,5486.98,6972.66,18607.05,5500.19,5553.03,5619.07,5817.20,6147.41,6560.03,6807.61,6890.13,6956.16,607.77
HTTP Receiving (ms),6036.92,5311.51,6779.54,18110.77,5325.67,5382.33,5453.15,5665.61,6019.72,6399.63,6627.58,6703.56,6764.34,599.44
HTTP Sending (ms),1.39,0.25,1.99,4.16,0.29,0.42,0.59,1.09,1.92,1.96,1.98,1.99,1.99,0.80
HTTP Total Time (ms),6203.61,5488.78,6972.66,18610.83,5501.99,5554.84,5620.90,5819.09,6149.39,6561.03,6808.01,6890.33,6956.19,607.00
HTTP Waiting (TTFB) (ms),164.04,125.69,192.87,492.12,126.65,130.48,135.27,149.63,173.56,183.21,189.00,190.93,192.48,28.24
Input Sequence Length (tokens),65.33,11.00,173.00,196.00,11.02,11.10,11.20,11.50,12.00,92.50,140.80,156.90,169.78,76.13
Inter Chunk Latency (ms),34.83,4.39,94.18,18110.63,32.41,32.98,33.20,33.68,34.56,35.41,36.34,37.19,39.64,3.60
Inter Token Latency (ms),34.91,33.73,35.83,104.74,33.76,33.87,34.02,34.45,35.18,35.50,35.70,35.77,35.82,0.88
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),174.33,152.00,202.00,523.00,152.34,153.70,155.40,160.50,169.00,185.50,195.40,198.70,201.34,20.76
Output Token Count (tokens),174.33,152.00,202.00,523.00,152.34,153.70,155.40,160.50,169.00,185.50,195.40,198.70,201.34,20.76
Output Token Throughput Per User (tokens/sec/user),28.66,27.91,29.65,85.99,27.92,27.96,28.01,28.17,28.43,29.04,29.40,29.53,29.62,0.73
Prefill Throughput Per User (tokens/sec/user),349.84,68.27,895.35,1049.52,68.62,70.03,71.79,77.09,85.90,490.62,733.46,814.40,879.16,385.80
Request Latency (ms),6202.56,5487.26,6972.74,18607.68,5500.47,5553.30,5619.34,5817.47,6147.69,6560.21,6807.73,6890.23,6956.23,607.68
Time to First Output Token (ms),165.68,128.05,193.22,497.05,129.00,132.82,137.60,151.92,175.78,184.50,189.73,191.48,192.87,27.55
Time to First Token (ms),165.68,128.05,193.22,497.05,129.00,132.82,137.60,151.92,175.78,184.50,189.73,191.48,192.87,27.55
Time to Second Token (ms),38.84,34.03,47.73,116.51,34.05,34.10,34.17,34.39,34.75,41.24,45.13,46.43,47.47,6.29
Tokens In Flight (tokens),235.82,0.00,375.00,,,,,,249.00,,347.00,359.00,370.00,92.41

Metric,Value
Benchmark Duration (sec),12.46
Input Token Throughput (tokens/sec),15.72
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),41.95
Request Count,3.00
Request Throughput (requests/sec),0.24
Total Input Sequence Length (tokens),196.00
Total Output Sequence Length (tokens),523.00
Total Output Tokens (tokens),523.00
Total Token Throughput (tokens/sec),57.68
