Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),73.28,21.06,222.72,,,,,,79.34,,84.61,85.77,88.52,13.81
Active Decode Throughput Per User (tokens/sec/user),27.28,13.26,222.72,,,,,,27.10,,28.47,28.90,29.77,5.35
Active Prefill Throughput (tokens/sec),147.21,52.18,156.72,,,,,,156.72,,156.72,156.72,156.72,22.96
Active Prefill Throughput Per User (tokens/sec/user),51.35,46.04,64.64,,,,,,52.24,,52.24,52.24,52.24,2.22
Active Total Throughput (tokens/sec),77.47,27.33,156.72,,,,,,81.40,,81.40,81.40,156.72,21.19
Credit-to-Start Latency (ms),1.22,1.04,1.42,3.66,1.04,1.06,1.07,1.12,1.21,1.31,1.37,1.40,1.41,0.15
Decode Duration (ms),5671.35,4571.64,6257.10,17014.04,4603.92,4733.01,4894.37,5378.47,6185.29,6221.20,6242.74,6249.92,6255.67,778.16
E2E Output Token Throughput (tokens/sec/user),25.88,25.57,26.13,77.65,25.57,25.61,25.64,25.76,25.96,26.04,26.09,26.11,26.12,0.23
Effective Concurrency,2.72,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.47
Effective Decode Concurrency,2.58,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.73
Effective Decode Throughput (tokens/sec),70.15,0.00,222.72,,,,,,79.04,,84.61,85.77,88.52,20.05
Effective Decode Throughput Per User (tokens/sec/user),26.11,0.00,222.72,,,,,,27.06,,28.47,28.90,29.77,7.60
Effective Latency (CO-aware) (ms),5982.58,4851.14,6584.14,17947.75,4884.36,5017.27,5183.40,5681.80,6512.47,6548.30,6569.81,6576.97,6582.71,800.59
Effective Prefill Concurrency,0.14,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.62
Effective Prefill Throughput (tokens/sec),7.29,0.00,156.72,,,,,,0.00,,0.00,0.00,156.72,32.34
Effective Prefill Throughput Per User (tokens/sec/user),2.54,0.00,64.64,,,,,,0.00,,0.00,0.00,52.24,11.15
Effective Total Throughput (tokens/sec),77.44,0.00,156.72,,,,,,81.40,,81.40,81.40,156.72,21.25
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
