Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),95.49,0.00,504.95,,,,,,83.26,,135.42,139.96,153.81,30.51
Active Decode Throughput Per User (tokens/sec/user),57.43,0.00,504.95,,,,,,55.85,,76.66,80.46,83.56,17.80
Active Prefill Throughput (tokens/sec),282.93,76.09,284.47,,,,,,284.47,,284.47,284.47,284.47,11.45
Active Prefill Throughput Per User (tokens/sec/user),94.93,76.09,104.19,,,,,,94.82,,94.82,94.82,100.16,0.84
Active Total Throughput (tokens/sec),104.36,57.13,284.47,,,,,,101.92,,144.93,144.93,284.47,56.44
Credit-to-Start Latency (ms),1.47,1.33,1.59,4.41,1.34,1.35,1.36,1.41,1.48,1.54,1.57,1.58,1.59,0.11
Decode Duration (ms),1835.90,1115.97,2940.49,5507.71,1122.68,1149.50,1183.03,1283.61,1451.25,2195.87,2642.64,2791.56,2910.70,792.96
E2E Output Token Throughput (tokens/sec/user),45.02,38.87,54.77,135.06,38.92,39.13,39.38,40.14,41.41,48.09,52.10,53.44,54.51,6.98
Effective Concurrency,1.92,0.00,3.00,,,,,,2.00,,3.00,3.00,3.00,0.94
Effective Decode Concurrency,1.78,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.99
Effective Decode Throughput (tokens/sec),90.97,0.00,504.95,,,,,,81.15,,133.65,139.96,153.81,36.02
Effective Decode Throughput Per User (tokens/sec/user),54.71,0.00,504.95,,,,,,51.27,,76.51,80.36,83.56,21.23
Effective Latency (CO-aware) (ms),1981.39,1262.14,3086.85,5944.18,1268.80,1295.45,1328.75,1428.66,1595.19,2341.02,2788.52,2937.69,3057.02,793.41
Effective Prefill Concurrency,0.14,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.63
Effective Prefill Throughput (tokens/sec),13.27,0.00,284.47,,,,,,0.00,,0.00,0.00,284.47,59.88
Effective Prefill Throughput Per User (tokens/sec/user),4.45,0.00,104.19,,,,,,0.00,,0.00,0.00,94.82,20.07
Effective Total Throughput (tokens/sec),104.25,0.00,284.47,,,,,,101.92,,144.93,144.93,284.47,56.52
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,94.67,49.00,169.00,284.00,49.34,50.70,52.40,57.50,66.00,117.50,148.40,158.70,166.94,53.02
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.02,0.90,1.12,3.07,0.91,0.92,0.93,0.98,1.05,1.08,1.10,1.11,1.12,0.09
HTTP Connection Overhead (ms),1.45,1.27,1.56,4.34,1.28,1.30,1.32,1.39,1.51,1.54,1.55,1.56,1.56,0.13
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),24.63,12.94,43.71,73.88,13.02,13.37,13.80,15.09,17.23,30.47,38.41,41.06,43.18,13.61
HTTP Data Sent (KB),0.21,0.20,0.24,0.64,0.20,0.20,0.20,0.20,0.20,0.22,0.23,0.24,0.24,0.02
HTTP DNS Lookup (ms),0.43,0.37,0.46,1.28,0.37,0.38,0.38,0.41,0.45,0.45,0.46,0.46,0.46,0.04
HTTP Duration (excl. conn) (ms),1979.68,1260.27,3085.14,5939.03,1266.94,1293.60,1326.94,1426.94,1593.61,2339.38,2786.84,2935.99,3055.31,793.44
HTTP Receiving (ms),1835.99,1116.09,2940.60,5507.98,1122.80,1149.61,1183.13,1283.69,1451.28,2195.94,2642.74,2791.67,2910.82,792.97
HTTP Sending (ms),1.45,1.30,1.59,4.36,1.30,1.32,1.33,1.38,1.47,1.53,1.57,1.58,1.59,0.12
HTTP Total Time (ms),1981.12,1261.83,3086.65,5943.37,1268.49,1295.14,1328.44,1428.36,1594.88,2340.77,2788.30,2937.48,3056.82,793.46
HTTP Waiting (TTFB) (ms),142.23,141.03,143.08,426.69,141.06,141.19,141.34,141.81,142.58,142.83,142.98,143.03,143.07,0.87
Input Sequence Length (tokens),13.67,11.00,18.00,41.00,11.02,11.10,11.20,11.50,12.00,15.00,16.80,17.40,17.88,3.09
Inter Chunk Latency (ms),19.60,2.16,27.40,5507.71,11.96,12.51,13.13,15.05,21.19,23.27,24.78,25.92,26.74,4.57
Inter Token Latency (ms),21.03,17.50,23.25,63.08,17.60,17.99,18.47,19.91,22.33,22.79,23.06,23.16,23.23,2.52
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),94.67,49.00,169.00,284.00,49.34,50.70,52.40,57.50,66.00,117.50,148.40,158.70,166.94,53.02
Output Token Throughput Per User (tokens/sec/user),48.31,43.01,57.13,144.93,43.05,43.19,43.37,43.90,44.79,50.96,54.66,55.90,56.89,6.28
Prefill Throughput Per User (tokens/sec/user),94.82,76.09,124.24,284.47,76.25,76.89,77.70,80.12,84.15,104.19,116.22,120.23,123.44,21.06
Reasoning Token Count (tokens),94.67,49.00,169.00,284.00,49.34,50.70,52.40,57.50,66.00,117.50,148.40,158.70,166.94,53.02
Request Latency (ms),1979.92,1260.55,3085.37,5939.77,1267.21,1293.88,1327.21,1427.20,1593.85,2339.61,2787.07,2936.22,3055.54,793.42
Time to First Token (ms),144.02,142.61,144.88,432.07,142.65,142.80,143.00,143.59,144.57,144.73,144.82,144.85,144.88,1.01
Time to Second Token (ms),16.59,2.16,23.81,49.76,2.59,4.32,6.49,12.97,23.79,23.80,23.80,23.81,23.81,10.20
Tokens In Flight (tokens),123.86,0.00,189.00,,,,,,131.00,,173.00,180.00,186.00,39.14

Metric,Value
Benchmark Duration (sec),3.09
Input Token Throughput (tokens/sec),13.27
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),91.94
Request Count,3.00
Request Throughput (requests/sec),0.97
Total Input Sequence Length (tokens),41.00
Total Output Sequence Length (tokens),284.00
Total Reasoning Tokens (tokens),284.00
Total Token Throughput (tokens/sec),105.22
