Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),30.71,0.00,22418.01,,,,,,31.24,,32.70,33.06,34.75,43.90
Active Decode Throughput Per User (tokens/sec/user),30.71,0.00,22418.01,,,,,,31.24,,32.70,33.06,34.75,43.90
Active Prefill Throughput (tokens/sec),1027.09,143.04,1503.03,,,,,,1148.97,,1503.03,1503.03,1503.03,540.50
Active Prefill Throughput Per User (tokens/sec/user),1027.09,143.04,1503.03,,,,,,1148.97,,1503.03,1503.03,1503.03,540.50
Active Total Throughput (tokens/sec),70.40,29.08,1503.03,,,,,,32.10,,32.55,32.55,1503.03,222.73
Credit-to-Start Latency (ms),0.95,0.57,1.40,2.84,0.57,0.60,0.63,0.72,0.87,1.14,1.30,1.35,1.39,0.34
Decode Duration (ms),3950.64,2242.74,5777.03,11851.91,2274.53,2401.68,2560.62,3037.44,3832.14,4804.58,5388.05,5582.54,5738.13,1445.30
E2E Output Token Throughput (tokens/sec/user),30.02,28.63,30.84,90.05,28.67,28.82,29.02,29.60,30.57,30.71,30.79,30.82,30.84,0.99
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.20
Effective Decode Throughput (tokens/sec),29.47,0.00,22418.01,,,,,,30.97,,32.68,32.97,34.75,43.43
Effective Decode Throughput Per User (tokens/sec/user),29.47,0.00,22418.01,,,,,,30.97,,32.68,32.97,34.75,43.43
Effective Latency (CO-aware) (ms),4115.48,2421.16,5904.27,12346.43,2453.16,2581.15,2741.13,3221.08,4020.99,4962.63,5527.62,5715.95,5866.61,1423.54
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.20
Effective Prefill Throughput (tokens/sec),40.89,0.00,1503.03,,,,,,0.00,,0.00,0.00,1503.03,227.94
Effective Prefill Throughput Per User (tokens/sec/user),40.89,0.00,1503.03,,,,,,0.00,,0.00,0.00,1503.03,227.94
Effective Total Throughput (tokens/sec),70.36,0.00,1503.03,,,,,,32.10,,32.55,32.55,1503.03,222.68
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.44,0.00,1.32,1.32,0.00,0.00,0.00,0.00,0.00,0.66,1.06,1.19,1.29,0.62
HTTP Connection Overhead (ms),0.63,0.00,1.88,1.88,0.00,0.00,0.00,0.00,0.00,0.94,1.50,1.69,1.84,0.89
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),31.01,18.89,42.71,93.03,19.14,20.14,21.40,25.16,31.42,37.07,40.45,41.58,42.49,9.73
HTTP Data Sent (KB),0.97,0.24,1.53,2.90,0.25,0.32,0.41,0.68,1.13,1.33,1.45,1.49,1.52,0.54
HTTP DNS Lookup (ms),0.19,0.00,0.56,0.56,0.00,0.00,0.00,0.00,0.00,0.28,0.45,0.50,0.55,0.26
HTTP Duration (excl. conn) (ms),4114.41,2420.24,5902.63,12343.23,2452.24,2580.25,2740.26,3220.30,4020.37,4961.50,5526.18,5714.40,5864.98,1423.23
HTTP Receiving (ms),3950.67,2242.75,5777.11,11852.01,2274.54,2401.69,2560.63,3037.45,3832.15,4804.63,5388.11,5582.61,5738.21,1445.33
HTTP Sending (ms),0.69,0.11,1.81,2.07,0.11,0.11,0.12,0.13,0.14,0.98,1.48,1.65,1.78,0.79
HTTP Total Time (ms),4115.04,2420.24,5904.51,12345.11,2452.24,2580.25,2740.26,3220.30,4020.37,4962.44,5527.68,5716.09,5866.82,1424.02
HTTP Waiting (TTFB) (ms),163.05,123.71,188.11,489.16,124.78,129.07,134.43,150.52,177.34,182.73,185.96,187.04,187.90,28.17
Input Sequence Length (tokens),168.33,18.00,283.00,505.00,21.72,36.60,55.20,111.00,204.00,243.50,267.20,275.10,281.42,111.09
Inter Chunk Latency (ms),32.56,0.04,72.12,11851.91,19.37,30.18,30.52,30.96,31.83,34.93,35.53,35.94,36.79,4.24
Inter Token Latency (ms),32.09,30.72,34.39,96.27,30.73,30.77,30.81,30.94,31.16,32.77,33.74,34.06,34.32,1.64
