Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),128.36,0.00,320.32,,,,,,139.69,,173.31,183.30,200.87,46.59
Active Decode Throughput Per User (tokens/sec/user),69.12,0.00,221.81,,,,,,71.09,,89.03,95.08,105.73,19.32
Active Prefill Throughput (tokens/sec),1513.23,39.52,2982.05,,,,,,1610.74,,2885.09,2948.80,2982.05,986.24
Active Prefill Throughput Per User (tokens/sec/user),1498.04,39.52,2982.05,,,,,,1491.36,,2885.09,2948.80,2982.05,986.30
Active Total Throughput (tokens/sec),418.33,53.84,3041.90,,,,,,142.78,,1550.95,2355.50,3002.64,713.28
Credit-to-Start Latency (ms),1.19,0.54,2.04,59.53,0.58,0.65,0.73,0.91,1.09,1.44,1.70,1.77,1.96,0.37
Decode Duration (ms),1791.53,249.17,3707.17,89576.64,409.67,715.57,1012.21,1447.45,1677.03,2217.34,2743.51,2815.00,3301.98,651.11
E2E Output Token Throughput (tokens/sec/user),65.15,49.22,82.11,3257.51,51.15,54.42,57.11,61.17,65.92,67.32,75.23,76.12,79.55,6.54
Effective Concurrency,1.98,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.13
Effective Decode Concurrency,1.78,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.43
Effective Decode Throughput (tokens/sec),127.52,0.00,320.32,,,,,,139.46,,173.28,182.98,200.87,47.58
Effective Decode Throughput Per User (tokens/sec/user),68.67,0.00,221.81,,,,,,70.96,,88.99,94.82,105.73,20.05
Effective Latency (CO-aware) (ms),1994.77,533.03,3824.17,99738.59,630.20,1018.73,1134.49,1624.39,1890.05,2389.19,2877.12,3025.22,3473.45,648.42
Effective Prefill Concurrency,0.20,0.00,2.00,,,,,,0.00,,1.00,1.00,1.00,0.41
Effective Prefill Throughput (tokens/sec),290.78,0.00,2982.05,,,,,,0.00,,1491.36,2288.60,2948.80,736.45
Effective Prefill Throughput Per User (tokens/sec/user),287.86,0.00,2982.05,,,,,,0.00,,1436.11,2288.60,2948.80,731.63
Effective Total Throughput (tokens/sec),418.30,0.00,3041.90,,,,,,142.78,,1550.95,2355.50,3002.64,713.26
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,44.14,8.00,85.00,2207.00,11.92,19.80,25.00,36.00,42.00,55.25,65.20,69.10,77.65,15.12
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),13.03,2.70,24.67,651.51,3.82,6.09,7.57,10.71,12.47,16.16,18.98,20.15,22.59,4.31
HTTP Data Sent (KB),1.56,0.17,6.49,77.84,0.17,0.18,0.18,0.20,1.01,2.47,3.63,4.44,6.02,1.53
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),1993.46,532.18,3822.83,99672.95,629.19,1017.27,1132.69,1623.32,1888.88,2387.77,2875.45,3024.07,3472.30,648.44
HTTP Receiving (ms),1793.87,249.18,3707.17,89693.27,409.66,715.57,1012.21,1447.45,1677.03,2217.33,2743.53,2814.99,3301.99,650.90
HTTP Sending (ms),0.25,0.12,0.39,12.59,0.13,0.16,0.21,0.23,0.25,0.28,0.30,0.32,0.37,0.05
HTTP Total Time (ms),1993.46,532.18,3822.83,99672.95,629.19,1017.27,1132.69,1623.32,1888.88,2387.77,2875.45,3024.07,3472.30,648.44
HTTP Waiting (TTFB) (ms),199.34,106.53,430.73,9967.09,109.09,114.59,125.67,150.99,182.36,236.81,293.56,328.29,397.74,70.66
Input Sequence Length (tokens),292.50,6.00,1271.00,14625.00,6.49,8.00,9.00,15.00,187.00,473.00,707.00,876.45,1179.86,309.01
Inter Chunk Latency (ms),41.59,23.52,265.15,89576.64,28.42,32.60,33.85,35.93,40.33,43.62,46.03,47.62,113.85,13.68
