Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),175.66,0.00,282.39,,,,,,181.88,,198.48,203.53,214.84,26.38
Active Decode Throughput Per User (tokens/sec/user),63.91,0.00,169.04,,,,,,61.37,,73.76,80.98,106.35,11.50
Active Prefill Throughput (tokens/sec),216.04,61.78,323.53,,,,,,166.79,,323.53,323.53,323.53,106.94
Active Prefill Throughput Per User (tokens/sec/user),91.26,61.78,156.75,,,,,,83.39,,107.84,107.84,130.88,20.25
Active Total Throughput (tokens/sec),181.96,63.83,323.53,,,,,,187.78,,187.78,187.78,323.53,34.67
Credit-to-Start Latency (ms),21.87,17.84,29.24,65.61,17.85,17.91,17.98,18.19,18.54,23.89,27.10,28.17,29.02,5.22
Decode Duration (ms),4466.24,4177.29,4715.28,13398.73,4183.87,4210.18,4243.07,4341.72,4506.15,4610.72,4673.46,4694.37,4711.10,221.44
E2E Output Token Throughput (tokens/sec/user),60.46,58.01,61.70,181.39,58.09,58.38,58.75,59.85,61.68,61.69,61.69,61.70,61.70,1.73
Effective Concurrency,2.82,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.50
Effective Decode Concurrency,2.72,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.69
Effective Decode Throughput (tokens/sec),170.34,0.00,282.39,,,,,,180.71,,198.48,202.16,214.84,39.76
Effective Decode Throughput Per User (tokens/sec/user),61.97,0.00,169.04,,,,,,61.23,,73.76,80.98,106.35,15.76
Effective Latency (CO-aware) (ms),4662.24,4309.96,4914.75,13986.73,4319.01,4355.17,4400.38,4535.99,4762.02,4838.38,4884.20,4899.48,4911.69,256.78
Effective Prefill Concurrency,0.11,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.50
Effective Prefill Throughput (tokens/sec),10.34,0.00,323.53,,,,,,0.00,,0.00,0.00,323.53,51.72
Effective Prefill Throughput Per User (tokens/sec/user),4.37,0.00,156.75,,,,,,0.00,,0.00,0.00,107.84,19.98
Effective Total Throughput (tokens/sec),180.68,0.00,323.53,,,,,,187.78,,187.78,187.78,323.53,37.73
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,99.00,90.00,107.00,297.00,90.20,91.00,92.00,95.00,100.00,103.50,105.60,106.30,106.86,6.98
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),8.24,6.12,11.62,24.72,6.14,6.21,6.29,6.55,6.97,9.30,10.69,11.16,11.53,2.42
HTTP Connection Overhead (ms),10.99,8.35,15.30,32.97,8.37,8.45,8.54,8.84,9.32,12.31,14.10,14.70,15.18,3.07
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),28.63,26.05,30.89,85.88,26.11,26.34,26.63,27.50,28.94,29.92,30.50,30.70,30.85,1.99
HTTP Data Sent (KB),0.24,0.23,0.25,0.73,0.23,0.23,0.23,0.24,0.25,0.25,0.25,0.25,0.25,0.01
HTTP DNS Lookup (ms),2.75,2.23,3.67,8.25,2.23,2.24,2.25,2.29,2.35,3.01,3.41,3.54,3.64,0.65
HTTP Duration (excl. conn) (ms),4638.04,4291.02,4894.89,13914.11,4299.76,4334.74,4378.46,4509.61,4728.21,4811.55,4861.55,4878.22,4891.55,254.64
HTTP Receiving (ms),4466.34,4177.36,4715.43,13399.01,4183.94,4210.25,4243.13,4341.79,4506.22,4610.82,4673.59,4694.51,4711.24,221.47
HTTP Sending (ms),13.33,8.34,21.85,40.00,8.37,8.49,8.63,9.07,9.80,15.83,19.44,20.65,21.61,6.06
HTTP Total Time (ms),4649.03,4299.37,4904.21,13947.08,4308.25,4343.78,4388.20,4521.44,4743.50,4823.86,4872.07,4888.14,4900.99,255.80
HTTP Waiting (TTFB) (ms),158.37,105.31,200.13,475.11,106.60,111.75,118.18,137.49,169.66,184.90,194.04,197.08,199.52,39.52
Input Sequence Length (tokens),17.00,14.00,19.00,51.00,14.08,14.40,14.80,16.00,18.00,18.50,18.80,18.90,18.98,2.16
Inter Chunk Latency (ms),45.57,16.80,66.14,13398.73,27.36,36.70,39.53,44.46,46.44,48.84,50.00,50.98,52.09,4.98
Inter Token Latency (ms),16.00,15.49,16.84,47.99,15.49,15.50,15.52,15.58,15.67,16.25,16.61,16.73,16.82,0.60
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),281.00,249.00,302.00,843.00,249.86,253.30,257.60,270.50,292.00,297.00,300.00,301.00,301.80,22.99
Output Token Throughput Per User (tokens/sec/user),62.59,59.37,64.58,187.78,59.46,59.82,60.26,61.60,63.83,64.21,64.43,64.50,64.56,2.30
Prefill Throughput Per User (tokens/sec/user),107.84,61.78,156.75,323.53,62.64,66.10,70.42,83.39,105.01,130.88,146.40,151.57,155.71,38.82
Reasoning Token Count (tokens),281.00,249.00,302.00,843.00,249.86,253.30,257.60,270.50,292.00,297.00,300.00,301.00,301.80,22.99
Request Latency (ms),4640.37,4292.13,4896.21,13921.12,4300.94,4336.19,4380.26,4512.45,4732.78,4814.50,4863.53,4879.87,4892.94,255.13
Time to First Token (ms),174.13,114.84,226.63,522.39,116.16,121.44,128.05,147.88,180.93,203.78,217.49,222.06,225.71,45.89
Time to Second Token (ms),53.30,40.70,66.14,159.90,40.95,41.94,43.17,46.88,53.06,59.60,63.52,64.83,65.88,10.39
Tokens In Flight (tokens),419.62,0.00,807.61,,,,,,430.73,,713.39,756.22,790.48,219.18

Metric,Value
Benchmark Duration (sec),4.90
Good Request Count,0.00
GoodRequestFraction (ratio),0.00
Goodput (requests/sec),0.00
Input Token Throughput (tokens/sec),10.34
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),170.95
Request Count,3.00
Request Throughput (requests/sec),0.61
Total Input Sequence Length (tokens),51.00
Total Output Sequence Length (tokens),843.00
Total Reasoning Tokens (tokens),843.00
Total Token Throughput (tokens/sec),181.29
