Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),34.88,0.00,2916.87,,,,,,41.22,,45.60,46.59,48.41,13.63
Active Decode Throughput Per User (tokens/sec/user),22.24,0.00,2916.87,,,,,,22.20,,24.00,24.38,25.07,7.99
Active Prefill Throughput (tokens/sec),1327.30,95.76,2261.27,,,,,,2261.27,,2261.27,2261.27,2261.27,1042.27
Active Prefill Throughput Per User (tokens/sec/user),1295.86,93.90,2261.27,,,,,,2261.27,,2261.27,2261.27,2261.27,1077.00
Active Total Throughput (tokens/sec),45.31,21.68,2282.95,,,,,,43.52,,44.30,44.30,44.30,149.25
Credit-to-Start Latency (ms),2.12,1.46,3.26,6.36,1.46,1.48,1.50,1.55,1.65,2.45,2.93,3.10,3.22,0.81
Decode Duration (ms),27980.94,22530.43,31135.09,83942.81,22685.37,23305.12,24079.80,26403.86,30277.30,30706.19,30963.53,31049.31,31117.93,3869.97
E2E Output Token Throughput (tokens/sec/user),21.93,21.61,22.48,65.80,21.62,21.62,21.63,21.66,21.70,22.09,22.33,22.41,22.47,0.39
Effective Concurrency,1.59,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.49
Effective Decode Concurrency,1.58,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.50
Effective Decode Throughput (tokens/sec),34.78,0.00,2916.87,,,,,,41.22,,45.60,46.59,48.41,13.73
Effective Decode Throughput Per User (tokens/sec/user),22.18,0.00,2916.87,,,,,,22.19,,24.00,24.38,25.07,8.06
Effective Latency (CO-aware) (ms),28170.78,22719.86,31277.99,84512.34,22875.75,23499.32,24278.78,26617.17,30514.49,30896.24,31125.29,31201.64,31262.72,3866.97
Effective Prefill Concurrency,0.01,0.00,2.00,,,,,,0.00,,0.00,0.00,0.00,0.13
Effective Prefill Throughput (tokens/sec),10.52,0.00,2261.27,,,,,,0.00,,0.00,0.00,0.00,149.86
Effective Prefill Throughput Per User (tokens/sec/user),10.27,0.00,2261.27,,,,,,0.00,,0.00,0.00,0.00,149.64
Effective Total Throughput (tokens/sec),45.30,0.00,2282.95,,,,,,43.52,,44.30,44.30,44.30,149.24
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,618.33,493.00,686.00,1855.00,496.66,511.30,529.60,584.50,676.00,681.00,684.00,685.00,685.80,88.72
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.79,0.00,1.19,2.38,0.02,0.12,0.24,0.60,1.19,1.19,1.19,1.19,1.19,0.56
HTTP Connection Overhead (ms),1.08,0.00,1.63,3.25,0.03,0.16,0.32,0.81,1.62,1.63,1.63,1.63,1.63,0.77
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),157.55,125.68,174.82,472.66,126.61,130.33,134.98,148.92,172.15,173.49,174.29,174.56,174.77,22.56
HTTP Data Sent (KB),0.96,0.21,2.45,2.88,0.21,0.21,0.21,0.22,0.23,1.34,2.00,2.22,2.40,1.05
HTTP DNS Lookup (ms),0.29,0.00,0.44,0.87,0.01,0.04,0.09,0.21,0.43,0.43,0.44,0.44,0.44,0.20
HTTP Duration (excl. conn) (ms),28168.46,22718.13,31276.09,84505.38,22873.99,23497.44,24276.74,26614.64,30511.15,30893.62,31123.10,31199.60,31260.79,3866.59
HTTP Receiving (ms),27980.99,22530.47,31135.21,83942.98,22685.41,23305.15,24079.84,26403.88,30277.30,30706.26,30963.63,31049.42,31118.05,3869.98
HTTP Sending (ms),1.23,0.24,1.74,3.69,0.27,0.39,0.54,0.98,1.71,1.72,1.73,1.74,1.74,0.70
HTTP Total Time (ms),28169.54,22719.75,31277.72,84508.63,22875.58,23498.89,24278.03,26615.45,30511.15,30894.44,31124.41,31201.07,31262.39,3866.27
HTTP Waiting (TTFB) (ms),186.24,139.17,233.61,558.71,140.11,143.85,148.52,162.55,185.93,209.77,224.07,228.84,232.65,38.55
Input Sequence Length (tokens),186.67,13.00,529.00,560.00,13.10,13.50,14.00,15.50,18.00,273.50,426.80,477.90,518.78,242.07
Inter Chunk Latency (ms),45.33,0.34,114.30,83942.81,39.62,41.14,41.98,43.25,45.32,47.12,48.55,49.56,53.61,4.61
Inter Token Latency (ms),45.37,44.20,46.13,136.12,44.23,44.36,44.52,45.00,45.79,45.96,46.06,46.09,46.12,0.84
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),618.33,493.00,686.00,1855.00,496.66,511.30,529.60,584.50,676.00,681.00,684.00,685.00,685.80,88.72
Output Token Count (tokens),618.33,493.00,686.00,1855.00,496.66,511.30,529.60,584.50,676.00,681.00,684.00,685.00,685.80,88.72
Output Token Throughput Per User (tokens/sec/user),22.05,21.68,22.62,66.14,21.68,21.70,21.71,21.76,21.84,22.23,22.47,22.55,22.61,0.41
Prefill Throughput Per User (tokens/sec/user),816.35,92.03,2261.27,2449.06,92.11,92.40,92.78,93.90,95.76,1178.51,1828.16,2044.71,2217.96,1021.71
Request Latency (ms),28168.66,22718.40,31276.34,84505.98,22874.25,23497.68,24276.97,26614.82,30511.24,30893.79,31123.32,31199.83,31261.04,3866.55
Time to First Output Token (ms),187.72,141.26,233.94,563.17,142.19,145.93,150.60,164.61,187.97,210.95,224.75,229.34,233.02,37.84
