Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),47.54,0.00,24542.77,,,,,,53.46,,55.56,56.38,58.48,73.11
Active Decode Throughput Per User (tokens/sec/user),27.23,0.00,12271.39,,,,,,27.23,,28.83,29.19,30.00,36.23
Active Prefill Throughput (tokens/sec),322.90,64.42,494.13,,,,,,195.47,,494.13,494.13,494.13,171.53
Active Prefill Throughput Per User (tokens/sec/user),285.85,64.42,494.13,,,,,,97.74,,494.13,494.13,494.13,202.77
Active Total Throughput (tokens/sec),60.98,26.70,520.83,,,,,,53.39,,54.58,54.58,520.83,71.51
Credit-to-Start Latency (ms),1.23,0.97,1.41,3.68,0.98,1.00,1.04,1.14,1.31,1.36,1.39,1.40,1.40,0.19
Decode Duration (ms),4714.31,2435.34,6292.41,14142.92,2494.94,2733.32,3031.31,3925.26,5415.18,5853.79,6116.96,6204.68,6274.86,1650.79
E2E Output Token Throughput (tokens/sec/user),26.21,25.18,27.19,78.64,25.20,25.29,25.40,25.73,26.28,26.73,27.01,27.10,27.17,0.82
Effective Concurrency,1.78,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.41
Effective Decode Concurrency,1.72,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.49
Effective Decode Throughput (tokens/sec),46.73,0.00,24542.77,,,,,,53.38,,55.56,56.38,58.48,72.74
Effective Decode Throughput Per User (tokens/sec/user),26.77,0.00,12271.39,,,,,,27.20,,28.83,29.19,30.00,36.09
Effective Latency (CO-aware) (ms),4882.10,2622.92,6431.16,14646.30,2682.31,2919.85,3216.78,4107.57,5592.21,6011.69,6263.37,6347.27,6414.38,1633.78
Effective Prefill Concurrency,0.06,0.00,2.00,,,,,,0.00,,0.00,0.00,2.00,0.30
Effective Prefill Throughput (tokens/sec),14.24,0.00,494.13,,,,,,0.00,,0.00,0.00,494.13,75.44
Effective Prefill Throughput Per User (tokens/sec/user),12.60,0.00,494.13,,,,,,0.00,,0.00,0.00,494.13,72.50
Effective Total Throughput (tokens/sec),60.96,0.00,520.83,,,,,,53.39,,54.58,54.58,520.83,71.50
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,129.00,66.00,169.00,387.00,67.72,74.60,83.20,109.00,152.00,160.50,165.60,167.30,168.66,45.09
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.56,0.00,0.87,1.68,0.02,0.08,0.16,0.40,0.80,0.84,0.86,0.87,0.87,0.40
HTTP Connection Overhead (ms),0.84,0.00,1.32,2.51,0.02,0.12,0.24,0.59,1.18,1.25,1.30,1.31,1.32,0.59
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
