Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),76.21,0.00,220.81,,,,,,80.00,,88.54,90.63,93.05,12.75
Active Decode Throughput Per User (tokens/sec/user),28.21,0.00,220.81,,,,,,27.67,,30.92,31.40,33.86,5.75
Active Prefill Throughput (tokens/sec),143.09,53.69,153.21,,,,,,153.21,,153.21,153.21,153.21,22.69
Active Prefill Throughput Per User (tokens/sec/user),50.28,46.24,60.74,,,,,,51.07,,51.07,51.07,51.07,1.81
Active Total Throughput (tokens/sec),80.42,28.21,153.21,,,,,,83.74,,83.74,120.68,153.21,20.15
Credit-to-Start Latency (ms),1.42,1.20,1.57,4.25,1.21,1.23,1.26,1.34,1.49,1.53,1.55,1.56,1.57,0.16
Decode Duration (ms),5507.51,4487.28,6062.08,16522.53,4517.00,4635.87,4784.46,5230.22,5973.17,6017.62,6044.30,6053.19,6060.30,722.32
E2E Output Token Throughput (tokens/sec/user),26.54,25.71,27.12,79.62,25.73,25.82,25.93,26.25,26.79,26.96,27.05,27.09,27.11,0.60
Effective Concurrency,2.75,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.45
Effective Decode Concurrency,2.60,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.73
Effective Decode Throughput (tokens/sec),72.81,0.00,220.81,,,,,,79.70,,88.49,90.63,93.05,20.08
Effective Decode Throughput Per User (tokens/sec/user),26.95,0.00,220.81,,,,,,27.53,,30.86,31.40,33.74,8.09
Effective Latency (CO-aware) (ms),5825.71,4824.01,6343.16,17477.14,4853.73,4972.61,5121.20,5566.99,6309.96,6326.56,6336.52,6339.84,6342.50,708.44
Effective Prefill Concurrency,0.15,0.00,3.00,,,,,,0.00,,0.00,2.00,3.00,0.64
Effective Prefill Throughput (tokens/sec),7.56,0.00,153.21,,,,,,0.00,,0.00,92.47,153.21,32.44
Effective Prefill Throughput Per User (tokens/sec/user),2.66,0.00,60.74,,,,,,0.00,,0.00,46.24,51.07,11.26
Effective Total Throughput (tokens/sec),80.38,0.00,153.21,,,,,,83.74,,83.74,120.68,153.21,20.23
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.16,0.96,1.33,3.49,0.97,0.99,1.01,1.08,1.19,1.26,1.31,1.32,1.33,0.15
HTTP Connection Overhead (ms),1.60,1.35,1.80,4.80,1.36,1.38,1.41,1.50,1.64,1.72,1.77,1.79,1.80,0.19
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),39.18,31.38,43.45,117.53,31.60,32.51,33.64,37.04,42.71,43.08,43.30,43.37,43.43,5.52
HTTP Data Sent (KB),0.22,0.20,0.23,0.65,0.20,0.20,0.21,0.21,0.22,0.22,0.23,0.23,0.23,0.01
HTTP DNS Lookup (ms),0.44,0.39,0.47,1.31,0.39,0.40,0.40,0.42,0.45,0.46,0.47,0.47,0.47,0.03
HTTP Duration (excl. conn) (ms),5824.09,4822.30,6341.81,17472.28,4852.02,4970.89,5119.47,5565.23,6308.17,6324.99,6335.08,6338.45,6341.14,708.51
HTTP Receiving (ms),5507.59,4487.32,6062.22,16522.78,4517.04,4635.91,4784.50,5230.28,5973.25,6017.73,6044.42,6053.32,6060.44,722.36
HTTP Sending (ms),1.65,1.36,1.86,4.96,1.37,1.40,1.44,1.55,1.74,1.80,1.83,1.85,1.86,0.21
HTTP Total Time (ms),5825.69,4824.10,6343.16,17477.08,4853.82,4972.67,5121.25,5566.96,6309.81,6326.49,6336.49,6339.83,6342.50,708.36
HTTP Waiting (TTFB) (ms),314.85,278.23,333.19,944.54,279.33,283.72,289.21,305.68,333.12,333.15,333.17,333.18,333.19,25.89
Input Sequence Length (tokens),16.00,13.00,18.00,48.00,13.08,13.40,13.80,15.00,17.00,17.50,17.80,17.90,17.98,2.16
Inter Chunk Latency (ms),35.76,4.53,55.39,16522.53,29.64,31.86,32.45,33.78,36.26,37.54,39.01,39.52,41.68,3.07
Inter Token Latency (ms),35.83,35.45,36.48,107.49,35.45,35.46,35.47,35.50,35.55,36.02,36.30,36.39,36.46,0.46
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Output Token Count (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Output Token Throughput Per User (tokens/sec/user),27.91,27.41,28.21,83.74,27.43,27.48,27.55,27.77,28.13,28.17,28.19,28.20,28.21,0.36
Prefill Throughput Per User (tokens/sec/user),51.07,38.78,60.74,153.21,39.08,40.27,41.76,46.24,53.69,57.22,59.33,60.03,60.60,9.15
Request Latency (ms),5824.29,4822.53,6341.96,17472.88,4852.24,4971.11,5119.70,5565.46,6308.39,6325.18,6335.25,6338.61,6341.29,708.49
Time to First Output Token (ms),316.79,279.89,335.25,950.36,280.99,285.42,290.95,307.55,335.22,335.24,335.24,335.25,335.25,26.09
Time to First Token (ms),316.79,279.89,335.25,950.36,280.99,285.42,290.95,307.55,335.22,335.24,335.24,335.25,335.25,26.09
Time to Second Token (ms),39.93,32.19,55.39,119.80,32.19,32.19,32.20,32.21,32.22,43.81,50.75,53.07,54.92,10.93
Tokens In Flight (tokens),247.66,0.00,421.00,,,,,,281.00,,368.00,394.00,415.00,107.60

Metric,Value
Benchmark Duration (sec),6.34
Input Token Throughput (tokens/sec),7.56
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),73.28
Request Count,3.00
Request Throughput (requests/sec),0.47
Total Input Sequence Length (tokens),48.00
