Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),144.21,49.62,279.50,,,,,,136.46,,188.19,211.28,233.15,37.48
Active Decode Throughput Per User (tokens/sec/user),55.95,24.81,99.29,,,,,,55.07,,70.43,75.66,90.45,12.17
Active Prefill Throughput (tokens/sec),272.66,82.49,317.01,,,,,,317.01,,317.01,317.01,317.01,58.27
Active Prefill Throughput Per User (tokens/sec/user),103.01,82.49,114.38,,,,,,105.67,,105.67,105.67,105.67,3.55
Active Total Throughput (tokens/sec),153.53,51.89,317.01,,,,,,164.08,,164.08,255.71,317.01,44.38
Credit-to-Start Latency (ms),1.46,1.28,1.59,4.37,1.28,1.30,1.32,1.39,1.50,1.55,1.57,1.58,1.58,0.13
Decode Duration (ms),2602.79,2043.04,2910.28,7808.37,2059.28,2124.24,2205.44,2449.04,2855.04,2882.66,2899.23,2904.76,2909.18,396.44
E2E Output Token Throughput (tokens/sec/user),52.24,49.55,57.19,156.73,49.55,49.59,49.63,49.77,49.99,53.59,55.75,56.47,57.05,3.50
Effective Concurrency,2.68,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.55
Effective Decode Concurrency,2.54,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.75
Effective Decode Throughput (tokens/sec),139.32,0.00,279.50,,,,,,135.44,,188.15,211.28,233.15,45.15
Effective Decode Throughput Per User (tokens/sec/user),54.05,0.00,99.29,,,,,,55.07,,70.43,75.66,90.45,15.67
Effective Latency (CO-aware) (ms),2742.53,2202.00,3069.16,8227.59,2217.08,2277.44,2352.88,2579.21,2956.43,3012.80,3046.61,3057.88,3066.90,384.98
Effective Prefill Concurrency,0.14,0.00,3.00,,,,,,0.00,,0.00,2.00,3.00,0.59
Effective Prefill Throughput (tokens/sec),14.00,0.00,317.01,,,,,,0.00,,0.00,196.87,317.01,61.60
Effective Prefill Throughput Per User (tokens/sec/user),5.29,0.00,114.38,,,,,,0.00,,0.00,98.44,105.67,22.75
Effective Total Throughput (tokens/sec),153.32,0.00,317.01,,,,,,164.08,,164.08,255.71,317.01,44.71
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,49.00,37.00,56.00,147.00,37.34,38.70,40.40,45.50,54.00,55.00,55.60,55.80,55.96,8.52
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.10,0.89,1.37,3.30,0.89,0.90,0.92,0.96,1.03,1.20,1.31,1.34,1.37,0.20
HTTP Connection Overhead (ms),1.58,1.28,1.94,4.73,1.28,1.30,1.32,1.39,1.51,1.73,1.86,1.90,1.93,0.28
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),14.40,11.01,16.35,43.21,11.10,11.49,11.98,13.43,15.85,16.10,16.25,16.30,16.34,2.41
HTTP Data Sent (KB),0.25,0.24,0.28,0.76,0.24,0.24,0.24,0.24,0.24,0.26,0.27,0.27,0.28,0.02
HTTP DNS Lookup (ms),0.48,0.39,0.57,1.43,0.39,0.40,0.41,0.43,0.48,0.52,0.55,0.56,0.56,0.07
HTTP Duration (excl. conn) (ms),2740.84,2200.10,3067.68,8222.53,2215.19,2275.56,2351.03,2577.42,2954.74,3011.21,3045.10,3056.39,3065.43,385.13
HTTP Receiving (ms),2602.85,2043.09,2910.33,7808.56,2059.33,2124.30,2205.50,2449.11,2855.13,2882.73,2899.29,2904.81,2909.23,396.45
HTTP Sending (ms),1.59,1.28,2.01,4.78,1.28,1.30,1.32,1.38,1.48,1.75,1.91,1.96,2.00,0.31
HTTP Total Time (ms),2742.42,2202.04,3069.20,8227.26,2217.12,2277.44,2352.84,2579.03,2956.02,3012.61,3046.56,3057.88,3066.93,384.89
HTTP Waiting (TTFB) (ms),136.40,98.33,155.87,409.19,99.46,103.99,109.66,126.66,154.99,155.43,155.69,155.78,155.85,26.92
Input Sequence Length (tokens),14.33,12.00,18.00,43.00,12.02,12.10,12.20,12.50,13.00,15.50,17.00,17.50,17.90,2.62
Inter Chunk Latency (ms),54.22,27.65,83.49,7808.37,32.70,38.39,40.58,46.04,50.23,61.62,72.14,75.78,83.39,11.83
Inter Token Latency (ms),18.34,16.99,19.27,55.01,17.03,17.17,17.34,17.87,18.74,19.01,19.17,19.22,19.26,0.97
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
Output Token Throughput Per User (tokens/sec/user),54.69,51.89,58.84,164.08,51.91,52.03,52.18,52.62,53.35,56.10,57.74,58.29,58.73,2.99
Prefill Throughput Per User (tokens/sec/user),105.67,82.49,120.14,317.01,83.13,85.68,88.87,98.44,114.38,117.26,118.99,119.56,120.02,16.56
Reasoning Token Count (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
Request Latency (ms),2741.07,2200.41,3067.88,8223.22,2215.50,2275.86,2351.31,2577.67,2954.93,3011.40,3045.29,3056.58,3065.62,385.08
Time to First Token (ms),138.28,99.89,157.60,414.85,101.04,105.63,111.38,128.63,157.37,157.48,157.55,157.57,157.59,27.15
Time to Second Token (ms),44.75,38.29,57.56,134.24,38.30,38.30,38.31,38.34,38.39,47.97,53.73,55.64,57.18,9.06
Tokens In Flight (tokens),218.60,0.00,371.12,,,,,,245.92,,325.93,344.29,362.18,92.52

Metric,Value
Benchmark Duration (sec),3.07
Input Token Throughput (tokens/sec),14.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),140.30
Request Count,3.00
Request Throughput (requests/sec),0.98
Total Input Sequence Length (tokens),43.00
Total Output Sequence Length (tokens),431.00
Total Reasoning Tokens (tokens),431.00
Total Token Throughput (tokens/sec),154.29
