Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),120.60,0.00,235.53,,,,,,132.04,,141.19,143.74,167.54,30.70
Active Decode Throughput Per User (tokens/sec/user),16.55,0.00,187.92,,,,,,16.85,,18.79,23.41,28.60,4.28
Active Prefill Throughput (tokens/sec),917.19,36.30,2115.88,,,,,,749.08,,1807.15,2007.68,2115.88,661.70
Active Prefill Throughput Per User (tokens/sec/user),848.02,31.24,2115.88,,,,,,749.08,,1751.46,1807.15,2115.88,613.81
Active Total Throughput (tokens/sec),300.27,23.60,2224.15,,,,,,127.50,,861.38,1606.73,2099.25,463.15
Credit-to-Start Latency (ms),1.34,0.65,3.83,66.79,0.67,0.70,0.73,0.96,1.15,1.52,1.88,3.02,3.56,0.66
Decode Duration (ms),7842.63,1931.50,15554.94,392131.38,2468.71,3818.00,4882.93,6328.16,7814.48,9448.65,10924.00,12190.80,14225.73,2625.68
E2E Output Token Throughput (tokens/sec/user),15.92,12.36,22.38,796.00,13.46,14.61,14.85,15.20,15.70,16.29,17.24,17.92,20.55,1.37
Effective Concurrency,7.64,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.30
Effective Decode Concurrency,7.40,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.40
Effective Decode Throughput (tokens/sec),120.21,0.00,235.53,,,,,,131.95,,141.19,143.74,167.54,31.41
Effective Decode Throughput Per User (tokens/sec/user),16.50,0.00,187.92,,,,,,16.85,,18.71,23.41,28.60,4.38
Effective Latency (CO-aware) (ms),8098.28,2347.73,15747.68,404913.83,2800.42,4059.02,5192.38,6556.04,8084.72,9698.45,11244.95,12464.48,14455.29,2618.45
Effective Prefill Concurrency,0.24,0.00,8.00,,,,,,0.00,,1.00,1.00,2.00,0.67
Effective Prefill Throughput (tokens/sec),180.04,0.00,2115.88,,,,,,0.00,,749.08,1496.45,2007.68,467.62
Effective Prefill Throughput Per User (tokens/sec/user),166.46,0.00,2115.88,,,,,,0.00,,749.08,1361.64,1807.15,432.91
Effective Total Throughput (tokens/sec),300.25,0.00,2224.15,,,,,,127.50,,861.38,1606.73,2099.25,463.14
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,128.38,29.00,249.00,6419.00,38.80,69.60,83.20,104.00,125.00,154.25,170.70,195.10,225.97,40.25
HTTP Chunks Sent,1.00,1.00,1.00,50.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.12,0.00,1.48,5.78,0.00,0.00,0.00,0.00,0.00,0.00,0.09,1.06,1.41,0.36
HTTP Connection Overhead (ms),0.16,0.00,2.20,8.19,0.00,0.00,0.00,0.00,0.00,0.00,0.13,1.43,2.05,0.50
HTTP Connection Reused (ratio),0.90,0.00,1.00,45.00,0.00,0.00,0.90,1.00,1.00,1.00,1.00,1.00,1.00,0.30
HTTP Data Received (KB),32.51,7.61,62.75,1625.64,10.07,17.80,21.18,26.44,31.67,38.97,43.13,49.24,57.01,10.09
HTTP Data Sent (KB),1.03,0.14,3.54,51.42,0.14,0.15,0.16,0.17,0.76,1.55,2.51,2.95,3.30,0.96
HTTP DNS Lookup (ms),0.05,0.00,0.72,2.41,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.41,0.64,0.15
HTTP Duration (excl. conn) (ms),8096.82,2346.53,15745.85,404840.79,2799.12,4057.67,5191.22,6554.47,8083.68,9697.48,11243.81,12462.38,14453.73,2618.33
HTTP Receiving (ms),7842.64,1931.50,15554.96,392131.77,2468.70,3818.02,4882.95,6328.17,7814.49,9448.65,10924.01,12190.80,14225.74,2625.68
HTTP Sending (ms),0.40,0.12,2.01,20.08,0.13,0.15,0.17,0.23,0.27,0.32,0.56,1.55,1.99,0.44
HTTP Total Time (ms),8096.98,2346.53,15745.85,404848.99,2799.12,4058.88,5191.22,6555.45,8083.68,9697.48,11243.81,12462.38,14453.73,2618.21
HTTP Waiting (TTFB) (ms),253.78,169.09,414.87,12688.95,177.15,188.40,190.56,208.82,243.21,288.55,326.55,334.23,391.48,52.63
Input Sequence Length (tokens),190.78,6.00,701.00,9539.00,6.49,7.45,8.90,11.25,134.00,305.25,506.60,580.55,652.49,198.38
Inter Chunk Latency (ms),61.57,5.32,197.18,392131.38,37.57,47.19,54.04,57.01,59.08,61.35,64.26,82.97,150.04,16.35
Inter Token Latency (ms),61.42,42.37,68.98,3071.16,47.40,53.87,55.63,59.81,62.58,63.62,65.88,66.29,67.70,4.40
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),128.38,29.00,249.00,6419.00,38.80,69.60,83.20,104.00,125.00,154.25,170.70,195.10,225.97,40.25
Output Token Count (tokens),128.38,29.00,249.00,6419.00,38.80,69.60,83.20,104.00,125.00,154.25,170.70,195.10,225.97,40.25
Output Token Throughput Per User (tokens/sec/user),16.38,14.50,23.60,819.00,14.78,15.08,15.18,15.72,15.98,16.72,17.98,18.57,21.35,1.41
Prefill Throughput Per User (tokens/sec/user),648.35,25.00,2115.88,32417.52,29.08,36.83,40.96,56.05,562.47,998.09,1589.28,1765.35,1964.60,610.22
Request Latency (ms),8096.94,2346.65,15745.94,404847.05,2799.27,4057.84,5191.31,6554.68,8083.80,9697.59,11243.93,12462.49,14453.85,2618.32
Time to First Output Token (ms),254.31,169.33,415.15,12715.67,177.56,188.74,190.92,209.24,243.65,288.79,326.96,334.61,391.87,52.58
Time to First Token (ms),254.31,169.33,415.15,12715.67,177.56,188.74,190.92,209.24,243.65,288.79,326.96,334.61,391.87,52.58
Time to Second Token (ms),58.74,37.75,115.00,2937.09,37.78,37.85,37.93,56.76,59.17,61.90,64.06,68.90,107.54,12.94
Tokens In Flight (tokens),1954.19,0.00,3442.00,,,,,,2072.00,,3092.00,3201.00,3380.00,904.57

Metric,Value
Benchmark Duration (sec),52.98
Input Token Throughput (tokens/sec),180.04
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),121.15
Request Count,50.00
Request Throughput (requests/sec),0.94
Total Input Sequence Length (tokens),9539.00
Total Output Sequence Length (tokens),6419.00
Total Output Tokens (tokens),6419.00
Total Token Throughput (tokens/sec),301.20
