Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),148.28,0.00,315.17,,,,,,122.06,,221.50,223.18,248.03,47.74
Active Decode Throughput Per User (tokens/sec/user),91.62,0.00,240.71,,,,,,93.57,,118.24,120.78,147.14,25.75
Active Prefill Throughput (tokens/sec),272.40,74.45,334.47,,,,,,334.47,,334.47,334.47,334.47,85.40
Active Prefill Throughput Per User (tokens/sec/user),99.79,74.45,130.01,,,,,,111.49,,111.49,111.49,111.49,16.21
Active Total Throughput (tokens/sec),162.42,80.49,334.47,,,,,,162.82,,233.04,334.47,334.47,77.91
Credit-to-Start Latency (ms),1.90,1.71,2.02,5.70,1.71,1.74,1.76,1.84,1.97,1.99,2.01,2.01,2.02,0.14
Decode Duration (ms),1151.66,683.57,1895.04,3454.98,687.43,702.85,722.13,779.97,876.37,1385.70,1691.31,1793.17,1874.67,531.51
E2E Output Token Throughput (tokens/sec/user),68.69,58.00,84.46,206.06,58.12,58.56,59.12,60.80,63.59,74.03,80.29,82.38,84.05,11.39
Effective Concurrency,1.94,0.00,3.00,,,,,,2.00,,3.00,3.00,3.00,0.95
Effective Decode Concurrency,1.72,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,1.00
Effective Decode Throughput (tokens/sec),140.02,0.00,315.17,,,,,,119.74,,221.50,223.18,248.03,57.52
Effective Decode Throughput Per User (tokens/sec/user),86.51,0.00,240.71,,,,,,85.05,,118.24,120.78,147.14,32.67
Effective Latency (CO-aware) (ms),1296.40,846.77,2002.84,3889.21,850.63,866.06,885.34,943.18,1039.59,1521.22,1810.19,1906.51,1983.57,505.69
Effective Prefill Concurrency,0.21,0.00,3.00,,,,,,0.00,,0.00,3.00,3.00,0.73
Effective Prefill Throughput (tokens/sec),21.93,0.00,334.47,,,,,,0.00,,0.00,334.47,334.47,77.97
Effective Prefill Throughput Per User (tokens/sec/user),8.03,0.00,130.01,,,,,,0.00,,0.00,111.49,111.49,27.53
Effective Total Throughput (tokens/sec),161.95,0.00,334.47,,,,,,162.82,,233.04,334.47,334.47,78.28
