Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),27.27,0.00,23504.87,,,,,,27.08,,29.79,30.63,31.76,17.29
Active Decode Throughput Per User (tokens/sec/user),27.27,0.00,23504.87,,,,,,27.08,,29.79,30.63,31.76,17.29
Active Prefill Throughput (tokens/sec),3526.31,54.46,10776.79,,,,,,2937.90,,8158.57,9180.75,10776.79,2459.11
Active Prefill Throughput Per User (tokens/sec/user),3526.31,54.46,10776.79,,,,,,2937.90,,8158.57,9180.75,10776.79,2459.11
Active Total Throughput (tokens/sec),84.92,26.00,10776.79,,,,,,27.10,,28.78,28.97,2834.63,545.94
Credit-to-Start Latency (ms),1.45,0.48,3.10,72.44,0.57,0.68,0.76,0.96,1.37,1.92,2.30,2.43,2.91,0.61
Decode Duration (ms),19027.64,4200.54,35180.37,951382.24,5716.24,9368.07,10711.09,15538.65,19019.10,23191.05,25438.77,29171.23,32421.76,6172.36
E2E Output Token Throughput (tokens/sec/user),26.83,22.97,28.66,1341.71,24.21,25.67,25.91,26.03,26.87,27.54,28.42,28.45,28.62,1.07
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.98,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.13
Effective Decode Throughput (tokens/sec),26.82,0.00,23504.87,,,,,,27.04,,29.76,30.61,31.75,17.50
Effective Decode Throughput Per User (tokens/sec/user),26.82,0.00,23504.87,,,,,,27.04,,29.76,30.61,31.75,17.50
Effective Latency (CO-aware) (ms),19347.87,4965.56,35290.89,967393.45,6219.92,9713.15,10850.75,15808.03,19312.45,23335.35,25605.94,29580.26,32625.89,6135.14
Effective Prefill Concurrency,0.02,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.13
Effective Prefill Throughput (tokens/sec),58.09,0.00,10776.79,,,,,,0.00,,0.00,0.00,2834.63,548.73
Effective Prefill Throughput Per User (tokens/sec/user),58.09,0.00,10776.79,,,,,,0.00,,0.00,0.00,2834.63,548.73
