Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),108.13,0.00,254.98,,,,,,103.61,,126.80,136.97,171.71,16.20
Active Decode Throughput Per User (tokens/sec/user),108.13,0.00,254.98,,,,,,103.61,,126.80,136.97,171.71,16.20
Active Prefill Throughput (tokens/sec),1302.47,150.07,1709.58,,,,,,1514.67,,1709.58,1709.58,1709.58,614.24
Active Prefill Throughput Per User (tokens/sec/user),1302.47,150.07,1709.58,,,,,,1514.67,,1709.58,1709.58,1709.58,614.24
Active Total Throughput (tokens/sec),225.53,101.66,1709.58,,,,,,113.24,,115.05,1514.67,1709.58,404.43
Credit-to-Start Latency (ms),1.14,0.60,1.55,3.42,0.61,0.66,0.73,0.93,1.27,1.41,1.49,1.52,1.54,0.40
Decode Duration (ms),1122.15,644.66,1652.65,3366.44,653.15,687.10,729.55,856.90,1069.14,1360.89,1535.95,1594.30,1640.98,413.21
E2E Output Token Throughput (tokens/sec/user),98.11,95.93,100.86,294.33,95.96,96.09,96.25,96.73,97.54,99.20,100.20,100.53,100.79,2.05
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.05
Effective Decode Concurrency,0.90,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.30
Effective Decode Throughput (tokens/sec),97.27,0.00,254.98,,,,,,102.96,,126.67,132.01,154.72,35.95
Effective Decode Throughput Per User (tokens/sec/user),97.27,0.00,254.98,,,,,,102.96,,126.67,132.01,154.72,35.95
Effective Latency (CO-aware) (ms),1245.62,772.01,1734.16,3736.86,781.19,817.88,863.75,1001.35,1230.69,1482.42,1633.46,1683.81,1724.09,392.94
Effective Prefill Concurrency,0.10,0.00,1.00,,,,,,0.00,,0.00,1.00,1.00,0.30
Effective Prefill Throughput (tokens/sec),127.73,0.00,1709.58,,,,,,0.00,,0.00,1514.67,1709.58,432.49
Effective Prefill Throughput Per User (tokens/sec/user),127.73,0.00,1709.58,,,,,,0.00,,0.00,1514.67,1709.58,432.49
Effective Total Throughput (tokens/sec),225.00,0.00,1709.58,,,,,,113.24,,115.05,1514.67,1709.58,404.10
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,38.67,23.00,56.00,116.00,23.28,24.40,25.80,30.00,37.00,46.50,52.20,54.10,55.62,13.52
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.38,0.00,1.13,1.13,0.00,0.00,0.00,0.00,0.00,0.56,0.90,1.02,1.11,0.53
HTTP Connection Overhead (ms),0.56,0.00,1.69,1.69,0.00,0.00,0.00,0.00,0.00,0.84,1.35,1.52,1.65,0.79
HTTP Connection Reused (ratio),0.67,0.00,1.00,2.00,0.02,0.10,0.20,0.50,1.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),11.50,7.01,16.44,34.49,7.09,7.41,7.81,9.02,11.04,13.74,15.36,15.90,16.33,3.87
HTTP Data Sent (KB),0.96,0.24,1.55,2.89,0.26,0.33,0.41,0.67,1.11,1.33,1.46,1.50,1.54,0.54
HTTP DNS Lookup (ms),0.19,0.00,0.56,0.56,0.00,0.00,0.00,0.00,0.00,0.28,0.45,0.50,0.55,0.26
HTTP Duration (excl. conn) (ms),1244.35,771.34,1732.42,3733.05,780.50,817.13,862.93,1000.32,1229.29,1480.86,1631.79,1682.10,1722.35,392.50
HTTP Receiving (ms),1122.16,644.66,1652.68,3366.49,653.15,687.11,729.56,856.90,1069.14,1360.91,1535.98,1594.33,1641.01,413.23
HTTP Sending (ms),0.66,0.24,1.50,1.97,0.24,0.24,0.24,0.24,0.24,0.87,1.25,1.37,1.47,0.59
HTTP Total Time (ms),1244.91,771.34,1734.10,3734.73,780.50,817.13,862.93,1000.32,1229.29,1481.70,1633.14,1683.62,1724.01,393.20
HTTP Waiting (TTFB) (ms),121.53,78.24,159.91,364.58,79.20,83.06,87.88,102.34,126.44,143.17,153.22,156.56,159.24,33.52
Input Sequence Length (tokens),159.33,12.00,274.00,478.00,15.60,30.00,48.00,102.00,192.00,233.00,257.60,265.80,272.36,109.43
Inter Chunk Latency (ms),29.79,17.62,38.18,3366.44,18.23,23.50,24.82,27.29,30.29,32.79,33.45,34.72,37.88,3.82
Inter Token Latency (ms),9.12,8.69,9.84,27.36,8.69,8.71,8.72,8.76,8.83,9.33,9.64,9.74,9.82,0.51
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Output Token Throughput Per User (tokens/sec/user),109.98,101.66,115.05,329.94,101.89,102.81,103.97,107.45,113.24,114.14,114.68,114.86,115.01,5.93
Prefill Throughput Per User (tokens/sec/user),1124.77,150.07,1709.58,3374.32,177.36,286.53,422.99,832.37,1514.67,1612.12,1670.60,1690.09,1705.68,693.80
Reasoning Token Count (tokens),122.33,74.00,169.00,367.00,75.00,79.00,84.00,99.00,124.00,146.50,160.00,164.50,168.10,38.80
Request Latency (ms),1244.48,771.42,1732.61,3733.44,780.58,817.22,863.02,1000.42,1229.41,1481.01,1631.97,1682.29,1722.55,392.55
Time to First Token (ms),122.33,79.96,160.27,367.00,80.90,84.64,89.32,103.36,126.76,143.52,153.57,156.92,159.60,32.94
Time to Second Token (ms),24.63,21.45,29.96,73.88,21.47,21.55,21.65,21.96,22.47,26.22,28.46,29.21,29.81,3.79
Tokens In Flight (tokens),195.85,0.00,398.00,,,,,,193.00,,353.58,374.08,391.17,113.53

Metric,Value
Benchmark Duration (sec),3.74
Input Token Throughput (tokens/sec),127.73
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),98.07
Request Count,3.00
Request Throughput (requests/sec),0.80
Total Input Sequence Length (tokens),478.00
Total Output Sequence Length (tokens),367.00
Total Reasoning Tokens (tokens),367.00
Total Token Throughput (tokens/sec),225.80
