Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),140.01,0.00,220.95,,,,,,144.11,,157.83,164.22,178.98,16.84
Active Decode Throughput Per User (tokens/sec/user),52.12,0.00,206.92,,,,,,49.91,,61.19,63.01,77.16,8.76
Active Prefill Throughput (tokens/sec),309.56,83.84,313.53,,,,,,313.53,,313.53,313.53,313.53,21.57
Active Prefill Throughput Per User (tokens/sec/user),104.25,83.84,109.70,,,,,,104.51,,104.51,104.51,104.51,1.40
Active Total Throughput (tokens/sec),147.83,51.90,313.53,,,,,,152.90,,152.90,152.90,313.53,42.00
Credit-to-Start Latency (ms),1.28,1.24,1.35,3.84,1.24,1.24,1.24,1.25,1.25,1.30,1.33,1.34,1.35,0.05
Decode Duration (ms),3013.70,2487.06,3294.84,9041.11,2502.50,2564.28,2641.49,2873.13,3259.21,3277.02,3287.72,3291.28,3294.13,372.68
E2E Output Token Throughput (tokens/sec/user),48.79,47.02,49.86,146.38,47.07,47.27,47.52,48.26,49.50,49.68,49.79,49.82,49.85,1.26
Effective Concurrency,2.75,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.46
Effective Decode Concurrency,2.62,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.72
Effective Decode Throughput (tokens/sec),133.80,0.00,220.95,,,,,,143.41,,157.23,164.22,178.98,33.18
Effective Decode Throughput Per User (tokens/sec/user),49.81,0.00,206.92,,,,,,49.73,,61.00,62.83,77.16,13.73
Effective Latency (CO-aware) (ms),3168.33,2638.33,3451.05,9505.00,2653.88,2716.06,2793.79,3026.97,3415.61,3433.33,3443.97,3447.51,3450.34,375.05
Effective Prefill Concurrency,0.13,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.62
Effective Prefill Throughput (tokens/sec),13.90,0.00,313.53,,,,,,0.00,,0.00,0.00,313.53,64.27
Effective Prefill Throughput Per User (tokens/sec/user),4.68,0.00,109.70,,,,,,0.00,,0.00,0.00,104.51,21.59
Effective Total Throughput (tokens/sec),147.70,0.00,313.53,,,,,,152.90,,152.90,152.90,313.53,42.20
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.85,0.81,0.92,2.56,0.81,0.81,0.82,0.82,0.83,0.87,0.90,0.91,0.92,0.05
HTTP Connection Overhead (ms),1.26,1.15,1.38,3.79,1.15,1.16,1.17,1.21,1.26,1.32,1.35,1.36,1.37,0.09
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),40.10,32.14,44.47,120.30,32.37,33.29,34.45,37.91,43.69,44.08,44.32,44.40,44.46,5.64
HTTP Data Sent (KB),0.22,0.21,0.23,0.66,0.21,0.21,0.21,0.22,0.23,0.23,0.23,0.23,0.23,0.01
HTTP DNS Lookup (ms),0.41,0.34,0.46,1.23,0.34,0.35,0.36,0.39,0.44,0.45,0.45,0.45,0.46,0.05
HTTP Duration (excl. conn) (ms),3166.85,2636.88,3449.61,9500.55,2652.42,2714.60,2792.32,3025.47,3414.06,3431.83,3442.50,3446.05,3448.90,375.03
HTTP Receiving (ms),3013.75,2487.08,3294.90,9041.25,2502.52,2564.30,2641.52,2873.18,3259.27,3277.09,3287.77,3291.33,3294.18,372.70
HTTP Sending (ms),1.27,1.21,1.37,3.80,1.21,1.21,1.21,1.22,1.22,1.29,1.34,1.35,1.36,0.07
HTTP Total Time (ms),3168.11,2638.15,3450.98,9504.34,2653.69,2715.85,2793.56,3026.68,3415.21,3433.10,3443.83,3447.41,3450.27,375.03
HTTP Waiting (TTFB) (ms),151.83,148.59,153.56,455.50,148.69,149.07,149.54,150.97,153.35,153.45,153.52,153.54,153.56,2.29
Input Sequence Length (tokens),16.00,13.00,18.00,48.00,13.08,13.40,13.80,15.00,17.00,17.50,17.80,17.90,17.98,2.16
Inter Chunk Latency (ms),19.57,4.83,24.08,9041.11,15.13,15.99,16.57,18.50,20.05,20.80,21.78,22.33,23.49,2.12
Inter Token Latency (ms),19.63,19.27,20.22,58.89,19.27,19.28,19.29,19.33,19.40,19.81,20.06,20.14,20.20,0.42
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Output Token Throughput Per User (tokens/sec/user),50.97,49.46,51.90,152.90,49.50,49.66,49.87,50.50,51.55,51.72,51.83,51.86,51.89,1.08
Prefill Throughput Per User (tokens/sec/user),104.51,83.84,119.99,313.53,84.36,86.43,89.01,96.77,109.70,114.84,117.93,118.96,119.78,15.21
Reasoning Token Count (tokens),155.00,124.00,172.00,465.00,124.90,128.50,133.00,146.50,169.00,170.50,171.40,171.70,171.94,21.95
Request Latency (ms),3167.05,2637.08,3449.81,9501.15,2652.62,2714.80,2792.52,3025.67,3414.26,3432.04,3442.70,3446.26,3449.10,375.03
Time to First Token (ms),153.35,150.02,155.05,460.04,150.12,150.51,151.01,152.49,154.97,155.01,155.04,155.05,155.05,2.35
Time to Second Token (ms),12.66,4.83,16.58,37.99,5.07,6.01,7.18,10.70,16.58,16.58,16.58,16.58,16.58,5.54
Tokens In Flight (tokens),245.88,0.00,418.00,,,,,,277.00,,367.00,391.00,412.00,105.76

Metric,Value
Benchmark Duration (sec),3.45
Input Token Throughput (tokens/sec),13.90
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),134.67
Request Count,3.00
Request Throughput (requests/sec),0.87
Total Input Sequence Length (tokens),48.00
Total Output Sequence Length (tokens),465.00
Total Reasoning Tokens (tokens),465.00
Total Token Throughput (tokens/sec),148.57
