Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),22.31,0.00,4307.95,,,,,,22.65,,24.18,24.30,24.59,16.23
Active Decode Throughput Per User (tokens/sec/user),22.31,0.00,4307.95,,,,,,22.65,,24.18,24.30,24.59,16.23
Active Prefill Throughput (tokens/sec),898.80,83.89,1450.75,,,,,,915.06,,1450.75,1450.75,1450.75,523.56
Active Prefill Throughput Per User (tokens/sec/user),898.80,83.89,1450.75,,,,,,915.06,,1450.75,1450.75,1450.75,523.56
Active Total Throughput (tokens/sec),49.70,20.95,1450.75,,,,,,23.59,,23.69,23.69,1450.75,178.40
Credit-to-Start Latency (ms),0.94,0.61,1.47,2.82,0.61,0.62,0.64,0.68,0.74,1.10,1.32,1.39,1.45,0.38
Decode Duration (ms),5437.91,3081.59,8018.96,16313.74,3124.22,3294.75,3507.91,4147.39,5213.19,6616.08,7457.81,7738.39,7962.85,2021.93
E2E Output Token Throughput (tokens/sec/user),22.06,20.74,22.96,66.19,20.77,20.91,21.09,21.62,22.50,22.73,22.87,22.91,22.95,0.96
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.97,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.18
Effective Decode Throughput (tokens/sec),21.61,0.00,4307.95,,,,,,22.25,,24.16,24.30,24.59,16.45
Effective Decode Throughput Per User (tokens/sec/user),21.61,0.00,4307.95,,,,,,22.25,,24.16,24.30,24.59,16.44
Effective Latency (CO-aware) (ms),5614.27,3289.97,8151.56,16842.82,3332.19,3501.10,3712.23,4345.63,5401.29,6776.42,7601.50,7876.53,8096.55,1990.44
Effective Prefill Concurrency,0.03,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.17
Effective Prefill Throughput (tokens/sec),28.08,0.00,1450.75,,,,,,0.00,,0.00,0.00,1450.75,181.69
Effective Prefill Throughput Per User (tokens/sec/user),28.08,0.00,1450.75,,,,,,0.00,,0.00,0.00,1450.75,181.69
Effective Total Throughput (tokens/sec),49.68,0.00,1450.75,,,,,,23.59,,23.69,23.69,1450.75,178.36
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,121.67,73.00,169.00,365.00,74.00,78.00,83.00,98.00,123.00,146.00,159.80,164.40,168.08,39.20
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
