Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),121.66,0.00,265.18,,,,,,118.63,,177.91,209.08,265.18,44.63
Active Decode Throughput Per User (tokens/sec/user),76.63,0.00,253.46,,,,,,72.37,,108.58,118.63,136.39,23.64
Active Prefill Throughput (tokens/sec),265.41,79.45,313.77,,,,,,313.77,,313.77,313.77,313.77,58.99
Active Prefill Throughput Per User (tokens/sec/user),101.93,79.45,119.06,,,,,,104.59,,104.59,104.59,117.16,3.97
Active Total Throughput (tokens/sec),134.83,74.84,313.77,,,,,,74.84,,196.08,252.63,313.77,68.54
Credit-to-Start Latency (ms),2.97,1.84,4.08,8.92,1.86,1.96,2.07,2.42,3.00,3.54,3.86,3.97,4.06,0.91
Decode Duration (ms),1366.67,828.68,2244.66,4100.02,832.64,848.48,868.28,927.68,1026.68,1635.67,2001.06,2122.86,2220.30,626.07
E2E Output Token Throughput (tokens/sec/user),59.43,52.72,70.14,178.30,52.77,52.99,53.26,54.08,55.45,62.79,67.20,68.67,69.84,7.65
Effective Concurrency,1.88,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.94
Effective Decode Concurrency,1.70,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.96
Effective Decode Throughput (tokens/sec),116.37,0.00,265.18,,,,,,117.07,,171.42,209.08,265.18,50.21
Effective Decode Throughput Per User (tokens/sec/user),73.29,0.00,253.46,,,,,,71.72,,108.58,118.63,136.39,27.91
Effective Latency (CO-aware) (ms),1512.73,931.31,2412.51,4538.20,936.57,957.62,983.93,1062.85,1194.38,1803.45,2168.89,2290.70,2388.15,645.24
Effective Prefill Concurrency,0.18,0.00,3.00,,,,,,0.00,,0.00,2.00,3.00,0.67
Effective Prefill Throughput (tokens/sec),18.22,0.00,313.77,,,,,,0.00,,0.00,194.71,313.77,68.87
Effective Prefill Throughput Per User (tokens/sec/user),7.00,0.00,119.06,,,,,,0.00,,0.00,97.35,104.59,25.79
Effective Total Throughput (tokens/sec),134.59,0.00,313.77,,,,,,74.84,,196.08,252.63,313.77,68.71
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,31.00,15.00,58.00,93.00,15.10,15.50,16.00,17.50,20.00,39.00,50.40,54.20,57.24,19.20
