Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),56.01,0.00,93.61,,,,,,62.20,,68.11,69.29,70.92,13.78
Active Decode Throughput Per User (tokens/sec/user),22.04,0.00,46.95,,,,,,22.29,,23.48,23.74,24.32,1.20
Active Prefill Throughput (tokens/sec),176.87,49.90,192.49,,,,,,192.49,,192.49,192.49,192.49,29.17
Active Prefill Throughput Per User (tokens/sec/user),63.52,49.90,69.94,,,,,,64.16,,64.16,64.16,64.16,1.21
Active Total Throughput (tokens/sec),59.77,22.13,192.49,,,,,,65.46,,65.46,65.46,192.49,25.32
Credit-to-Start Latency (ms),1.36,1.23,1.46,4.07,1.23,1.24,1.26,1.30,1.37,1.42,1.45,1.45,1.46,0.10
Decode Duration (ms),6525.89,5067.92,7592.71,19577.68,5104.91,5252.84,5437.75,5992.49,6917.05,7254.88,7457.57,7525.14,7579.19,1067.20
E2E Output Token Throughput (tokens/sec/user),21.29,20.80,21.63,63.87,20.81,20.87,20.93,21.12,21.44,21.54,21.59,21.61,21.63,0.35
Effective Concurrency,2.58,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.66
Effective Decode Concurrency,2.50,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.76
Effective Decode Throughput (tokens/sec),54.76,0.00,93.61,,,,,,62.08,,67.92,69.16,70.92,15.94
Effective Decode Throughput Per User (tokens/sec/user),21.55,0.00,46.95,,,,,,22.25,,23.48,23.74,24.32,3.47
Effective Latency (CO-aware) (ms),6731.33,5289.61,7814.51,20193.99,5325.62,5469.64,5649.66,6189.74,7089.86,7452.19,7669.58,7742.05,7800.02,1061.50
Effective Prefill Concurrency,0.08,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.47
Effective Prefill Throughput (tokens/sec),4.99,0.00,192.49,,,,,,0.00,,0.00,0.00,192.49,29.69
Effective Prefill Throughput Per User (tokens/sec/user),1.79,0.00,69.94,,,,,,0.00,,0.00,0.00,64.16,10.52
Effective Total Throughput (tokens/sec),59.75,0.00,192.49,,,,,,65.46,,65.46,65.46,192.49,25.34
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,143.33,110.00,168.00,430.00,110.84,114.20,118.40,131.00,152.00,160.00,164.80,166.40,167.68,24.46
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.03,0.82,1.40,3.09,0.82,0.82,0.83,0.85,0.88,1.14,1.29,1.35,1.39,0.26
HTTP Connection Overhead (ms),1.45,1.13,1.92,4.35,1.14,1.15,1.16,1.21,1.29,1.61,1.80,1.86,1.91,0.34
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),36.80,28.33,43.05,110.39,28.54,29.40,30.46,33.67,39.01,41.03,42.24,42.65,42.97,6.21
HTTP Data Sent (KB),0.23,0.22,0.26,0.70,0.22,0.22,0.22,0.22,0.22,0.24,0.25,0.25,0.26,0.02
HTTP DNS Lookup (ms),0.42,0.31,0.52,1.25,0.32,0.32,0.33,0.36,0.41,0.47,0.50,0.51,0.52,0.09
HTTP Duration (excl. conn) (ms),6729.80,5287.97,7812.97,20189.39,5323.98,5468.02,5648.07,6188.21,7088.45,7450.71,7668.07,7740.52,7798.48,1061.57
HTTP Receiving (ms),6525.94,5067.95,7592.74,19577.81,5104.93,5252.87,5437.78,5992.53,6917.12,7254.93,7457.62,7525.18,7579.23,1067.21
HTTP Sending (ms),1.44,1.23,1.85,4.33,1.23,1.23,1.24,1.24,1.25,1.55,1.73,1.79,1.84,0.29
HTTP Total Time (ms),6731.25,5289.10,7814.90,20193.74,5325.12,5469.17,5649.23,6189.42,7089.74,7452.32,7669.87,7742.38,7800.39,1061.85
HTTP Waiting (TTFB) (ms),202.42,170.08,218.79,607.25,171.05,174.91,179.74,194.23,218.38,218.59,218.71,218.75,218.78,22.87
Input Sequence Length (tokens),13.00,11.00,16.00,39.00,11.02,11.10,11.20,11.50,12.00,14.00,15.20,15.60,15.92,2.16
Inter Chunk Latency (ms),45.85,41.30,54.65,19577.68,41.60,42.59,43.10,44.04,45.15,47.80,49.04,49.47,53.21,2.47
Inter Token Latency (ms),45.83,45.19,46.49,137.50,45.21,45.26,45.32,45.50,45.81,46.15,46.36,46.43,46.48,0.53
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
Output Token Count (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
Output Token Throughput Per User (tokens/sec/user),21.82,21.51,22.13,65.46,21.51,21.54,21.57,21.67,21.83,21.98,22.07,22.10,22.12,0.25
Prefill Throughput Per User (tokens/sec/user),64.16,49.90,72.65,192.49,50.30,51.91,53.91,59.92,69.94,71.29,72.11,72.38,72.60,10.15
Request Latency (ms),6729.97,5288.15,7813.14,20189.92,5324.16,5468.20,5648.25,6188.39,7088.63,7450.89,7668.24,7740.69,7798.65,1061.56
Time to First Output Token (ms),204.08,171.58,220.43,612.24,172.55,176.45,181.31,195.90,220.23,220.33,220.39,220.41,220.43,22.98
Time to First Token (ms),204.08,171.58,220.43,612.24,172.55,176.45,181.31,195.90,220.23,220.33,220.39,220.41,220.43,22.98
