Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),42.33,0.00,198.87,,,,,,33.57,,55.33,55.77,57.35,12.68
Active Decode Throughput Per User (tokens/sec/user),28.90,0.00,198.87,,,,,,27.97,,32.53,32.87,33.52,4.56
Active Prefill Throughput (tokens/sec),533.61,62.79,901.62,,,,,,901.62,,901.62,901.62,901.62,385.87
Active Prefill Throughput Per User (tokens/sec/user),506.16,62.79,901.62,,,,,,901.62,,901.62,901.62,901.62,413.60
Active Total Throughput (tokens/sec),57.67,26.83,928.45,,,,,,54.03,,54.03,57.57,928.45,110.35
Credit-to-Start Latency (ms),1.32,1.12,1.58,3.96,1.13,1.14,1.15,1.19,1.26,1.42,1.51,1.55,1.57,0.19
Decode Duration (ms),6116.88,5550.99,6538.34,18350.64,5565.20,5622.02,5693.06,5906.15,6261.30,6399.82,6482.93,6510.64,6532.80,415.82
E2E Output Token Throughput (tokens/sec/user),27.67,26.26,30.01,83.02,26.27,26.31,26.36,26.50,26.75,28.38,29.36,29.69,29.95,1.67
Effective Concurrency,1.52,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.50
Effective Decode Concurrency,1.48,0.00,2.00,,,,,,1.00,,2.00,2.00,2.00,0.52
Effective Decode Throughput (tokens/sec),41.88,0.00,198.87,,,,,,33.48,,55.33,55.77,57.35,13.34
Effective Decode Throughput Per User (tokens/sec/user),28.59,0.00,198.87,,,,,,27.95,,32.53,32.87,33.48,5.42
Effective Latency (CO-aware) (ms),6284.08,5682.81,6731.34,18852.23,5697.92,5758.34,5833.87,6060.45,6438.08,6584.71,6672.69,6702.02,6725.48,441.69
Effective Prefill Concurrency,0.04,0.00,2.00,,,,,,0.00,,0.00,0.00,2.00,0.24
Effective Prefill Throughput (tokens/sec),15.78,0.00,901.62,,,,,,0.00,,0.00,0.00,901.62,112.15
Effective Prefill Throughput Per User (tokens/sec/user),14.97,0.00,901.62,,,,,,0.00,,0.00,0.00,901.62,111.42
Effective Total Throughput (tokens/sec),57.66,0.00,928.45,,,,,,54.03,,54.03,57.57,928.45,110.34
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,174.33,152.00,202.00,523.00,152.34,153.70,155.40,160.50,169.00,185.50,195.40,198.70,201.34,20.76
HTTP Chunks Sent,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.70,0.00,1.21,2.09,0.02,0.09,0.18,0.44,0.88,1.05,1.15,1.18,1.21,0.51
HTTP Connection Overhead (ms),1.01,0.00,1.70,3.02,0.03,0.13,0.27,0.66,1.33,1.51,1.62,1.66,1.69,0.73
HTTP Connection Reused (ratio),0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.80,0.90,0.98,0.47
HTTP Data Received (KB),44.34,38.68,51.34,133.03,38.77,39.11,39.55,40.85,43.01,47.18,49.67,50.51,51.17,5.25
HTTP Data Sent (KB),0.46,0.21,0.96,1.39,0.21,0.21,0.21,0.22,0.22,0.59,0.81,0.88,0.94,0.35
HTTP DNS Lookup (ms),0.31,0.00,0.48,0.93,0.01,0.04,0.09,0.22,0.44,0.46,0.48,0.48,0.48,0.22
HTTP Duration (excl. conn) (ms),6282.60,5681.38,6730.10,18847.79,5696.48,5756.88,5832.37,6058.84,6436.30,6583.20,6671.34,6700.72,6724.23,441.72
HTTP Receiving (ms),6116.93,5551.07,6538.35,18350.80,5565.27,5622.10,5693.13,5906.22,6261.38,6399.86,6482.95,6510.65,6532.81,415.80
HTTP Sending (ms),1.05,0.25,1.70,3.16,0.27,0.35,0.44,0.73,1.21,1.45,1.60,1.65,1.69,0.60
HTTP Total Time (ms),6283.60,5682.71,6730.10,18850.81,5697.82,5758.24,5833.77,6060.35,6438.00,6584.05,6671.68,6700.89,6724.26,441.31
HTTP Waiting (TTFB) (ms),164.61,129.11,191.51,493.84,129.99,133.52,137.93,151.17,173.22,182.36,187.85,189.68,191.14,26.19
Input Sequence Length (tokens),65.33,11.00,173.00,196.00,11.02,11.10,11.20,11.50,12.00,92.50,140.80,156.90,169.78,76.13
Inter Chunk Latency (ms),35.29,5.03,87.75,18350.64,29.89,30.54,30.87,33.17,36.20,36.98,37.57,37.90,39.14,3.99
Inter Token Latency (ms),35.52,32.53,37.27,106.56,32.61,32.95,33.38,34.65,36.76,37.02,37.17,37.22,37.26,2.13
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),174.33,152.00,202.00,523.00,152.34,153.70,155.40,160.50,169.00,185.50,195.40,198.70,201.34,20.76
Output Token Throughput Per User (tokens/sec/user),28.26,26.83,30.74,84.78,26.84,26.87,26.91,27.02,27.20,28.97,30.03,30.39,30.67,1.76
Prefill Throughput Per User (tokens/sec/user),352.11,62.79,901.62,1056.32,63.37,65.70,68.61,77.35,91.91,496.77,739.68,820.65,885.42,388.75
Reasoning Token Count (tokens),174.33,152.00,202.00,523.00,152.34,153.70,155.40,160.50,169.00,185.50,195.40,198.70,201.34,20.76
Request Latency (ms),6282.76,5681.55,6730.22,18848.27,5696.65,5757.05,5832.54,6059.03,6436.50,6583.36,6671.47,6700.85,6724.34,441.70
Time to First Token (ms),165.88,130.56,191.88,497.63,131.45,135.02,139.49,152.88,175.20,183.54,188.54,190.21,191.54,25.89
Time to Second Token (ms),40.23,37.56,44.77,120.69,37.58,37.64,37.72,37.96,38.36,41.56,43.49,44.13,44.64,3.23
Tokens In Flight (tokens),233.38,0.00,375.00,,,,,,246.00,,347.00,359.00,370.00,93.20

Metric,Value
Benchmark Duration (sec),12.41
Input Token Throughput (tokens/sec),15.78
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),42.12
Request Count,3.00
Request Throughput (requests/sec),0.24
Total Input Sequence Length (tokens),196.00
Total Output Sequence Length (tokens),523.00
Total Reasoning Tokens (tokens),523.00
Total Token Throughput (tokens/sec),57.90
